Name	\\HST1\T1.TTWS1FI
Data Type	Float 32
Number of Values	16734
Time	Value	Value Attributes
26-Feb-2024 09:33:34.4375	263
26-Feb-2024 09:30:20.4375	262
26-Feb-2024 09:24:37.4375	262
26-Feb-2024 09:23:14.4375	262
26-Feb-2024 09:18:06.4375	263
26-Feb-2024 09:14:47.375	262
26-Feb-2024 09:11:47.34375	262
26-Feb-2024 09:09:02.28125	262
26-Feb-2024 09:04:51.15625	262
26-Feb-2024 08:59:12.09375	261
26-Feb-2024 08:54:50.96875	261
26-Feb-2024 08:49:02.90625	261
26-Feb-2024 08:46:15.90625	262
26-Feb-2024 08:43:05.875	261
26-Feb-2024 08:39:49.875	261
26-Feb-2024 08:35:35.84375	261
26-Feb-2024 08:33:32.84375	262
26-Feb-2024 08:29:07.75	261
26-Feb-2024 08:23:14.65625	261
26-Feb-2024 08:21:22.59375	261
26-Feb-2024 08:17:59.59375	261
26-Feb-2024 08:15:53.59375	261
26-Feb-2024 08:15:39.59375	261
26-Feb-2024 08:12:25.5625	262
26-Feb-2024 08:09:55.5	261
26-Feb-2024 08:06:52.5	261
26-Feb-2024 08:04:42.46875	261
26-Feb-2024 07:59:40.4375	261
26-Feb-2024 07:53:38.375	261
26-Feb-2024 07:51:17.375	261
26-Feb-2024 07:47:39.375	261
26-Feb-2024 07:45:46.375	261
26-Feb-2024 07:41:13.34375	261
26-Feb-2024 07:39:49.28125	261
26-Feb-2024 07:34:42.28125	261
26-Feb-2024 07:32:57.25	261
26-Feb-2024 07:31:23.1875	260
26-Feb-2024 07:29:36.1875	261
26-Feb-2024 07:23:28.03125	261
26-Feb-2024 07:21:19.96875	261
26-Feb-2024 07:19:05.90625	260
26-Feb-2024 07:17:24.90625	260
26-Feb-2024 07:15:04.84375	260
26-Feb-2024 07:14:28.84375	260
26-Feb-2024 07:13:51.8125	260
26-Feb-2024 07:12:41.8125	260
26-Feb-2024 07:07:47.78125	260
26-Feb-2024 07:07:04.78125	260
26-Feb-2024 07:04:25.71875	261
26-Feb-2024 07:02:24.71875	260
26-Feb-2024 06:57:11.65625	260
26-Feb-2024 06:53:39.59375	260
26-Feb-2024 06:51:00.59375	261
26-Feb-2024 06:49:12.5625	260
26-Feb-2024 06:45:11.5	260
26-Feb-2024 06:43:06.4375	260
26-Feb-2024 06:42:54.4375	260
26-Feb-2024 06:42:36.4375	260
26-Feb-2024 06:39:54.40625	260
26-Feb-2024 06:38:33.375	260
26-Feb-2024 06:35:46.3125	260
26-Feb-2024 06:34:10.3125	260
26-Feb-2024 06:29:05.21875	260
26-Feb-2024 06:25:30.21875	260
26-Feb-2024 06:22:29.09375	260
26-Feb-2024 06:19:17.0625	259
26-Feb-2024 06:14:47.96875	259
26-Feb-2024 06:11:16.9375	260
26-Feb-2024 06:09:01.875	260
26-Feb-2024 06:06:47.875	259
26-Feb-2024 06:05:14.84375	259
26-Feb-2024 06:04:08.84375	259
26-Feb-2024 05:59:39.78125	259
26-Feb-2024 05:58:14.78125	259
26-Feb-2024 05:57:28.78125	259
26-Feb-2024 05:55:38.78125	258
26-Feb-2024 05:52:41.75	258
26-Feb-2024 05:51:36.75	258
26-Feb-2024 05:48:58.6875	259
26-Feb-2024 05:46:41.65625	259
26-Feb-2024 05:44:22.65625	259
26-Feb-2024 05:43:09.625	259
26-Feb-2024 05:41:48.625	259
26-Feb-2024 05:39:38.625	259
26-Feb-2024 05:38:05.59375	259
26-Feb-2024 05:36:11.59375	258
26-Feb-2024 05:34:45.59375	258
26-Feb-2024 05:32:38.59375	258
26-Feb-2024 05:27:37.53125	258
26-Feb-2024 05:26:54.53125	258
26-Feb-2024 05:25:44.5	258
26-Feb-2024 05:25:22.5	258
26-Feb-2024 05:24:14.5	258
26-Feb-2024 05:23:48.46875	258
26-Feb-2024 05:22:51.46875	258
26-Feb-2024 05:19:53.4375	258
26-Feb-2024 05:18:52.40625	258
26-Feb-2024 05:18:35.40625	258
26-Feb-2024 05:18:33.40625	258
26-Feb-2024 05:14:11.40625	259
26-Feb-2024 05:10:37.34375	258
26-Feb-2024 05:06:29.28125	257
26-Feb-2024 05:05:07.28125	257
26-Feb-2024 05:04:49.28125	257
26-Feb-2024 05:03:08.28125	258
26-Feb-2024 05:01:49.28125	258
26-Feb-2024 04:58:32.28125	257
26-Feb-2024 04:55:32.28125	257
26-Feb-2024 04:54:15.28125	257
26-Feb-2024 04:53:10.21875	258
26-Feb-2024 04:51:43.21875	258
26-Feb-2024 04:47:06.125	258
26-Feb-2024 04:45:23.09375	257
26-Feb-2024 04:43:56.09375	257
26-Feb-2024 04:40:03.03125	257
26-Feb-2024 04:38:37.03125	257
26-Feb-2024 04:35:59.96875	257
26-Feb-2024 04:35:57.96875	256
26-Feb-2024 04:35:20.96875	256
26-Feb-2024 04:32:34.90625	257
26-Feb-2024 04:31:02.875	257
26-Feb-2024 04:30:30.875	257
26-Feb-2024 04:23:35.875	257
26-Feb-2024 04:21:14.84375	257
26-Feb-2024 04:16:50.75	257
26-Feb-2024 04:11:40.75	256
26-Feb-2024 04:10:06.6875	256
26-Feb-2024 04:07:41.65625	256
26-Feb-2024 04:03:35.59375	255
26-Feb-2024 04:00:13.53125	255
26-Feb-2024 03:58:50.53125	255
26-Feb-2024 03:55:45.5	255
26-Feb-2024 03:48:44.4375	255
26-Feb-2024 03:44:43.40625	255
26-Feb-2024 03:40:10.34375	255
26-Feb-2024 03:38:28.3125	255
26-Feb-2024 03:35:33.3125	255
26-Feb-2024 03:33:08.3125	254
26-Feb-2024 03:28:43.25	254
26-Feb-2024 03:27:57.25	254
26-Feb-2024 03:27:38.21875	254
26-Feb-2024 03:27:27.21875	254
26-Feb-2024 03:27:21.21875	254
26-Feb-2024 03:26:26.21875	254
26-Feb-2024 03:26:24.21875	254
26-Feb-2024 03:26:04.21875	254
26-Feb-2024 03:26:00.21875	254
26-Feb-2024 03:25:54.21875	254
26-Feb-2024 03:25:52.21875	254
26-Feb-2024 03:25:45.21875	254
26-Feb-2024 03:25:44.21875	254
26-Feb-2024 03:25:34.1875	254
26-Feb-2024 03:25:18.1875	254
26-Feb-2024 03:25:02.1875	254
26-Feb-2024 03:25:01.1875	254
26-Feb-2024 03:25:00.1875	254
26-Feb-2024 03:23:33.1875	254
26-Feb-2024 03:22:32.1875	254
26-Feb-2024 03:19:21.09375	254
26-Feb-2024 03:16:55.09375	254
26-Feb-2024 03:14:42.0625	253
26-Feb-2024 03:05:11	253
26-Feb-2024 03:04:07	253
26-Feb-2024 03:01:10.96875	253
26-Feb-2024 02:57:46.875	253
26-Feb-2024 02:53:59.84375	253
26-Feb-2024 02:51:59.8125	252
26-Feb-2024 02:47:25.65625	252
26-Feb-2024 02:45:53.625	252
26-Feb-2024 02:43:20.59375	252
26-Feb-2024 02:41:47.59375	251
26-Feb-2024 02:39:05.5625	251
26-Feb-2024 02:34:29.46875	251
26-Feb-2024 02:32:21.4375	251
26-Feb-2024 02:23:49.0625	250
26-Feb-2024 02:21:16.96875	250
26-Feb-2024 02:19:26.90625	249
26-Feb-2024 02:13:00.875	249
26-Feb-2024 02:10:51.875	249
26-Feb-2024 02:07:32.875	248
26-Feb-2024 02:03:12.875	248
26-Feb-2024 02:01:07.875	248
26-Feb-2024 02:00:09.84375	248
26-Feb-2024 01:54:32.78125	247
26-Feb-2024 01:51:04.71875	247
26-Feb-2024 01:44:17.6875	246
26-Feb-2024 01:41:37.6875	246
26-Feb-2024 01:40:07.65625	246
26-Feb-2024 01:37:57.65625	245
26-Feb-2024 01:35:22.5625	245
26-Feb-2024 01:33:02.46875	245
26-Feb-2024 01:32:25.46875	245
26-Feb-2024 01:30:41.46875	245
26-Feb-2024 01:25:09.4375	244
26-Feb-2024 01:23:40.4375	244
26-Feb-2024 01:17:46.375	243
26-Feb-2024 01:14:18.3125	243
26-Feb-2024 01:10:20.28125	243
26-Feb-2024 01:05:49.21875	242
26-Feb-2024 01:04:37.21875	242
26-Feb-2024 01:02:41.21875	242
26-Feb-2024 01:01:00.21875	242
26-Feb-2024 00:57:53.125	241
26-Feb-2024 00:52:28.0625	241
26-Feb-2024 00:51:41.0625	241
26-Feb-2024 00:47:57.03125	240
26-Feb-2024 00:47:42.03125	240
26-Feb-2024 00:47:28	240
26-Feb-2024 00:46:11.96875	240
26-Feb-2024 00:44:40.96875	240
26-Feb-2024 00:43:34.96875	240
26-Feb-2024 00:41:42.96875	240
26-Feb-2024 00:41:17.96875	240
26-Feb-2024 00:38:09.96875	240
26-Feb-2024 00:29:33.71875	239
26-Feb-2024 00:24:10.59375	238
26-Feb-2024 00:19:27.5625	238
26-Feb-2024 00:16:12.4375	237
26-Feb-2024 00:11:34.34375	237
26-Feb-2024 00:07:34.25	236
26-Feb-2024 00:01:19.125	236
25-Feb-2024 23:56:38.125	236
25-Feb-2024 23:44:37.90625	235
25-Feb-2024 23:41:57.875	235
25-Feb-2024 23:34:06.8125	235
25-Feb-2024 23:25:51.75	235
25-Feb-2024 23:17:10.625	235
25-Feb-2024 23:08:31.53125	235
25-Feb-2024 23:02:48.4375	235
25-Feb-2024 22:59:39.375	234
25-Feb-2024 22:50:04.3125	235
25-Feb-2024 22:43:45.1875	235
25-Feb-2024 22:39:13.1875	235
25-Feb-2024 22:35:38.1875	235
25-Feb-2024 22:29:32.09375	236
25-Feb-2024 22:23:04.0625	236
25-Feb-2024 22:11:56.84375	236
25-Feb-2024 22:08:50.8125	236
25-Feb-2024 22:06:17.78125	236
25-Feb-2024 21:56:56.59375	236
25-Feb-2024 21:54:39.53125	236
25-Feb-2024 21:49:16.46875	236
25-Feb-2024 21:43:08.40625	236
25-Feb-2024 21:39:16.375	236
25-Feb-2024 21:37:19.34375	236
25-Feb-2024 21:31:24.15625	235
25-Feb-2024 21:27:55.0625	235
25-Feb-2024 21:21:58.03125	236
25-Feb-2024 21:17:22.96875	236
25-Feb-2024 21:05:45.75	236
25-Feb-2024 21:01:25.65625	236
25-Feb-2024 20:58:19.65625	236
25-Feb-2024 20:54:45.625	237
25-Feb-2024 20:50:44.625	237
25-Feb-2024 20:48:49.59375	236
25-Feb-2024 20:44:16.59375	236
25-Feb-2024 20:44:02.59375	236
25-Feb-2024 20:44:01.59375	236
25-Feb-2024 20:43:43.59375	236
25-Feb-2024 20:43:39.59375	236
25-Feb-2024 20:39:39.5625	236
25-Feb-2024 20:39:38.5625	236
25-Feb-2024 20:39:19.5625	236
25-Feb-2024 20:36:28.53125	236
25-Feb-2024 20:36:27.53125	236
25-Feb-2024 20:35:55.53125	236
25-Feb-2024 20:35:51.53125	236
25-Feb-2024 20:34:32.53125	236
25-Feb-2024 20:27:03.5	236
25-Feb-2024 20:23:54.4375	236
25-Feb-2024 20:23:53.4375	236
25-Feb-2024 20:23:35.4375	236
25-Feb-2024 20:22:04.4375	236
25-Feb-2024 20:17:12.3125	236
25-Feb-2024 20:16:55.3125	236
25-Feb-2024 20:15:15.28125	236
25-Feb-2024 20:15:13.28125	237
25-Feb-2024 20:15:04.28125	236
25-Feb-2024 20:14:55.28125	237
25-Feb-2024 20:14:52.28125	236
25-Feb-2024 20:14:22.28125	237
25-Feb-2024 20:14:15.28125	236
25-Feb-2024 20:14:02.28125	237
25-Feb-2024 20:14:01.28125	236
25-Feb-2024 20:13:41.28125	237
25-Feb-2024 20:09:50.21875	237
25-Feb-2024 20:07:44.125	237
25-Feb-2024 20:06:45.09375	237
25-Feb-2024 20:00:37.03125	237
25-Feb-2024 19:58:37.96875	237
25-Feb-2024 19:49:47.59375	237
25-Feb-2024 19:49:28.59375	237
25-Feb-2024 19:49:21.59375	237
25-Feb-2024 19:49:19.59375	237
25-Feb-2024 19:49:15.59375	237
25-Feb-2024 19:49:06.59375	237
25-Feb-2024 19:49:05.59375	237
25-Feb-2024 19:48:40.5625	237
25-Feb-2024 19:48:30.5625	237
25-Feb-2024 19:48:28.5625	237
25-Feb-2024 19:48:24.5625	237
25-Feb-2024 19:48:23.5625	237
25-Feb-2024 19:48:21.5625	237
25-Feb-2024 19:48:20.5625	237
25-Feb-2024 19:48:15.5625	237
25-Feb-2024 19:47:01.53125	237
25-Feb-2024 19:46:46.53125	237
25-Feb-2024 19:46:25.53125	237
25-Feb-2024 19:46:24.53125	237
25-Feb-2024 19:46:21.53125	237
25-Feb-2024 19:46:10.53125	237
25-Feb-2024 19:45:58.53125	237
25-Feb-2024 19:45:54.53125	237
25-Feb-2024 19:45:43.53125	237
25-Feb-2024 19:43:47.4375	237
25-Feb-2024 19:43:28.4375	237
25-Feb-2024 19:43:15.4375	237
25-Feb-2024 19:40:11.40625	237
25-Feb-2024 19:39:32.40625	237
25-Feb-2024 19:36:35.34375	237
25-Feb-2024 19:36:34.34375	237
25-Feb-2024 19:35:06.28125	237
25-Feb-2024 19:31:06.25	238
25-Feb-2024 19:24:14.25	238
25-Feb-2024 19:19:17.125	238
25-Feb-2024 19:15:57.0625	238
25-Feb-2024 19:14:31.03125	238
25-Feb-2024 19:13:01.03125	238
25-Feb-2024 19:07:58.90625	238
25-Feb-2024 19:03:30.875	238
25-Feb-2024 19:01:08.84375	238
25-Feb-2024 18:53:54.78125	238
25-Feb-2024 18:47:27.59375	239
25-Feb-2024 18:43:50.53125	238
25-Feb-2024 18:41:57.5	238
25-Feb-2024 18:38:08.5	239
25-Feb-2024 18:34:37.4375	239
25-Feb-2024 18:30:18.4375	238
25-Feb-2024 18:26:45.4375	239
25-Feb-2024 18:21:45.375	240
25-Feb-2024 18:18:46.375	239
25-Feb-2024 18:14:13.28125	239
25-Feb-2024 18:06:53.21875	239
25-Feb-2024 17:57:57.0625	239
25-Feb-2024 17:56:16.03125	239
25-Feb-2024 17:53:32.03125	239
25-Feb-2024 17:50:46.03125	239
25-Feb-2024 17:44:17.96875	239
25-Feb-2024 17:41:17.9375	240
25-Feb-2024 17:38:50.90625	240
25-Feb-2024 17:36:20.90625	240
25-Feb-2024 17:31:19.78125	240
25-Feb-2024 17:29:47.75	240
25-Feb-2024 17:29:45.75	240
25-Feb-2024 17:28:46.75	240
25-Feb-2024 17:27:14.71875	240
25-Feb-2024 17:23:13.71875	240
25-Feb-2024 17:22:10.71875	240
25-Feb-2024 17:20:10.71875	240
25-Feb-2024 17:16:35.6875	239
25-Feb-2024 17:15:24.6875	240
25-Feb-2024 17:10:36.625	240
25-Feb-2024 17:08:33.625	240
25-Feb-2024 17:07:45.625	240
25-Feb-2024 17:06:04.625	240
25-Feb-2024 17:03:41.625	240
25-Feb-2024 17:01:23.625	240
25-Feb-2024 16:55:45.5625	240
25-Feb-2024 16:54:04.5625	241
25-Feb-2024 16:52:30.5	241
25-Feb-2024 16:48:49.4375	241
25-Feb-2024 16:46:39.4375	241
25-Feb-2024 16:36:11.1875	240
25-Feb-2024 16:33:27.1875	241
25-Feb-2024 16:30:52.125	241
25-Feb-2024 16:28:08.0625	241
25-Feb-2024 16:23:30.96875	241
25-Feb-2024 16:21:43.96875	240
25-Feb-2024 16:17:23.9375	240
25-Feb-2024 16:13:40.90625	240
25-Feb-2024 16:10:03.875	240
25-Feb-2024 16:03:53.8125	241
25-Feb-2024 16:02:57.8125	241
25-Feb-2024 15:59:39.78125	242
25-Feb-2024 15:56:01.75	242
25-Feb-2024 15:54:34.75	242
25-Feb-2024 15:52:59.75	242
25-Feb-2024 15:49:34.625	242
25-Feb-2024 15:46:28.625	242
25-Feb-2024 15:43:50.5625	242
25-Feb-2024 15:41:37.5	242
25-Feb-2024 15:39:26.375	242
25-Feb-2024 15:38:32.375	241
25-Feb-2024 15:35:48.3125	242
25-Feb-2024 15:34:08.3125	242
25-Feb-2024 15:30:10.1875	242
25-Feb-2024 15:26:03.15625	243
25-Feb-2024 15:23:34.125	243
25-Feb-2024 15:21:47.09375	243
25-Feb-2024 15:21:20.09375	243
25-Feb-2024 15:18:44.0625	243
25-Feb-2024 15:13:47.96875	243
25-Feb-2024 15:09:59.96875	244
25-Feb-2024 15:07:23.96875	243
25-Feb-2024 15:04:41.96875	242
25-Feb-2024 15:02:39.96875	242
25-Feb-2024 14:59:53.96875	244
25-Feb-2024 14:56:00.9375	244
25-Feb-2024 14:54:31.90625	244
25-Feb-2024 14:51:32.84375	245
25-Feb-2024 14:50:05.84375	245
25-Feb-2024 14:47:12.8125	246
25-Feb-2024 14:44:48.75	246
25-Feb-2024 14:41:13.6875	246
25-Feb-2024 14:37:13.6875	246
25-Feb-2024 14:35:48.6875	246
25-Feb-2024 14:34:44.6875	246
25-Feb-2024 14:34:22.6875	246
25-Feb-2024 14:33:42.6875	246
25-Feb-2024 14:32:43.6875	247
25-Feb-2024 14:32:23.6875	247
25-Feb-2024 14:27:35.625	247
25-Feb-2024 14:25:29.5625	247
25-Feb-2024 14:23:55.5625	248
25-Feb-2024 14:23:19.5625	248
25-Feb-2024 14:21:20.46875	247
25-Feb-2024 14:18:42.46875	247
25-Feb-2024 14:15:51.40625	247
25-Feb-2024 14:13:20.375	247
25-Feb-2024 14:10:44.28125	247
25-Feb-2024 14:05:18.03125	247
25-Feb-2024 14:04:43.03125	247
25-Feb-2024 13:59:22.96875	247
25-Feb-2024 13:55:13.9375	247
25-Feb-2024 13:47:46.8125	248
25-Feb-2024 13:41:59.6875	248
25-Feb-2024 13:37:15.6875	248
25-Feb-2024 13:32:25.625	249
25-Feb-2024 13:30:19.625	249
25-Feb-2024 13:26:53.5625	249
25-Feb-2024 13:26:26.5625	249
25-Feb-2024 13:21:34.46875	249
25-Feb-2024 13:20:20.4375	248
25-Feb-2024 13:17:54.40625	248
25-Feb-2024 13:15:49.40625	248
25-Feb-2024 13:14:51.40625	248
25-Feb-2024 13:13:06.40625	248
25-Feb-2024 13:10:47.40625	248
25-Feb-2024 13:10:01.34375	248
25-Feb-2024 13:04:54.28125	248
25-Feb-2024 13:04:34.28125	248
25-Feb-2024 13:00:32.25	247
25-Feb-2024 12:59:01.25	247
25-Feb-2024 12:58:15.21875	247
25-Feb-2024 12:56:18.15625	247
25-Feb-2024 12:55:57.125	247
25-Feb-2024 12:55:26.125	247
25-Feb-2024 12:49:20.03125	247
25-Feb-2024 12:49:02.03125	247
25-Feb-2024 12:48:50.03125	247
25-Feb-2024 12:47:32	247
25-Feb-2024 12:46:51	248
25-Feb-2024 12:44:06.96875	248
25-Feb-2024 12:43:41.96875	248
25-Feb-2024 12:42:07.96875	248
25-Feb-2024 12:41:58.96875	248
25-Feb-2024 12:41:41.96875	248
25-Feb-2024 12:38:21.90625	248
25-Feb-2024 12:36:19.90625	249
25-Feb-2024 12:32:45.875	249
25-Feb-2024 12:31:27.875	250
25-Feb-2024 12:31:25.875	249
25-Feb-2024 12:30:10.875	250
25-Feb-2024 12:27:32.875	250
25-Feb-2024 12:23:46.84375	251
25-Feb-2024 12:19:39.8125	251
25-Feb-2024 12:16:03.8125	251
25-Feb-2024 12:12:12.8125	251
25-Feb-2024 12:08:29.65625	251
25-Feb-2024 12:07:47.65625	251
25-Feb-2024 12:05:43.59375	252
25-Feb-2024 12:03:42.59375	252
25-Feb-2024 11:58:47.53125	252
25-Feb-2024 11:57:09.53125	252
25-Feb-2024 11:51:58.4375	252
25-Feb-2024 11:49:10.28125	252
25-Feb-2024 11:45:09.28125	252
25-Feb-2024 11:42:42.21875	252
25-Feb-2024 11:38:08.125	252
25-Feb-2024 11:34:37.09375	252
25-Feb-2024 11:32:34.09375	252
25-Feb-2024 11:31:21.09375	251
25-Feb-2024 11:29:04.09375	252
25-Feb-2024 11:23:24	253
25-Feb-2024 11:17:48.96875	252
25-Feb-2024 11:15:48.9375	252
25-Feb-2024 11:13:28.9375	253
25-Feb-2024 11:10:43.875	253
25-Feb-2024 11:06:12.84375	254
25-Feb-2024 11:02:15.8125	253
25-Feb-2024 10:59:37.75	253
25-Feb-2024 10:56:13.75	254
25-Feb-2024 10:49:28.65625	254
25-Feb-2024 10:44:05.5	253
25-Feb-2024 10:40:19.4375	253
25-Feb-2024 10:36:54.375	253
25-Feb-2024 10:33:51.375	254
25-Feb-2024 10:29:04.28125	254
25-Feb-2024 10:26:37.28125	254
25-Feb-2024 10:21:02.125	254
25-Feb-2024 10:15:40.03125	254
25-Feb-2024 10:13:53.9375	255
25-Feb-2024 10:11:17.9375	255
25-Feb-2024 10:09:35.9375	255
25-Feb-2024 10:06:57.9375	255
25-Feb-2024 10:04:33.9375	254
25-Feb-2024 09:56:02.90625	255
25-Feb-2024 09:54:44.875	255
25-Feb-2024 09:52:09.8125	255
25-Feb-2024 09:46:10.71875	255
25-Feb-2024 09:44:00.71875	255
25-Feb-2024 09:39:29.71875	255
25-Feb-2024 09:38:27.71875	255
25-Feb-2024 09:35:35.65625	255
25-Feb-2024 09:32:12.5625	255
25-Feb-2024 09:30:04.5625	255
25-Feb-2024 09:28:31.5625	255
25-Feb-2024 09:26:03.5625	254
25-Feb-2024 09:23:19.5625	254
25-Feb-2024 09:18:47.53125	255
25-Feb-2024 09:14:28.4375	254
25-Feb-2024 09:07:23.34375	255
25-Feb-2024 09:03:42.25	255
25-Feb-2024 08:59:41.21875	255
25-Feb-2024 08:56:27.1875	255
25-Feb-2024 08:52:16.1875	255
25-Feb-2024 08:48:04.1875	255
25-Feb-2024 08:46:06.15625	255
25-Feb-2024 08:43:24.125	255
25-Feb-2024 08:41:57.125	254
25-Feb-2024 08:40:33.125	254
25-Feb-2024 08:37:43.125	255
25-Feb-2024 08:32:58.0625	255
25-Feb-2024 08:31:34.0625	255
25-Feb-2024 08:28:06.0625	255
25-Feb-2024 08:26:02.0625	255
25-Feb-2024 08:19:29.90625	255
25-Feb-2024 08:16:31.875	255
25-Feb-2024 08:12:23.84375	255
25-Feb-2024 08:10:13.8125	255
25-Feb-2024 08:10:00.8125	255
25-Feb-2024 08:07:44.75	256
25-Feb-2024 08:03:24.75	255
25-Feb-2024 07:59:27.71875	255
25-Feb-2024 07:56:08.59375	256
25-Feb-2024 07:54:45.5625	255
25-Feb-2024 07:52:01.53125	255
25-Feb-2024 07:49:43.5	255
25-Feb-2024 07:46:56.5	255
25-Feb-2024 07:43:15.40625	254
25-Feb-2024 07:41:44.40625	255
25-Feb-2024 07:39:13.34375	255
25-Feb-2024 07:35:12.3125	255
25-Feb-2024 07:33:11.25	255
25-Feb-2024 07:31:39.25	255
25-Feb-2024 07:28:40.25	255
25-Feb-2024 07:25:36.21875	255
25-Feb-2024 07:23:07.21875	255
25-Feb-2024 07:21:26.125	255
25-Feb-2024 07:18:22.0625	255
25-Feb-2024 07:12:57.96875	255
25-Feb-2024 07:07:32.9375	255
25-Feb-2024 07:05:54.9375	254
25-Feb-2024 07:04:18.90625	254
25-Feb-2024 06:59:55.90625	254
25-Feb-2024 06:57:42.90625	255
25-Feb-2024 06:53:28.875	255
25-Feb-2024 06:50:01.84375	254
25-Feb-2024 06:48:11.8125	254
25-Feb-2024 06:44:40.8125	254
25-Feb-2024 06:41:06.78125	254
25-Feb-2024 06:35:52.71875	254
25-Feb-2024 06:35:03.6875	254
25-Feb-2024 06:33:35.65625	254
25-Feb-2024 06:28:24.5625	255
25-Feb-2024 06:25:32.5	254
25-Feb-2024 06:24:19.5	254
25-Feb-2024 06:21:08.4375	254
25-Feb-2024 06:18:01.4375	254
25-Feb-2024 06:16:11.4375	255
25-Feb-2024 06:13:53.4375	255
25-Feb-2024 06:12:28.4375	255
25-Feb-2024 06:09:57.40625	255
25-Feb-2024 06:07:20.34375	254
25-Feb-2024 06:05:06.25	254
25-Feb-2024 06:03:02.21875	254
25-Feb-2024 06:01:22.21875	254
25-Feb-2024 05:58:29.1875	253
25-Feb-2024 05:55:07.125	254
25-Feb-2024 05:50:37.125	254
25-Feb-2024 05:48:31.09375	253
25-Feb-2024 05:46:40.0625	253
25-Feb-2024 05:43:32.03125	253
25-Feb-2024 05:40:32.875	252
25-Feb-2024 05:38:51.84375	253
25-Feb-2024 05:37:29.84375	252
25-Feb-2024 05:33:55.71875	253
25-Feb-2024 05:31:14.625	253
25-Feb-2024 05:29:18.625	253
25-Feb-2024 05:25:19.53125	253
25-Feb-2024 05:23:44.53125	253
25-Feb-2024 05:19:19.5	253
25-Feb-2024 05:18:14.4375	253
25-Feb-2024 05:16:26.40625	253
25-Feb-2024 05:13:02.3125	253
25-Feb-2024 05:12:16.3125	253
25-Feb-2024 05:11:12.3125	253
25-Feb-2024 05:04:44.15625	252
25-Feb-2024 05:02:50.125	252
25-Feb-2024 05:01:06.0625	252
25-Feb-2024 04:57:10	252
25-Feb-2024 04:55:13.9375	252
25-Feb-2024 04:53:04.84375	252
25-Feb-2024 04:51:33.8125	252
25-Feb-2024 04:49:57.78125	252
25-Feb-2024 04:47:22.75	252
25-Feb-2024 04:45:12.75	252
25-Feb-2024 04:42:47.75	252
25-Feb-2024 04:40:35.71875	252
25-Feb-2024 04:39:08.71875	252
25-Feb-2024 04:34:22.71875	251
25-Feb-2024 04:29:25.65625	251
25-Feb-2024 04:26:47.625	252
25-Feb-2024 04:20:26.625	252
25-Feb-2024 04:18:55.625	252
25-Feb-2024 04:17:37.625	251
25-Feb-2024 04:13:11.46875	251
25-Feb-2024 04:10:48.375	251
25-Feb-2024 04:08:51.375	251
25-Feb-2024 04:05:59.34375	251
25-Feb-2024 04:05:48.34375	251
25-Feb-2024 04:05:07.34375	251
25-Feb-2024 04:02:36.28125	251
25-Feb-2024 04:01:12.25	251
25-Feb-2024 04:00:38.21875	251
25-Feb-2024 03:59:50.1875	251
25-Feb-2024 03:56:06.03125	250
25-Feb-2024 03:52:47.90625	251
25-Feb-2024 03:48:46.84375	251
25-Feb-2024 03:46:13.8125	251
25-Feb-2024 03:45:34.8125	251
25-Feb-2024 03:42:13.71875	250
25-Feb-2024 03:38:16.6875	250
25-Feb-2024 03:32:37.625	251
25-Feb-2024 03:31:40.625	251
25-Feb-2024 03:31:13.625	251
25-Feb-2024 03:29:23.625	250
25-Feb-2024 03:27:01.59375	250
25-Feb-2024 03:26:06.5625	250
25-Feb-2024 03:23:43.5625	250
25-Feb-2024 03:17:12.40625	250
25-Feb-2024 03:10:52.34375	249
25-Feb-2024 03:08:53.25	249
25-Feb-2024 03:08:10.25	249
25-Feb-2024 03:06:15.1875	249
25-Feb-2024 03:03:56.15625	249
25-Feb-2024 03:03:01.125	249
25-Feb-2024 02:57:16.03125	249
25-Feb-2024 02:52:35.875	249
25-Feb-2024 02:49:15.875	249
25-Feb-2024 02:47:56.84375	249
25-Feb-2024 02:43:51.78125	250
25-Feb-2024 02:43:06.78125	249
25-Feb-2024 02:41:05.78125	249
25-Feb-2024 02:38:11.75	249
25-Feb-2024 02:34:18.65625	249
25-Feb-2024 02:31:27.5625	249
25-Feb-2024 02:30:06.5625	249
25-Feb-2024 02:29:51.5625	250
25-Feb-2024 02:28:05.5625	249
25-Feb-2024 02:26:14.46875	249
25-Feb-2024 02:23:31.4375	249
25-Feb-2024 02:21:10.40625	249
25-Feb-2024 02:19:56.40625	249
25-Feb-2024 02:18:39.375	249
25-Feb-2024 02:17:50.375	249
25-Feb-2024 02:14:38.3125	249
25-Feb-2024 02:12:56.3125	249
25-Feb-2024 02:12:14.3125	249
25-Feb-2024 02:10:18.3125	249
25-Feb-2024 02:07:45.21875	249
25-Feb-2024 02:07:01.21875	249
25-Feb-2024 02:04:19.21875	249
25-Feb-2024 02:01:33.21875	249
25-Feb-2024 01:56:37.09375	248
25-Feb-2024 01:51:43.03125	249
25-Feb-2024 01:50:39	249
25-Feb-2024 01:49:13.9375	248
25-Feb-2024 01:48:13.9375	248
25-Feb-2024 01:46:56.90625	248
25-Feb-2024 01:44:55.84375	248
25-Feb-2024 01:40:16.8125	247
25-Feb-2024 01:35:04.71875	247
25-Feb-2024 01:28:03.625	247
25-Feb-2024 01:25:39.625	248
25-Feb-2024 01:23:36.59375	248
