Name	\\HST1\T1.A26BJ1B
Data Type	Float 32
Number of Values	52842
Time	Value	Value Attributes
15-Sep-2023 18:31:39.125	35
15-Sep-2023 18:31:37.125	35
15-Sep-2023 18:31:35.125	35
15-Sep-2023 18:31:34.125	35
15-Sep-2023 18:30:00.875	35
15-Sep-2023 18:23:27.6875	35
15-Sep-2023 18:23:23.6875	35
15-Sep-2023 18:21:56.40625	35
15-Sep-2023 18:21:52.375	35
15-Sep-2023 18:21:43.3125	35
15-Sep-2023 18:21:42.3125	35
15-Sep-2023 18:21:20.21875	35
15-Sep-2023 18:19:52.90625	35
15-Sep-2023 18:19:49.90625	35
15-Sep-2023 18:18:26.6875	35
15-Sep-2023 18:18:12.625	35
15-Sep-2023 18:17:40.59375	35
15-Sep-2023 18:11:12.40625	35
15-Sep-2023 18:11:10.40625	35
15-Sep-2023 18:10:53.34375	35
15-Sep-2023 18:10:46.34375	35
15-Sep-2023 18:10:44.34375	35
15-Sep-2023 18:09:43.09375	35
15-Sep-2023 18:09:27.0625	35
15-Sep-2023 18:09:26.0625	35
15-Sep-2023 18:07:27.9375	35
15-Sep-2023 18:07:25.9375	35
15-Sep-2023 18:06:36.84375	35
15-Sep-2023 18:06:15.8125	35
15-Sep-2023 18:06:14.8125	35
15-Sep-2023 15:43:15.375	35
15-Sep-2023 15:39:14.40625	35
15-Sep-2023 15:23:49.75	35
15-Sep-2023 11:50:17.5625	34
15-Sep-2023 06:11:38.21875	34
15-Sep-2023 03:18:12.71875	34
15-Sep-2023 02:27:02.71875	34
15-Sep-2023 00:31:03.40625	35
14-Sep-2023 22:10:35.84375	35
14-Sep-2023 21:30:37.25	35
14-Sep-2023 15:52:24.375	35
14-Sep-2023 15:45:53.4375	35
14-Sep-2023 15:43:01.15625	35
14-Sep-2023 15:42:57.125	35
14-Sep-2023 15:42:08.9375	35
14-Sep-2023 15:42:02.90625	35
14-Sep-2023 15:42:01.90625	35
14-Sep-2023 15:38:28.125	35
14-Sep-2023 15:38:27.125	35
14-Sep-2023 15:35:57.59375	35
14-Sep-2023 15:35:51.53125	35
14-Sep-2023 15:35:04.5	35
14-Sep-2023 15:35:02.46875	35
14-Sep-2023 15:34:48.4375	35
14-Sep-2023 15:33:59.375	35
14-Sep-2023 15:33:15.3125	35
14-Sep-2023 15:32:29.0625	35
14-Sep-2023 15:31:54	35
14-Sep-2023 15:31:41.96875	35
14-Sep-2023 15:30:43.875	35
14-Sep-2023 15:30:40.875	35
14-Sep-2023 15:30:13.75	35
14-Sep-2023 15:30:11.75	35
14-Sep-2023 15:30:10.75	35
14-Sep-2023 15:28:53.625	35
14-Sep-2023 15:28:51.625	35
14-Sep-2023 15:27:15.40625	35
14-Sep-2023 15:27:09.375	35
14-Sep-2023 15:26:03.1875	35
14-Sep-2023 15:26:00.1875	35
14-Sep-2023 15:25:10.03125	35
14-Sep-2023 15:25:08	35
14-Sep-2023 15:24:45.96875	35
14-Sep-2023 15:24:43.96875	35
14-Sep-2023 15:24:34.9375	35
14-Sep-2023 15:24:17.875	35
14-Sep-2023 15:24:15.875	35
14-Sep-2023 15:24:14.875	35
14-Sep-2023 15:23:52.8125	35
14-Sep-2023 15:23:49.8125	35
14-Sep-2023 15:23:42.8125	35
14-Sep-2023 15:23:40.8125	35
14-Sep-2023 15:23:39.8125	35
14-Sep-2023 15:22:50.65625	35
14-Sep-2023 15:22:48.65625	35
14-Sep-2023 15:22:31.625	35
14-Sep-2023 15:22:25.59375	35
14-Sep-2023 15:22:08.59375	35
14-Sep-2023 15:22:04.59375	35
14-Sep-2023 15:21:48.59375	35
14-Sep-2023 15:21:10.4375	35
14-Sep-2023 15:21:05.4375	35
14-Sep-2023 15:21:04.4375	35
14-Sep-2023 15:20:26.25	35
14-Sep-2023 15:20:24.25	35
14-Sep-2023 15:19:53.21875	35
14-Sep-2023 15:19:44.1875	35
14-Sep-2023 15:19:38.1875	35
14-Sep-2023 15:19:29.1875	35
14-Sep-2023 15:19:19.1875	35
14-Sep-2023 15:17:30.875	35
14-Sep-2023 15:17:25.84375	35
14-Sep-2023 15:13:51.90625	35
14-Sep-2023 15:13:41.90625	35
14-Sep-2023 15:13:40.875	35
14-Sep-2023 15:12:26.5625	35
14-Sep-2023 15:12:17.53125	35
14-Sep-2023 15:12:16.53125	35
14-Sep-2023 15:12:12.53125	35
14-Sep-2023 15:11:20.5	35
14-Sep-2023 15:10:40.34375	35
14-Sep-2023 15:10:33.34375	35
14-Sep-2023 15:10:32.34375	35
