Name	\\HST1\T1.A26BTI
Data Type	Float 32
Number of Values	69864
Time	Value	Value Attributes
12-Nov-2023 19:14:01.15625	51
12-Nov-2023 19:10:18.3125	51
12-Nov-2023 19:07:28.375	51
12-Nov-2023 19:07:13.34375	51
12-Nov-2023 19:07:12.34375	51
12-Nov-2023 19:06:42.25	51
12-Nov-2023 19:06:34.15625	51
12-Nov-2023 19:04:46.6875	51
12-Nov-2023 18:59:51.40625	51
12-Nov-2023 18:54:24.15625	51
12-Nov-2023 18:51:10.5	51
12-Nov-2023 18:45:12	51
12-Nov-2023 18:40:21.15625	51
12-Nov-2023 18:34:00.8125	51
12-Nov-2023 18:33:36.75	51
12-Nov-2023 18:33:35.75	51
12-Nov-2023 18:32:47.5	51
12-Nov-2023 18:19:27.375	51
12-Nov-2023 18:16:56.34375	51
12-Nov-2023 18:14:11.5	51
12-Nov-2023 18:13:18.34375	51
12-Nov-2023 18:11:03.96875	51
12-Nov-2023 18:08:26.21875	51
12-Nov-2023 18:04:53.46875	51
12-Nov-2023 18:04:50.46875	51
12-Nov-2023 17:56:47.78125	51
12-Nov-2023 17:48:27.75	51
12-Nov-2023 17:44:48.96875	51
12-Nov-2023 17:42:41.25	51
12-Nov-2023 17:39:24.5625	51
12-Nov-2023 17:39:04.5625	51
12-Nov-2023 17:38:56.5	51
12-Nov-2023 17:38:55.5	51
12-Nov-2023 17:37:45.1875	51
12-Nov-2023 17:32:24.0625	51
12-Nov-2023 17:29:51.375	51
12-Nov-2023 17:26:14.59375	51
12-Nov-2023 17:22:08.4375	51
12-Nov-2023 17:13:13.03125	51
12-Nov-2023 17:11:41.78125	51
12-Nov-2023 17:05:14.1875	51
12-Nov-2023 17:00:47.96875	51
12-Nov-2023 16:47:10.34375	51
12-Nov-2023 16:39:21.25	51
12-Nov-2023 16:35:45.34375	51
12-Nov-2023 16:28:03.46875	51
12-Nov-2023 16:25:40.96875	51
12-Nov-2023 16:13:40.1875	51
12-Nov-2023 16:10:39.59375	51
12-Nov-2023 16:06:47.9375	51
12-Nov-2023 16:04:13.375	51
12-Nov-2023 16:01:46.84375	51
12-Nov-2023 15:55:02.40625	51
12-Nov-2023 15:49:13.25	51
12-Nov-2023 15:44:37.40625	51
12-Nov-2023 15:15:21.9375	51
12-Nov-2023 15:15:20.9375	51
12-Nov-2023 15:14:55.71875	51
12-Nov-2023 15:14:47.71875	51
12-Nov-2023 15:14:29.46875	51
12-Nov-2023 15:13:17.1875	51
12-Nov-2023 15:04:56.21875	51
12-Nov-2023 15:00:04.9375	51
12-Nov-2023 15:00:00.9375	51
12-Nov-2023 14:55:46.25	51
12-Nov-2023 14:51:14.0625	51
12-Nov-2023 14:51:05.0625	51
12-Nov-2023 14:51:04.0625	51
12-Nov-2023 14:50:13.90625	51
12-Nov-2023 14:39:48.46875	51
12-Nov-2023 14:39:38.46875	51
12-Nov-2023 14:39:37.40625	51
12-Nov-2023 14:24:40.375	51
12-Nov-2023 14:09:55.375	51
12-Nov-2023 13:48:35.6875	51
12-Nov-2023 13:38:27.78125	51
12-Nov-2023 13:34:02.1875	52
12-Nov-2023 13:17:38.125	52
12-Nov-2023 13:12:48.90625	52
12-Nov-2023 13:12:47.875	617
12-Nov-2023 13:12:46.875	52
12-Nov-2023 13:06:39	53
12-Nov-2023 12:59:51.0625	52
12-Nov-2023 12:52:17.71875	52
12-Nov-2023 12:50:18.34375	52
12-Nov-2023 12:40:11.65625	52
12-Nov-2023 12:39:21.3125	52
12-Nov-2023 12:18:14.65625	52
12-Nov-2023 12:14:17.84375	52
12-Nov-2023 12:02:07.34375	53
12-Nov-2023 11:54:19.75	53
12-Nov-2023 11:42:37.46875	53
12-Nov-2023 11:42:14.375	53
12-Nov-2023 11:31:24.9375	53
12-Nov-2023 11:02:59.75	53
12-Nov-2023 10:59:14.625	53
12-Nov-2023 10:51:00.9375	53
12-Nov-2023 10:42:19.375	54
12-Nov-2023 10:30:12.40625	54
12-Nov-2023 10:06:55.0625	54
12-Nov-2023 10:06:49.0625	54
12-Nov-2023 09:54:51.34375	54
12-Nov-2023 09:27:59.5	54
12-Nov-2023 09:24:25.59375	54
12-Nov-2023 09:22:01.59375	54
12-Nov-2023 09:16:23.875	54
12-Nov-2023 09:12:29.03125	54
12-Nov-2023 09:10:10	54
12-Nov-2023 09:08:38.625	54
12-Nov-2023 09:04:17.71875	54
12-Nov-2023 09:01:43.875	53
12-Nov-2023 08:54:09.375	53
12-Nov-2023 08:52:24.9375	54
12-Nov-2023 08:49:08.25	54
12-Nov-2023 08:45:04.21875	53
12-Nov-2023 08:41:15.4375	54
12-Nov-2023 08:38:52.9375	54
12-Nov-2023 08:37:10.3125	54
12-Nov-2023 08:31:41.46875	54
12-Nov-2023 08:28:56.6875	54
12-Nov-2023 08:21:38.09375	55
12-Nov-2023 08:20:15.8125	55
12-Nov-2023 08:17:24.65625	54
12-Nov-2023 08:14:35.09375	55
12-Nov-2023 08:07:16.21875	54
12-Nov-2023 08:04:17.59375	54
12-Nov-2023 08:02:40.28125	54
12-Nov-2023 08:00:22.875	54
12-Nov-2023 07:58:48.5	54
12-Nov-2023 07:49:51.71875	54
12-Nov-2023 07:45:37.25	54
12-Nov-2023 07:43:57.6875	54
12-Nov-2023 07:41:57.9375	54
12-Nov-2023 07:40:00.625	54
12-Nov-2023 07:36:40.875	53
12-Nov-2023 07:33:59.34375	54
12-Nov-2023 07:30:38.15625	54
12-Nov-2023 07:27:54.59375	54
12-Nov-2023 07:27:12.5	54
12-Nov-2023 07:21:17	54
12-Nov-2023 07:18:29.5	54
12-Nov-2023 07:16:50.28125	54
12-Nov-2023 07:09:09.6875	54
12-Nov-2023 07:04:05.40625	54
12-Nov-2023 07:02:17.15625	54
12-Nov-2023 06:59:38.5	54
12-Nov-2023 06:57:52.25	54
12-Nov-2023 06:56:36.90625	55
12-Nov-2023 06:53:56.8125	54
12-Nov-2023 06:50:06.90625	54
12-Nov-2023 06:47:22.4375	54
12-Nov-2023 06:42:09.375	54
12-Nov-2023 06:41:32.125	54
12-Nov-2023 06:39:25.9375	54
12-Nov-2023 06:38:08.5625	54
12-Nov-2023 06:36:49.3125	54
12-Nov-2023 06:33:34.5	54
12-Nov-2023 06:29:38.5	54
12-Nov-2023 06:24:55.5625	54
12-Nov-2023 06:23:11.875	54
12-Nov-2023 06:21:06.5	54
12-Nov-2023 06:19:06	53
12-Nov-2023 06:16:20.21875	53
12-Nov-2023 06:14:31.71875	54
12-Nov-2023 06:13:36.625	53
12-Nov-2023 06:08:35.625	53
12-Nov-2023 06:07:03.1875	54
12-Nov-2023 06:01:41.4375	54
12-Nov-2023 06:00:14.1875	54
12-Nov-2023 05:56:43.46875	53
12-Nov-2023 05:55:31.21875	54
12-Nov-2023 05:52:51.53125	53
12-Nov-2023 05:49:54.625	53
12-Nov-2023 05:44:22.09375	54
12-Nov-2023 05:41:22.25	54
12-Nov-2023 05:38:32.15625	53
12-Nov-2023 05:35:28.34375	54
12-Nov-2023 05:32:13.5	54
12-Nov-2023 05:30:31	54
12-Nov-2023 05:27:47.53125	53
12-Nov-2023 05:26:21.34375	53
12-Nov-2023 05:22:08.75	53
12-Nov-2023 05:19:25.25	53
12-Nov-2023 05:17:27.8125	53
12-Nov-2023 05:15:59.46875	53
12-Nov-2023 05:12:15.6875	53
12-Nov-2023 05:10:42.46875	53
12-Nov-2023 05:10:09.40625	53
12-Nov-2023 05:06:07.9375	53
12-Nov-2023 05:01:49.71875	53
12-Nov-2023 04:59:33.21875	53
12-Nov-2023 04:56:18.65625	53
12-Nov-2023 04:51:55.8125	54
12-Nov-2023 04:48:21.96875	54
12-Nov-2023 04:45:51.25	53
12-Nov-2023 04:42:03.59375	53
12-Nov-2023 04:41:06.375	53
12-Nov-2023 04:37:57.75	53
12-Nov-2023 04:35:39.21875	53
12-Nov-2023 04:34:09.90625	53
12-Nov-2023 04:32:05.375	53
12-Nov-2023 04:29:33.875	53
12-Nov-2023 04:25:26.4375	53
12-Nov-2023 04:23:33.90625	53
12-Nov-2023 04:20:14.21875	53
12-Nov-2023 04:18:09.8125	53
12-Nov-2023 04:16:06	53
12-Nov-2023 04:12:20	53
12-Nov-2023 04:11:18.65625	53
12-Nov-2023 04:07:57.125	52
12-Nov-2023 04:07:31	53
12-Nov-2023 04:04:01.3125	53
12-Nov-2023 04:00:39.4375	53
12-Nov-2023 03:59:02.28125	53
12-Nov-2023 03:57:33.90625	52
12-Nov-2023 03:55:43.3125	52
12-Nov-2023 03:53:46.96875	52
12-Nov-2023 03:48:07.0625	52
12-Nov-2023 03:45:53.53125	53
12-Nov-2023 03:42:00.25	53
12-Nov-2023 03:37:03.3125	52
12-Nov-2023 03:34:01.71875	53
12-Nov-2023 03:30:37.25	52
12-Nov-2023 03:27:18.1875	52
12-Nov-2023 03:24:19.71875	52
12-Nov-2023 03:23:09.4375	52
12-Nov-2023 03:20:46.0625	52
12-Nov-2023 03:17:09.40625	53
12-Nov-2023 03:14:22.46875	52
12-Nov-2023 03:09:11.28125	52
12-Nov-2023 03:06:16.8125	52
12-Nov-2023 03:02:17.6875	52
12-Nov-2023 02:59:43.875	52
12-Nov-2023 02:57:24.125	52
12-Nov-2023 02:52:59.625	52
12-Nov-2023 02:43:00.0625	52
12-Nov-2023 02:40:51.78125	52
12-Nov-2023 02:35:56.84375	52
12-Nov-2023 02:27:24.90625	52
12-Nov-2023 02:12:54.375	51
12-Nov-2023 02:09:07.9375	51
12-Nov-2023 02:08:02.71875	51
12-Nov-2023 01:58:12.1875	51
12-Nov-2023 01:40:41.125	51
12-Nov-2023 01:38:28.5	51
12-Nov-2023 01:34:04.59375	51
12-Nov-2023 01:29:09.25	51
12-Nov-2023 01:25:31.5625	51
12-Nov-2023 01:22:42.15625	51
12-Nov-2023 01:19:32.4375	51
12-Nov-2023 01:14:04.3125	51
12-Nov-2023 01:10:24.375	51
12-Nov-2023 00:50:19.375	51
12-Nov-2023 00:46:36.53125	51
12-Nov-2023 00:24:30.875	51
12-Nov-2023 00:22:38.5	51
12-Nov-2023 00:17:57.75	51
12-Nov-2023 00:13:59.5	51
12-Nov-2023 00:09:27.3125	51
12-Nov-2023 00:03:05.53125	51
11-Nov-2023 23:59:05.65625	51
11-Nov-2023 23:53:50.65625	51
11-Nov-2023 23:53:47.65625	51
11-Nov-2023 23:53:36.625	51
11-Nov-2023 23:53:11.46875	51
11-Nov-2023 23:49:00.5	51
11-Nov-2023 23:44:52.53125	51
11-Nov-2023 23:42:26.90625	51
11-Nov-2023 23:38:28.25	51
11-Nov-2023 23:30:11.90625	51
11-Nov-2023 23:26:54.21875	51
11-Nov-2023 23:18:54.46875	51
11-Nov-2023 23:13:06.15625	51
11-Nov-2023 23:07:03.5625	51
11-Nov-2023 23:02:31.6875	51
11-Nov-2023 22:59:29.78125	51
11-Nov-2023 22:53:40.375	51
11-Nov-2023 22:49:11.40625	51
11-Nov-2023 22:45:46.375	51
11-Nov-2023 22:41:30.46875	51
11-Nov-2023 22:38:40.6875	51
11-Nov-2023 22:31:49.1875	51
11-Nov-2023 22:28:24.53125	51
11-Nov-2023 22:22:57.3125	51
11-Nov-2023 22:15:32.5	51
11-Nov-2023 22:13:20.03125	51
11-Nov-2023 22:08:55.90625	51
11-Nov-2023 22:06:23.28125	51
11-Nov-2023 22:04:10.71875	51
11-Nov-2023 21:58:06.5625	51
11-Nov-2023 21:50:29.3125	51
11-Nov-2023 21:45:40.375	51
11-Nov-2023 21:41:57.59375	51
11-Nov-2023 21:41:41.53125	51
11-Nov-2023 21:41:40.53125	51
11-Nov-2023 21:41:02.5	51
11-Nov-2023 21:40:56.375	51
11-Nov-2023 21:36:01.46875	51
11-Nov-2023 21:35:59.4375	51
11-Nov-2023 21:35:17.21875	51
11-Nov-2023 21:31:14.25	51
11-Nov-2023 21:28:55.65625	51
11-Nov-2023 21:22:20.46875	51
11-Nov-2023 21:15:25.25	51
11-Nov-2023 21:13:39.6875	51
11-Nov-2023 21:08:43.46875	51
11-Nov-2023 21:07:32.78125	51
11-Nov-2023 21:07:29.75	51
11-Nov-2023 21:05:46.3125	51
11-Nov-2023 21:03:22.9375	51
11-Nov-2023 21:02:27.6875	51
11-Nov-2023 20:55:10.34375	51
11-Nov-2023 20:50:42.625	51
11-Nov-2023 20:48:03	51
11-Nov-2023 20:42:21.84375	51
11-Nov-2023 20:42:00.78125	51
11-Nov-2023 20:38:25.5	51
11-Nov-2023 20:34:17.78125	51
11-Nov-2023 20:31:32.375	51
11-Nov-2023 20:27:09.65625	51
11-Nov-2023 20:23:12.65625	51
11-Nov-2023 20:20:46.0625	51
11-Nov-2023 20:17:10.125	51
11-Nov-2023 20:07:32.25	51
11-Nov-2023 20:04:40.75	51
11-Nov-2023 20:03:22.5625	51
11-Nov-2023 20:02:19.125	51
11-Nov-2023 19:59:51.34375	51
11-Nov-2023 19:52:09.625	51
11-Nov-2023 19:43:47.75	51
11-Nov-2023 19:37:47.375	51
11-Nov-2023 19:32:18.59375	51
11-Nov-2023 19:26:33.21875	51
11-Nov-2023 19:22:46.71875	51
11-Nov-2023 19:19:17.3125	51
11-Nov-2023 19:10:39.53125	51
11-Nov-2023 19:08:25	51
11-Nov-2023 19:05:35.21875	51
11-Nov-2023 19:02:58.71875	51
11-Nov-2023 19:00:48.0625	51
11-Nov-2023 18:49:23.375	51
11-Nov-2023 18:45:44.625	51
11-Nov-2023 18:42:33.84375	51
11-Nov-2023 18:37:44.875	51
11-Nov-2023 18:33:03.90625	51
11-Nov-2023 18:27:41.5	51
11-Nov-2023 18:24:37	51
11-Nov-2023 18:24:23.96875	51
11-Nov-2023 18:21:55.46875	51
11-Nov-2023 18:18:22.9375	51
11-Nov-2023 18:10:03.0625	51
11-Nov-2023 17:58:32.3125	51
11-Nov-2023 17:51:03.71875	51
11-Nov-2023 17:47:48.5	51
11-Nov-2023 17:42:00.375	51
11-Nov-2023 17:36:04.1875	51
11-Nov-2023 17:33:54.71875	51
11-Nov-2023 17:25:48.75	51
11-Nov-2023 17:23:05.28125	51
11-Nov-2023 17:15:33.21875	51
11-Nov-2023 17:06:55.75	51
11-Nov-2023 17:04:05.40625	51
11-Nov-2023 17:03:54.375	51
11-Nov-2023 16:55:25.375	51
11-Nov-2023 16:51:36.53125	51
11-Nov-2023 16:46:25.5	51
11-Nov-2023 16:42:09.5	51
11-Nov-2023 16:36:58.25	51
11-Nov-2023 16:29:11.6875	51
11-Nov-2023 16:24:47.78125	51
11-Nov-2023 16:19:52.4375	51
11-Nov-2023 16:17:37.375	51
11-Nov-2023 16:17:28.34375	51
11-Nov-2023 16:16:51.25	51
11-Nov-2023 16:16:46.25	51
11-Nov-2023 16:08:23.375	51
11-Nov-2023 15:58:29.59375	51
11-Nov-2023 15:56:55.28125	51
11-Nov-2023 15:56:54.28125	51
11-Nov-2023 15:55:30	51
11-Nov-2023 15:52:56.46875	51
11-Nov-2023 15:46:05.25	51
11-Nov-2023 15:46:02.25	51
11-Nov-2023 15:36:40.96875	51
11-Nov-2023 15:33:42.25	51
11-Nov-2023 15:21:42.34375	51
11-Nov-2023 15:20:09.96875	51
11-Nov-2023 15:15:56.34375	51
11-Nov-2023 14:59:09.78125	51
11-Nov-2023 14:53:53.625	51
11-Nov-2023 14:47:04.4375	51
11-Nov-2023 14:44:07.9375	51
11-Nov-2023 14:42:34.53125	51
11-Nov-2023 14:41:10.8125	50
11-Nov-2023 14:39:08.3125	51
11-Nov-2023 14:24:06.59375	51
11-Nov-2023 14:10:22.84375	51
11-Nov-2023 14:03:01.53125	51
11-Nov-2023 13:57:51.53125	51
11-Nov-2023 13:57:05.46875	51
11-Nov-2023 13:56:30.4375	51
11-Nov-2023 13:56:13.34375	51
11-Nov-2023 13:55:56.3125	51
11-Nov-2023 13:55:52.3125	51
11-Nov-2023 13:52:21.75	51
11-Nov-2023 13:45:19.5625	51
11-Nov-2023 13:32:17.03125	51
11-Nov-2023 13:25:34.21875	51
11-Nov-2023 13:12:07.78125	51
11-Nov-2023 12:46:32.21875	51
11-Nov-2023 12:36:58.78125	51
11-Nov-2023 12:30:16.875	51
11-Nov-2023 12:27:02.46875	52
11-Nov-2023 12:24:36.125	52
11-Nov-2023 12:14:27.84375	52
11-Nov-2023 11:57:50.90625	52
11-Nov-2023 11:51:52.96875	52
11-Nov-2023 11:45:59.875	52
11-Nov-2023 11:40:40.15625	52
11-Nov-2023 11:30:17.65625	52
11-Nov-2023 11:10:45.3125	52
11-Nov-2023 10:56:01.25	53
11-Nov-2023 10:43:36.875	53
11-Nov-2023 10:41:17.46875	53
11-Nov-2023 10:36:08.375	53
11-Nov-2023 10:00:29.125	53
11-Nov-2023 09:46:21.34375	53
11-Nov-2023 09:45:24.09375	53
11-Nov-2023 09:33:35.90625	53
11-Nov-2023 09:30:10.09375	53
11-Nov-2023 09:23:11.3125	53
11-Nov-2023 09:19:40.65625	53
11-Nov-2023 09:17:46.34375	53
11-Nov-2023 09:13:20.65625	53
11-Nov-2023 09:12:07.5625	53
11-Nov-2023 09:09:21.03125	53
11-Nov-2023 09:05:58.5625	53
11-Nov-2023 09:03:55.4375	53
11-Nov-2023 09:01:00.84375	53
11-Nov-2023 08:57:40.28125	54
11-Nov-2023 08:54:11.75	53
11-Nov-2023 08:51:02.28125	53
11-Nov-2023 08:45:53.5625	53
11-Nov-2023 08:41:17.71875	53
11-Nov-2023 08:39:12.25	54
11-Nov-2023 08:36:13.71875	53
11-Nov-2023 08:34:14.40625	53
11-Nov-2023 08:26:47.125	53
11-Nov-2023 08:21:26.34375	53
11-Nov-2023 08:18:11.78125	53
11-Nov-2023 08:16:42.5625	54
11-Nov-2023 08:09:22.4375	53
11-Nov-2023 08:07:01.78125	53
11-Nov-2023 08:03:22.375	54
11-Nov-2023 08:00:47.9375	53
11-Nov-2023 07:59:26.84375	53
11-Nov-2023 07:56:53.53125	53
11-Nov-2023 07:53:09.03125	54
11-Nov-2023 07:51:36.84375	54
11-Nov-2023 07:49:15.25	53
11-Nov-2023 07:44:32.9375	Bad
11-Nov-2023 07:44:30.90625	53
11-Nov-2023 07:44:25.90625	Bad
11-Nov-2023 07:44:25.90625	53
11-Nov-2023 07:44:25.90625	Bad
11-Nov-2023 07:44:25.90625	53
11-Nov-2023 07:43:09.6875	54
11-Nov-2023 07:41:18.5	54
11-Nov-2023 07:39:14.1875	55
11-Nov-2023 07:37:57.75	54
11-Nov-2023 07:34:50.875	54
11-Nov-2023 07:32:23.25	54
11-Nov-2023 07:28:03.5	Bad
11-Nov-2023 07:28:03.5	54
11-Nov-2023 07:28:03.5	Bad
11-Nov-2023 07:27:03.28125	54
11-Nov-2023 07:22:38.3125	Bad
11-Nov-2023 07:20:27.0625	53
11-Nov-2023 07:18:46.90625	54
11-Nov-2023 07:15:13.53125	54
11-Nov-2023 07:14:05.25	54
11-Nov-2023 07:08:55.625	54
11-Nov-2023 07:06:02.1875	54
11-Nov-2023 07:03:45.875	54
11-Nov-2023 07:01:25.375	54
11-Nov-2023 06:58:29.875	54
11-Nov-2023 06:55:54.25	54
11-Nov-2023 06:54:23.03125	54
11-Nov-2023 06:47:59.75	54
11-Nov-2023 06:45:27.9375	54
11-Nov-2023 06:42:13.1875	54
11-Nov-2023 06:40:31.84375	54
11-Nov-2023 06:36:40.125	54
11-Nov-2023 06:34:13.875	54
11-Nov-2023 06:31:44.34375	53
11-Nov-2023 06:30:02.09375	53
11-Nov-2023 06:26:31.375	53
11-Nov-2023 06:22:43.6875	53
11-Nov-2023 06:18:57.09375	54
11-Nov-2023 06:16:57.625	53
11-Nov-2023 06:12:50.09375	54
11-Nov-2023 06:07:05.84375	54
11-Nov-2023 06:03:53.3125	53
11-Nov-2023 06:00:08.8125	54
11-Nov-2023 05:59:15.5625	53
11-Nov-2023 05:55:49.53125	53
11-Nov-2023 05:52:55.59375	53
11-Nov-2023 05:51:24.3125	53
11-Nov-2023 05:47:46.03125	53
11-Nov-2023 05:46:48.90625	53
11-Nov-2023 05:44:08.09375	53
11-Nov-2023 05:37:28.46875	53
11-Nov-2023 05:36:12.1875	53
11-Nov-2023 05:33:52.34375	53
11-Nov-2023 05:30:53.84375	53
11-Nov-2023 05:27:38.875	53
11-Nov-2023 05:26:18.65625	53
11-Nov-2023 05:22:36.03125	53
11-Nov-2023 05:21:50	53
11-Nov-2023 05:19:38.6875	53
11-Nov-2023 05:15:24.4375	53
11-Nov-2023 05:09:53.65625	53
11-Nov-2023 05:08:38.4375	54
11-Nov-2023 05:02:09.03125	53
11-Nov-2023 04:59:03.46875	53
11-Nov-2023 04:55:54.0625	53
11-Nov-2023 04:53:41.8125	53
11-Nov-2023 04:50:13.1875	53
11-Nov-2023 04:47:59.8125	53
11-Nov-2023 04:46:04.46875	53
11-Nov-2023 04:41:48.25	53
11-Nov-2023 04:39:58.90625	53
11-Nov-2023 04:38:16.625	53
11-Nov-2023 04:36:24.21875	52
11-Nov-2023 04:33:28.25	53
11-Nov-2023 04:30:55.59375	53
11-Nov-2023 04:27:34.84375	52
11-Nov-2023 04:22:41.90625	53
11-Nov-2023 04:18:59.09375	52
11-Nov-2023 04:16:19.78125	52
11-Nov-2023 04:13:28.1875	53
11-Nov-2023 04:07:31.8125	52
11-Nov-2023 04:05:30.5625	53
11-Nov-2023 04:03:43.15625	52
11-Nov-2023 03:58:18.34375	52
11-Nov-2023 03:56:19	52
11-Nov-2023 03:55:16.875	52
11-Nov-2023 03:50:54.3125	52
11-Nov-2023 03:45:41.34375	52
11-Nov-2023 03:44:31.0625	52
11-Nov-2023 03:40:28.5625	52
11-Nov-2023 03:38:25.15625	52
11-Nov-2023 03:37:40.96875	52
11-Nov-2023 03:32:53.78125	52
11-Nov-2023 03:29:25.9375	52
11-Nov-2023 03:25:03.0625	52
11-Nov-2023 03:20:15.28125	51
11-Nov-2023 03:20:06.21875	52
11-Nov-2023 03:15:52.5	52
11-Nov-2023 03:13:46.40625	52
11-Nov-2023 03:11:24	51
11-Nov-2023 03:07:38.09375	51
11-Nov-2023 03:06:02.78125	51
11-Nov-2023 03:02:27.125	51
11-Nov-2023 02:59:33.6875	51
11-Nov-2023 02:56:40.125	51
11-Nov-2023 02:55:27.6875	51
11-Nov-2023 02:50:18.34375	51
11-Nov-2023 02:49:01.15625	51
11-Nov-2023 02:45:25.40625	51
11-Nov-2023 02:40:08.15625	51
11-Nov-2023 02:35:45.40625	51
11-Nov-2023 02:32:13.875	51
11-Nov-2023 02:27:01.03125	51
11-Nov-2023 02:19:38.40625	51
11-Nov-2023 02:16:04.90625	51
11-Nov-2023 02:13:12.40625	51
11-Nov-2023 02:11:54.96875	51
11-Nov-2023 02:08:30.96875	51
11-Nov-2023 02:07:02.65625	51
11-Nov-2023 02:05:19.09375	51
11-Nov-2023 02:02:51.46875	51
11-Nov-2023 01:55:38.53125	51
11-Nov-2023 01:53:00.15625	51
11-Nov-2023 01:52:59.15625	-18
11-Nov-2023 01:52:58.15625	51
11-Nov-2023 01:52:03.84375	51
11-Nov-2023 01:48:24.28125	51
11-Nov-2023 01:48:19.25	51
11-Nov-2023 01:44:22.46875	51
11-Nov-2023 01:44:14.4375	51
11-Nov-2023 01:41:20.6875	51
11-Nov-2023 01:37:51.53125	51
11-Nov-2023 01:31:00.40625	51
11-Nov-2023 01:29:58.1875	51
11-Nov-2023 01:29:04.96875	51
11-Nov-2023 01:26:46.625	51
11-Nov-2023 01:26:39.59375	51
11-Nov-2023 01:23:15	51
11-Nov-2023 01:23:14	51
11-Nov-2023 01:22:56.90625	51
11-Nov-2023 01:22:52.875	51
11-Nov-2023 01:19:59.09375	51
11-Nov-2023 01:11:48.65625	51
11-Nov-2023 01:10:29.46875	51
11-Nov-2023 01:10:20.46875	51
11-Nov-2023 01:10:19.46875	51
11-Nov-2023 01:05:54.5	51
11-Nov-2023 00:59:12.03125	51
11-Nov-2023 00:59:10.03125	51
11-Nov-2023 00:57:05.875	51
11-Nov-2023 00:50:18.65625	51
11-Nov-2023 00:40:28.71875	51
11-Nov-2023 00:32:36.5625	51
11-Nov-2023 00:32:32.5625	51
11-Nov-2023 00:31:38.40625	51
11-Nov-2023 00:31:31.375	51
11-Nov-2023 00:27:37.34375	51
11-Nov-2023 00:26:32.125	51
11-Nov-2023 00:23:22.625	51
11-Nov-2023 00:19:11.53125	51
11-Nov-2023 00:16:35.90625	51
11-Nov-2023 00:13:28.5625	51
11-Nov-2023 00:13:03.375	51
11-Nov-2023 00:13:02.375	51
11-Nov-2023 00:12:13.25	51
11-Nov-2023 00:09:33.5625	51
11-Nov-2023 00:04:28.8125	51
11-Nov-2023 00:04:12.78125	51
11-Nov-2023 00:04:11.78125	51
11-Nov-2023 00:03:42.65625	51
10-Nov-2023 23:58:32.375	51
10-Nov-2023 23:54:54.96875	51
10-Nov-2023 23:54:43.9375	51
10-Nov-2023 23:51:56.1875	51
10-Nov-2023 23:51:55.15625	51
10-Nov-2023 23:49:42.6875	51
10-Nov-2023 23:47:05.28125	51
10-Nov-2023 23:44:20.96875	51
10-Nov-2023 23:42:16.65625	51
10-Nov-2023 23:41:12.375	51
10-Nov-2023 23:41:10.34375	51
10-Nov-2023 23:40:52.25	51
10-Nov-2023 23:40:44.25	51
10-Nov-2023 23:40:43.25	51
10-Nov-2023 23:39:54.1875	51
10-Nov-2023 23:36:37.46875	51
10-Nov-2023 23:36:34.46875	51
10-Nov-2023 23:36:25.46875	51
10-Nov-2023 23:35:30.375	51
10-Nov-2023 23:25:05.1875	51
10-Nov-2023 23:18:32.96875	51
10-Nov-2023 23:15:35.53125	51
10-Nov-2023 23:13:24.15625	51
10-Nov-2023 23:08:42.40625	51
10-Nov-2023 23:02:33.875	51
10-Nov-2023 23:01:41.78125	51
10-Nov-2023 22:56:31.875	51
10-Nov-2023 22:56:23.875	51
10-Nov-2023 22:55:34.75	51
10-Nov-2023 22:55:24.75	51
10-Nov-2023 22:55:05.71875	51
10-Nov-2023 22:55:03.71875	51
10-Nov-2023 22:51:32.84375	51
10-Nov-2023 22:50:05.5	51
10-Nov-2023 22:45:13.5	51
10-Nov-2023 22:40:32.59375	51
10-Nov-2023 22:37:43.03125	51
10-Nov-2023 22:34:44.65625	51
10-Nov-2023 22:31:10.25	51
10-Nov-2023 22:28:49.75	51
10-Nov-2023 22:25:52.375	51
10-Nov-2023 22:25:44.34375	51
10-Nov-2023 22:24:50.21875	51
10-Nov-2023 22:22:06.46875	51
