Name	\\HST1\T1.A26CBJ2
Data Type	Float 32
Number of Values	56990
Time	Value	Value Attributes
24-Nov-2023 03:12:28.34375	64
24-Nov-2023 03:10:04.0625	64
24-Nov-2023 03:06:52.78125	63
24-Nov-2023 03:05:49.65625	64
24-Nov-2023 03:05:01.4375	64
24-Nov-2023 03:01:43.125	64
24-Nov-2023 03:00:34.84375	63
24-Nov-2023 02:55:43.125	64
24-Nov-2023 02:54:50	64
24-Nov-2023 02:53:02.78125	64
24-Nov-2023 02:52:30.6875	64
24-Nov-2023 02:52:25.6875	64
24-Nov-2023 02:52:24.6875	64
24-Nov-2023 02:50:06.09375	64
24-Nov-2023 02:47:56.65625	63
24-Nov-2023 02:45:37.71875	64
24-Nov-2023 02:42:37	64
24-Nov-2023 02:41:31.875	64
24-Nov-2023 02:38:43.09375	64
24-Nov-2023 02:37:39.9375	64
24-Nov-2023 02:35:04.625	64
24-Nov-2023 02:33:40.28125	63
24-Nov-2023 02:31:31.96875	63
24-Nov-2023 02:29:55.15625	64
24-Nov-2023 02:27:36.75	64
24-Nov-2023 02:26:02.53125	64
24-Nov-2023 02:23:43.03125	63
24-Nov-2023 02:22:16.78125	64
24-Nov-2023 02:20:16.46875	64
24-Nov-2023 02:19:00.4375	63
24-Nov-2023 02:17:21.1875	63
24-Nov-2023 02:15:30.9375	64
24-Nov-2023 02:13:00.59375	64
24-Nov-2023 02:11:21.3125	63
24-Nov-2023 02:08:10.09375	64
24-Nov-2023 02:08:06.09375	64
24-Nov-2023 02:08:05.09375	64
24-Nov-2023 02:07:06.15625	64
24-Nov-2023 02:04:21.6875	64
24-Nov-2023 02:03:43.53125	64
24-Nov-2023 02:02:06.3125	63
24-Nov-2023 02:00:27.03125	64
24-Nov-2023 01:59:40.71875	64
24-Nov-2023 01:57:14.65625	64
24-Nov-2023 01:55:58.4375	63
24-Nov-2023 01:53:51	63
24-Nov-2023 01:53:12.46875	64
24-Nov-2023 01:52:11.34375	64
24-Nov-2023 01:49:49.78125	64
24-Nov-2023 01:48:18.3125	63
24-Nov-2023 01:46:11.03125	63
24-Nov-2023 01:45:07.8125	64
24-Nov-2023 01:44:51.78125	64
24-Nov-2023 01:43:49.59375	65
24-Nov-2023 01:41:55.28125	64
24-Nov-2023 01:40:54.03125	63
24-Nov-2023 01:38:56.53125	63
24-Nov-2023 01:37:14.09375	64
24-Nov-2023 01:35:47.78125	64
24-Nov-2023 01:34:17.59375	64
24-Nov-2023 01:34:15.59375	64
24-Nov-2023 01:32:40.4375	64
24-Nov-2023 01:30:10.8125	63
24-Nov-2023 01:28:56.6875	64
24-Nov-2023 01:26:32.375	64
24-Nov-2023 01:26:31.34375	64
24-Nov-2023 01:25:57.28125	64
24-Nov-2023 01:25:00.21875	63
24-Nov-2023 01:23:28.25	63
24-Nov-2023 01:23:26.25	63
24-Nov-2023 01:22:46.125	63
24-Nov-2023 01:21:16.8125	64
24-Nov-2023 01:21:08.78125	64
24-Nov-2023 01:19:15.34375	64
24-Nov-2023 01:19:13.34375	64
24-Nov-2023 01:18:50.3125	64
24-Nov-2023 01:17:57.21875	64
24-Nov-2023 01:15:26.75	63
24-Nov-2023 01:13:30.25	64
24-Nov-2023 01:13:29.25	64
24-Nov-2023 01:12:12.03125	64
24-Nov-2023 01:11:02.90625	64
24-Nov-2023 01:08:20.53125	64
24-Nov-2023 01:06:53.34375	63
24-Nov-2023 01:05:13.15625	64
24-Nov-2023 01:02:39.9375	64
24-Nov-2023 01:01:23.6875	63
24-Nov-2023 00:59:33.4375	63
24-Nov-2023 00:58:11.1875	64
24-Nov-2023 00:55:34.90625	64
24-Nov-2023 00:53:33.625	63
24-Nov-2023 00:51:50.0625	63
24-Nov-2023 00:50:32.5	64
24-Nov-2023 00:48:14.65625	64
24-Nov-2023 00:45:59.3125	64
24-Nov-2023 00:42:59.03125	63
24-Nov-2023 00:42:02.9375	64
24-Nov-2023 00:39:14.46875	64
24-Nov-2023 00:37:42.3125	63
24-Nov-2023 00:35:14.625	63
24-Nov-2023 00:34:07.375	64
24-Nov-2023 00:31:53.0625	64
24-Nov-2023 00:30:00.6875	64
24-Nov-2023 00:29:10.53125	63
24-Nov-2023 00:29:01.53125	63
24-Nov-2023 00:28:29.5	63
24-Nov-2023 00:26:46.40625	64
24-Nov-2023 00:26:19.34375	64
24-Nov-2023 00:24:07.125	64
24-Nov-2023 00:23:09.03125	64
24-Nov-2023 00:21:40.78125	63
24-Nov-2023 00:19:48.375	64
24-Nov-2023 00:19:43.375	64
24-Nov-2023 00:17:57.25	64
24-Nov-2023 00:15:38.8125	64
24-Nov-2023 00:14:28.59375	63
24-Nov-2023 00:12:00.15625	63
24-Nov-2023 00:11:31.125	64
24-Nov-2023 00:11:04.03125	64
24-Nov-2023 00:08:13.59375	64
24-Nov-2023 00:06:20.25	63
24-Nov-2023 00:03:59	64
24-Nov-2023 00:03:27.8125	64
24-Nov-2023 00:01:29.71875	64
23-Nov-2023 23:59:53.09375	64
23-Nov-2023 23:59:25.9375	64
23-Nov-2023 23:57:01.59375	63
23-Nov-2023 23:55:57.375	64
23-Nov-2023 23:54:28.125	64
23-Nov-2023 23:52:23.875	64
23-Nov-2023 23:51:07.6875	63
23-Nov-2023 23:48:59.25	63
23-Nov-2023 23:48:02.15625	64
23-Nov-2023 23:46:36.96875	64
23-Nov-2023 23:45:05.84375	64
23-Nov-2023 23:43:53.6875	64
23-Nov-2023 23:41:58.28125	63
23-Nov-2023 23:41:11.125	64
23-Nov-2023 23:41:10.125	64
23-Nov-2023 23:41:08.125	64
23-Nov-2023 23:39:55.90625	64
23-Nov-2023 23:37:48.5	64
23-Nov-2023 23:36:07.25	63
23-Nov-2023 23:34:18.90625	63
23-Nov-2023 23:32:45.59375	64
23-Nov-2023 23:30:12.03125	64
23-Nov-2023 23:28:13.53125	63
23-Nov-2023 23:26:44.1875	63
23-Nov-2023 23:25:09.9375	64
23-Nov-2023 23:22:27.375	64
23-Nov-2023 23:20:42	63
23-Nov-2023 23:18:45.6875	63
23-Nov-2023 23:18:02.53125	64
23-Nov-2023 23:15:31.9375	64
23-Nov-2023 23:14:59.875	64
23-Nov-2023 23:13:13.625	63
23-Nov-2023 23:13:01.59375	63
23-Nov-2023 23:12:05.46875	63
23-Nov-2023 23:12:01.46875	63
23-Nov-2023 23:12:00.46875	63
23-Nov-2023 23:11:18.4375	63
23-Nov-2023 23:10:47.28125	64
23-Nov-2023 23:09:24.0625	64
23-Nov-2023 23:07:34.71875	64
23-Nov-2023 23:06:06.40625	63
23-Nov-2023 23:04:21.125	63
23-Nov-2023 23:03:11.0625	64
23-Nov-2023 23:00:18.4375	64
23-Nov-2023 22:58:50.96875	63
23-Nov-2023 22:56:45.6875	63
23-Nov-2023 22:55:19.40625	64
23-Nov-2023 22:53:00.1875	64
23-Nov-2023 22:50:57.0625	63
23-Nov-2023 22:48:59.90625	63
23-Nov-2023 22:47:55.8125	64
23-Nov-2023 22:45:54.0625	64
23-Nov-2023 22:45:00.90625	64
23-Nov-2023 22:44:10.75	63
23-Nov-2023 22:43:06.59375	63
23-Nov-2023 22:43:03.59375	63
23-Nov-2023 22:41:23.1875	63
23-Nov-2023 22:40:51.125	64
23-Nov-2023 22:38:13.65625	64
23-Nov-2023 22:36:37.46875	63
23-Nov-2023 22:36:12.4375	63
23-Nov-2023 22:34:33.125	63
23-Nov-2023 22:34:20.125	63
23-Nov-2023 22:33:09.09375	64
23-Nov-2023 22:30:49.59375	64
23-Nov-2023 22:29:34.375	64
23-Nov-2023 22:28:28.15625	63
23-Nov-2023 22:26:36.03125	63
23-Nov-2023 22:25:48.9375	64
23-Nov-2023 22:23:22.1875	64
23-Nov-2023 22:21:34.8125	63
23-Nov-2023 22:19:46.53125	63
23-Nov-2023 22:18:24.125	64
23-Nov-2023 22:15:53.59375	64
23-Nov-2023 22:14:27.375	63
23-Nov-2023 22:12:43.125	63
23-Nov-2023 22:10:56.6875	64
23-Nov-2023 22:08:46.09375	64
23-Nov-2023 22:07:32.9375	64
23-Nov-2023 22:06:26.8125	63
23-Nov-2023 22:04:30.53125	63
23-Nov-2023 22:03:49.4375	64
23-Nov-2023 22:01:18.84375	64
23-Nov-2023 21:59:49.46875	64
23-Nov-2023 21:58:08.0625	63
23-Nov-2023 21:57:06.8125	64
23-Nov-2023 21:56:00.65625	64
23-Nov-2023 21:53:24.28125	64
23-Nov-2023 21:51:46.03125	63
23-Nov-2023 21:49:56.6875	63
23-Nov-2023 21:48:18.5625	64
23-Nov-2023 21:45:51.90625	64
23-Nov-2023 21:44:51.90625	63
23-Nov-2023 21:42:44.53125	63
23-Nov-2023 21:41:13.375	64
23-Nov-2023 21:38:54.6875	64
23-Nov-2023 21:37:09.3125	63
23-Nov-2023 21:35:17.09375	63
23-Nov-2023 21:33:47	64
23-Nov-2023 21:31:23.5	64
23-Nov-2023 21:30:19.375	64
23-Nov-2023 21:29:18.1875	63
23-Nov-2023 21:27:49	63
23-Nov-2023 21:26:17.71875	64
23-Nov-2023 21:23:17.1875	64
23-Nov-2023 21:21:56.96875	63
23-Nov-2023 21:21:30.9375	63
23-Nov-2023 21:20:07.6875	63
23-Nov-2023 21:18:28.4375	64
23-Nov-2023 21:16:20.15625	64
23-Nov-2023 21:14:14.875	63
23-Nov-2023 21:12:51.375	63
23-Nov-2023 21:12:46.375	63
23-Nov-2023 21:12:07.3125	63
23-Nov-2023 21:11:15.1875	64
23-Nov-2023 21:08:32.75	64
23-Nov-2023 21:07:24.59375	63
23-Nov-2023 21:05:19.875	63
23-Nov-2023 21:04:43.84375	63
23-Nov-2023 21:03:32.59375	64
23-Nov-2023 21:01:13.15625	64
23-Nov-2023 20:59:49.78125	63
23-Nov-2023 20:57:39.4375	63
23-Nov-2023 20:56:25.15625	64
23-Nov-2023 20:54:10.6875	64
23-Nov-2023 20:52:05.4375	63
23-Nov-2023 20:51:14.40625	63
23-Nov-2023 20:50:56.28125	63
23-Nov-2023 20:49:51.9375	63
23-Nov-2023 20:48:55.625	64
23-Nov-2023 20:46:52.28125	64
23-Nov-2023 20:44:35.90625	63
23-Nov-2023 20:43:22.78125	63
23-Nov-2023 20:41:22.625	64
23-Nov-2023 20:39:10.46875	64
23-Nov-2023 20:36:55.125	63
23-Nov-2023 20:36:52.125	63
23-Nov-2023 20:36:28.125	63
23-Nov-2023 20:36:07.03125	63
23-Nov-2023 20:35:25.9375	63
23-Nov-2023 20:34:00.78125	64
23-Nov-2023 20:31:30.28125	64
23-Nov-2023 20:29:16.03125	63
23-Nov-2023 20:27:54.71875	63
23-Nov-2023 20:25:41.4375	64
23-Nov-2023 20:23:05.90625	64
23-Nov-2023 20:21:59.53125	63
23-Nov-2023 20:20:09.28125	63
23-Nov-2023 20:19:14.125	64
23-Nov-2023 20:18:14.90625	64
23-Nov-2023 20:15:56.40625	64
23-Nov-2023 20:14:43.1875	63
23-Nov-2023 20:12:40.9375	63
23-Nov-2023 20:11:03.625	64
23-Nov-2023 20:08:48.4375	64
23-Nov-2023 20:07:45.375	64
23-Nov-2023 20:06:34.15625	63
23-Nov-2023 20:04:48.5625	63
23-Nov-2023 20:03:47.46875	64
23-Nov-2023 20:01:13.09375	64
23-Nov-2023 19:59:57.8125	64
23-Nov-2023 19:59:27.71875	63
23-Nov-2023 19:57:45.46875	63
23-Nov-2023 19:56:27.28125	64
23-Nov-2023 19:54:09.9375	64
23-Nov-2023 19:52:53.65625	64
23-Nov-2023 19:51:58.53125	63
23-Nov-2023 19:50:25.28125	63
23-Nov-2023 19:49:18.1875	64
23-Nov-2023 19:48:27.9375	64
23-Nov-2023 19:46:03.625	64
23-Nov-2023 19:44:51.4375	63
23-Nov-2023 19:43:06.3125	63
23-Nov-2023 19:43:04.3125	63
23-Nov-2023 19:42:36.15625	63
23-Nov-2023 19:40:48.75	64
23-Nov-2023 19:38:43.28125	64
23-Nov-2023 19:36:50.8125	63
23-Nov-2023 19:36:41.75	63
23-Nov-2023 19:35:43.65625	63
23-Nov-2023 19:34:15.53125	64
23-Nov-2023 19:33:28.40625	64
23-Nov-2023 19:31:27.15625	64
23-Nov-2023 19:29:53.03125	63
23-Nov-2023 19:28:09.90625	63
23-Nov-2023 19:26:37.71875	64
23-Nov-2023 19:23:56.40625	64
23-Nov-2023 19:22:33.15625	63
23-Nov-2023 19:20:26.4375	63
23-Nov-2023 19:18:58.09375	64
23-Nov-2023 19:16:46.625	64
23-Nov-2023 19:14:35.375	63
23-Nov-2023 19:12:30.03125	64
23-Nov-2023 19:11:29.75	64
23-Nov-2023 19:08:59.5	64
23-Nov-2023 19:08:01.40625	64
23-Nov-2023 19:07:10.375	63
23-Nov-2023 19:05:01.0625	63
23-Nov-2023 19:03:55.90625	64
23-Nov-2023 19:01:41.4375	64
23-Nov-2023 18:59:48.53125	63
23-Nov-2023 18:59:15.46875	63
23-Nov-2023 18:59:01.46875	63
23-Nov-2023 18:58:45.40625	63
23-Nov-2023 18:58:30.34375	63
23-Nov-2023 18:58:29.34375	63
23-Nov-2023 18:57:58.21875	63
23-Nov-2023 18:56:18	64
23-Nov-2023 18:53:56.5625	64
23-Nov-2023 18:52:37.21875	64
23-Nov-2023 18:51:09.9375	63
23-Nov-2023 18:51:01.90625	63
23-Nov-2023 18:50:45.875	63
23-Nov-2023 18:50:43.875	63
23-Nov-2023 18:50:14.8125	63
23-Nov-2023 18:48:51.40625	64
23-Nov-2023 18:46:16.9375	64
23-Nov-2023 18:44:47.53125	63
23-Nov-2023 18:42:59	63
23-Nov-2023 18:41:22.6875	64
23-Nov-2023 18:39:01.5	64
23-Nov-2023 18:37:46.375	63
23-Nov-2023 18:36:33.21875	63
23-Nov-2023 18:35:06	64
23-Nov-2023 18:33:56.84375	64
23-Nov-2023 18:31:43.65625	64
23-Nov-2023 18:30:16.375	64
23-Nov-2023 18:30:14.34375	64
23-Nov-2023 18:29:45.1875	63
23-Nov-2023 18:28:03.9375	63
23-Nov-2023 18:26:21.71875	64
23-Nov-2023 18:24:15.375	64
23-Nov-2023 18:22:17.5	63
23-Nov-2023 18:20:28.0625	63
23-Nov-2023 18:19:18.90625	64
23-Nov-2023 18:17:18.59375	64
23-Nov-2023 18:15:19.375	63
23-Nov-2023 18:13:06.15625	63
23-Nov-2023 18:11:35	64
23-Nov-2023 18:09:18.40625	64
23-Nov-2023 18:08:04.15625	64
23-Nov-2023 18:06:43.03125	63
23-Nov-2023 18:06:38.03125	63
23-Nov-2023 18:06:14.9375	63
23-Nov-2023 18:04:13.6875	64
23-Nov-2023 18:02:07.90625	64
23-Nov-2023 18:00:04.6875	63
23-Nov-2023 17:58:06.34375	63
23-Nov-2023 17:57:03.09375	64
23-Nov-2023 17:54:29.71875	64
23-Nov-2023 17:52:25.03125	63
23-Nov-2023 17:50:43.8125	63
23-Nov-2023 17:49:00.6875	64
23-Nov-2023 17:46:34.1875	64
23-Nov-2023 17:45:15.96875	63
23-Nov-2023 17:45:04.9375	63
23-Nov-2023 17:43:00.71875	63
23-Nov-2023 17:42:22.625	64
23-Nov-2023 17:41:33.5625	64
23-Nov-2023 17:38:45.90625	64
23-Nov-2023 17:37:53.65625	63
23-Nov-2023 17:35:13.03125	64
23-Nov-2023 17:34:42.96875	64
23-Nov-2023 17:32:05.59375	64
23-Nov-2023 17:30:11.375	64
23-Nov-2023 17:28:04.875	63
23-Nov-2023 17:26:40.625	64
23-Nov-2023 17:23:21.0625	64
23-Nov-2023 17:22:12.875	64
23-Nov-2023 17:19:56.5	63
23-Nov-2023 17:18:40.25	64
23-Nov-2023 17:15:50.78125	64
23-Nov-2023 17:13:52.53125	63
23-Nov-2023 17:12:26.28125	63
23-Nov-2023 17:10:37.125	64
23-Nov-2023 17:08:21.78125	64
23-Nov-2023 17:06:33.46875	64
23-Nov-2023 17:04:07	63
23-Nov-2023 17:03:20.75	64
23-Nov-2023 17:00:13.28125	64
23-Nov-2023 16:58:25.09375	64
23-Nov-2023 16:57:16.90625	63
23-Nov-2023 16:55:44.5	64
23-Nov-2023 16:54:35.4375	64
23-Nov-2023 16:52:22.15625	64
23-Nov-2023 16:50:34.65625	64
23-Nov-2023 16:48:40.34375	63
23-Nov-2023 16:46:59.1875	64
23-Nov-2023 16:44:24.875	64
23-Nov-2023 16:42:47.6875	64
23-Nov-2023 16:40:28.4375	63
23-Nov-2023 16:38:45.96875	64
23-Nov-2023 16:36:45.28125	64
23-Nov-2023 16:35:11.71875	64
23-Nov-2023 16:32:37.0625	63
23-Nov-2023 16:30:16.6875	64
23-Nov-2023 16:27:22.46875	64
23-Nov-2023 16:25:58.28125	64
23-Nov-2023 16:23:25.84375	64
23-Nov-2023 16:22:52.75	64
23-Nov-2023 16:20:42.4375	64
23-Nov-2023 16:19:27.25	64
23-Nov-2023 16:18:54.25	64
23-Nov-2023 16:15:57.6875	63
23-Nov-2023 16:14:49.5	64
23-Nov-2023 16:14:07.5	64
23-Nov-2023 16:11:15.0625	64
23-Nov-2023 16:10:43.9375	64
23-Nov-2023 16:07:57.65625	63
23-Nov-2023 16:06:19.59375	64
23-Nov-2023 16:03:20.25	64
23-Nov-2023 16:02:41.21875	64
23-Nov-2023 16:02:39.21875	64
23-Nov-2023 16:02:36.21875	64
23-Nov-2023 16:01:57.96875	64
23-Nov-2023 15:59:26.34375	63
23-Nov-2023 15:58:30.21875	64
23-Nov-2023 15:55:56.78125	64
23-Nov-2023 15:55:03.75	64
23-Nov-2023 15:54:15.625	64
23-Nov-2023 15:52:09.40625	63
23-Nov-2023 15:50:56.3125	64
23-Nov-2023 15:48:09	64
23-Nov-2023 15:46:46.84375	64
23-Nov-2023 15:44:09.5	63
23-Nov-2023 15:43:03.28125	64
23-Nov-2023 15:39:47.6875	64
23-Nov-2023 15:39:06.53125	64
23-Nov-2023 15:37:30.0625	63
23-Nov-2023 15:35:27.84375	64
23-Nov-2023 15:34:26.78125	64
23-Nov-2023 15:32:07.46875	64
23-Nov-2023 15:30:44.28125	64
23-Nov-2023 15:28:19.90625	64
23-Nov-2023 15:27:03.59375	64
23-Nov-2023 15:24:12.28125	64
23-Nov-2023 15:23:03.09375	64
23-Nov-2023 15:20:18.09375	64
23-Nov-2023 15:18:38.75	64
23-Nov-2023 15:17:53.59375	64
23-Nov-2023 15:16:16.375	64
23-Nov-2023 15:14:15.96875	64
23-Nov-2023 15:11:05.09375	64
23-Nov-2023 15:09:35.59375	64
23-Nov-2023 15:06:51.9375	64
23-Nov-2023 15:04:53.5625	64
23-Nov-2023 15:02:39.28125	63
23-Nov-2023 15:01:37.03125	64
23-Nov-2023 14:59:03.375	64
23-Nov-2023 14:58:22.3125	64
23-Nov-2023 14:57:16.25	64
23-Nov-2023 14:55:29.0625	63
23-Nov-2023 14:53:25.71875	64
23-Nov-2023 14:50:32.09375	64
23-Nov-2023 14:49:46.96875	64
23-Nov-2023 14:48:00.6875	63
23-Nov-2023 14:45:37.3125	64
23-Nov-2023 14:44:22.15625	64
23-Nov-2023 14:42:06.59375	64
23-Nov-2023 14:40:44.5	64
23-Nov-2023 14:37:49.03125	64
23-Nov-2023 14:37:02.75	64
23-Nov-2023 14:35:33.40625	64
23-Nov-2023 14:33:21.15625	64
23-Nov-2023 14:32:10.9375	64
23-Nov-2023 14:29:43.5625	64
23-Nov-2023 14:28:10.375	64
23-Nov-2023 14:25:50.03125	64
23-Nov-2023 14:24:37.9375	64
23-Nov-2023 14:21:50.625	64
23-Nov-2023 14:20:31.40625	64
23-Nov-2023 14:18:18.0625	64
23-Nov-2023 14:17:07.90625	64
23-Nov-2023 14:14:22.96875	63
23-Nov-2023 14:12:44.78125	64
23-Nov-2023 14:11:04.65625	64
23-Nov-2023 14:09:19.4375	64
23-Nov-2023 14:07:54.21875	64
23-Nov-2023 14:06:00.78125	63
23-Nov-2023 14:04:32.59375	64
23-Nov-2023 14:01:50.375	64
23-Nov-2023 14:01:12.21875	64
23-Nov-2023 13:59:42.75	63
23-Nov-2023 13:57:51.40625	64
23-Nov-2023 13:57:09.40625	64
23-Nov-2023 13:56:33.3125	64
23-Nov-2023 13:54:08.9375	64
23-Nov-2023 13:52:10.6875	64
23-Nov-2023 13:48:56.25	64
23-Nov-2023 13:48:35.1875	64
23-Nov-2023 13:47:19.90625	64
23-Nov-2023 13:43:08.125	64
23-Nov-2023 13:39:45.40625	64
23-Nov-2023 13:38:47.21875	64
23-Nov-2023 13:35:36.71875	64
23-Nov-2023 13:34:04.25	64
23-Nov-2023 13:33:57.25	64
23-Nov-2023 13:31:04.59375	64
23-Nov-2023 13:30:29.5	64
23-Nov-2023 13:28:19.25	64
23-Nov-2023 13:26:55.0625	64
23-Nov-2023 13:23:52.6875	64
23-Nov-2023 13:22:20.5625	64
23-Nov-2023 13:21:11.5625	64
23-Nov-2023 13:18:50	64
23-Nov-2023 13:17:03.75	64
23-Nov-2023 13:14:55.4375	63
23-Nov-2023 13:13:57.3125	64
23-Nov-2023 13:13:25.1875	64
23-Nov-2023 13:10:18.5625	64
23-Nov-2023 13:09:07.40625	64
23-Nov-2023 13:06:31.09375	63
23-Nov-2023 13:04:46.84375	64
23-Nov-2023 13:03:08.6875	64
23-Nov-2023 13:01:09.03125	64
23-Nov-2023 12:57:48.4375	64
23-Nov-2023 12:56:05.0625	64
23-Nov-2023 12:53:39.59375	64
23-Nov-2023 12:50:43.15625	64
23-Nov-2023 12:47:51.625	64
23-Nov-2023 12:45:41.21875	64
23-Nov-2023 12:42:43.84375	64
23-Nov-2023 12:40:42.34375	64
23-Nov-2023 12:37:41.75	64
23-Nov-2023 12:36:19.46875	64
23-Nov-2023 12:35:49.21875	64
23-Nov-2023 12:35:47.21875	64
23-Nov-2023 12:33:08.5625	64
23-Nov-2023 12:29:25.71875	64
23-Nov-2023 12:27:31.34375	64
23-Nov-2023 12:27:26.3125	64
23-Nov-2023 12:25:02.71875	64
23-Nov-2023 12:21:16.0625	64
23-Nov-2023 12:18:32.65625	64
23-Nov-2023 12:17:02.4375	64
23-Nov-2023 12:10:25.03125	64
23-Nov-2023 12:08:37.8125	64
23-Nov-2023 12:06:25.53125	64
23-Nov-2023 12:03:03.90625	63
23-Nov-2023 12:01:46.5625	64
23-Nov-2023 12:01:02.46875	64
23-Nov-2023 11:58:13.21875	64
23-Nov-2023 11:56:11.96875	64
23-Nov-2023 11:53:53.65625	63
23-Nov-2023 11:53:03.4375	64
23-Nov-2023 11:50:59.25	64
23-Nov-2023 11:48:16.875	64
23-Nov-2023 11:46:04.375	64
23-Nov-2023 11:45:08.1875	64
23-Nov-2023 11:44:12.03125	64
23-Nov-2023 11:41:14.53125	64
23-Nov-2023 11:40:31.3125	64
23-Nov-2023 11:39:47.1875	64
23-Nov-2023 11:37:58.65625	63
23-Nov-2023 11:34:50.21875	64
23-Nov-2023 11:32:21.25	64
23-Nov-2023 11:31:33.96875	64
23-Nov-2023 11:30:52.875	64
23-Nov-2023 11:28:19.53125	63
23-Nov-2023 11:26:53.1875	64
23-Nov-2023 11:25:07.875	64
23-Nov-2023 11:23:29.59375	64
23-Nov-2023 11:20:53.21875	64
23-Nov-2023 11:17:49.8125	64
23-Nov-2023 11:15:10.3125	64
23-Nov-2023 11:14:34.21875	64
23-Nov-2023 11:11:55.875	64
23-Nov-2023 11:09:01.28125	64
23-Nov-2023 11:08:24.125	64
23-Nov-2023 11:04:17.65625	64
23-Nov-2023 11:01:02.28125	64
23-Nov-2023 10:59:23.09375	64
23-Nov-2023 10:59:15	64
23-Nov-2023 10:58:19.65625	64
23-Nov-2023 10:56:56.4375	64
23-Nov-2023 10:52:37.53125	64
23-Nov-2023 10:51:40.21875	64
23-Nov-2023 10:51:36.21875	64
23-Nov-2023 10:51:28.1875	64
23-Nov-2023 10:50:17.96875	64
23-Nov-2023 10:46:52.1875	64
23-Nov-2023 10:42:51.40625	64
23-Nov-2023 10:41:04.125	64
23-Nov-2023 10:37:50.53125	64
23-Nov-2023 10:35:07.1875	64
23-Nov-2023 10:34:59.1875	64
23-Nov-2023 10:34:28.125	64
23-Nov-2023 10:34:14.125	64
23-Nov-2023 10:34:13.125	64
23-Nov-2023 10:32:35.84375	64
23-Nov-2023 10:30:01.5625	64
23-Nov-2023 10:27:42.25	64
23-Nov-2023 10:25:40.0625	64
23-Nov-2023 10:25:30.03125	64
23-Nov-2023 10:23:34.6875	64
23-Nov-2023 10:20:51.21875	64
23-Nov-2023 10:19:45	64
23-Nov-2023 10:19:00.9375	64
23-Nov-2023 10:16:12.59375	64
23-Nov-2023 10:14:05.75	64
23-Nov-2023 10:12:11.1875	64
23-Nov-2023 10:10:48.0625	64
23-Nov-2023 10:06:36.34375	64
23-Nov-2023 10:03:51.90625	64
23-Nov-2023 10:01:19.65625	64
23-Nov-2023 09:59:58.59375	64
23-Nov-2023 09:55:14	64
23-Nov-2023 09:54:36.09375	64
23-Nov-2023 09:52:10.90625	64
23-Nov-2023 09:50:53.375	64
23-Nov-2023 09:47:15.875	64
23-Nov-2023 09:45:46.5625	64
23-Nov-2023 09:42:48.21875	64
23-Nov-2023 09:40:20	64
23-Nov-2023 09:37:03.3125	64
23-Nov-2023 09:37:01.3125	64
23-Nov-2023 09:36:51.28125	64
23-Nov-2023 09:35:58.0625	64
23-Nov-2023 09:34:03.875	64
23-Nov-2023 09:31:04.40625	64
23-Nov-2023 09:27:39.96875	64
23-Nov-2023 09:26:16.90625	64
23-Nov-2023 09:26:15.90625	64
23-Nov-2023 09:25:34.71875	64
23-Nov-2023 09:25:33.6875	64
23-Nov-2023 09:24:50.46875	64
23-Nov-2023 09:24:12.25	64
23-Nov-2023 09:23:13.96875	64
23-Nov-2023 09:19:18.59375	64
23-Nov-2023 09:18:38.5625	64
23-Nov-2023 09:15:59.21875	64
23-Nov-2023 09:15:02.125	64
23-Nov-2023 09:11:28.0625	64
23-Nov-2023 09:10:15.75	64
23-Nov-2023 09:07:32.375	64
23-Nov-2023 09:07:21.375	64
23-Nov-2023 09:06:10.28125	64
23-Nov-2023 09:05:29.25	64
23-Nov-2023 09:02:56.875	64
23-Nov-2023 09:01:33.65625	64
23-Nov-2023 09:01:28.625	64
23-Nov-2023 09:01:21.5	64
23-Nov-2023 08:58:25	63
23-Nov-2023 08:56:17.8125	64
23-Nov-2023 08:54:03.3125	64
23-Nov-2023 08:53:21.21875	64
23-Nov-2023 08:53:19.21875	64
23-Nov-2023 08:53:15.21875	64
23-Nov-2023 08:52:56.1875	64
23-Nov-2023 08:50:50.84375	64
23-Nov-2023 08:48:48.46875	64
23-Nov-2023 08:48:37.40625	64
23-Nov-2023 08:48:24.375	64
23-Nov-2023 08:47:47.28125	64
23-Nov-2023 08:45:31.71875	64
23-Nov-2023 08:43:29.40625	64
23-Nov-2023 08:42:27.3125	64
23-Nov-2023 08:42:19.3125	64
23-Nov-2023 08:42:17.28125	64
23-Nov-2023 08:42:05.28125	64
23-Nov-2023 08:40:58.125	64
23-Nov-2023 08:40:56.125	64
23-Nov-2023 08:39:52.03125	64
23-Nov-2023 08:37:31.59375	64
23-Nov-2023 08:35:56.1875	64
23-Nov-2023 08:33:41.6875	64
23-Nov-2023 08:30:16.78125	64
23-Nov-2023 08:29:02.40625	64
23-Nov-2023 08:28:26.25	64
23-Nov-2023 08:25:55.875	64
23-Nov-2023 08:24:31.375	64
23-Nov-2023 08:20:57.75	64
23-Nov-2023 08:19:42.34375	64
23-Nov-2023 08:18:41.1875	64
23-Nov-2023 08:14:59.71875	64
23-Nov-2023 08:13:53.53125	64
23-Nov-2023 08:11:31.96875	64
23-Nov-2023 08:11:20.9375	64
23-Nov-2023 08:11:06.9375	64
23-Nov-2023 08:09:46.75	64
23-Nov-2023 08:06:52.375	64
23-Nov-2023 08:00:11.3125	64
23-Nov-2023 07:58:46.0625	64
