Name	\\HST1\T3.PTVIB_B
Data Type	Float 32
Number of Values	1339
Time	Value	Value Attributes
16-May-2023 01:01:12.01544	0.7
16-May-2023 00:51:12.10925	0.8
16-May-2023 00:51:11.1494	0.7
16-May-2023 00:41:11.24419	0.8
16-May-2023 00:41:10.28435	0.7
16-May-2023 00:31:10.37914	0.8
16-May-2023 00:31:09.41928	0.7
16-May-2023 00:21:09.51408	0.7
16-May-2023 00:21:08.23428	0.7
16-May-2023 00:11:08.32909	0.8
16-May-2023 00:11:05.12958	0.9
16-May-2023 00:10:02.41916	0.7
13-May-2023 03:43:26.68948	0.7
12-May-2023 19:52:44.74916	0.7
12-May-2023 12:02:04.10164	0.7
12-May-2023 04:11:23.45712	0.8
11-May-2023 20:20:41.20885	0.8
11-May-2023 12:29:59.59947	0.8
11-May-2023 04:39:18.634	0.6
10-May-2023 20:48:36.69267	0.7
10-May-2023 12:57:56.02817	0.7
10-May-2023 05:07:15.6906	0.9
9-May-2023 21:16:33.75127	0.7
9-May-2023 13:25:51.80695	0.7
9-May-2023 05:35:09.86763	0.8
8-May-2023 21:44:29.21811	0.7
8-May-2023 13:53:47.29079	0.7
8-May-2023 06:03:05.36646	0.9
7-May-2023 22:12:23.41515	0.7
7-May-2023 14:21:41.79477	0.7
7-May-2023 06:30:59.85844	0.6
6-May-2023 22:40:18.56203	0.7
6-May-2023 14:49:36.6297	0.6
6-May-2023 06:58:54.70638	0.7
5-May-2023 23:08:13.40096	0.7
5-May-2023 15:17:31.47264	0.7
5-May-2023 07:26:51.14307	0.7
4-May-2023 23:36:10.47255	0.7
4-May-2023 15:45:29.16513	0.6
4-May-2023 07:54:49.44948	0.8
4-May-2023 00:04:07.51115	0.7
3-May-2023 16:13:26.86763	0.7
3-May-2023 08:22:45.5872	0.7
3-May-2023 00:32:03.66588	0.8
2-May-2023 16:41:21.72556	0.7
2-May-2023 08:50:41.06204	0.7
2-May-2023 00:59:59.12572	0.8
1-May-2023 17:09:17.1774	0.7
1-May-2023 09:18:35.22908	0.8
1-May-2023 01:27:54.23662	0.8
30-Apr-2023 17:37:13.55809	0.7
30-Apr-2023 09:46:31.63077	0.7
30-Apr-2023 01:55:50.33835	0.7
29-Apr-2023 18:05:08.71098	0.7
29-Apr-2023 10:14:27.73251	0.7
29-Apr-2023 02:23:46.76004	0.6
28-Apr-2023 18:33:06.08553	0.8
28-Apr-2023 10:42:24.13121	0.7
28-Apr-2023 02:51:42.81979	0.9
27-Apr-2023 18:53:29.0936	5.1
27-Apr-2023 11:02:47.78119	4.5
27-Apr-2023 03:12:07.10268	5.1
26-Apr-2023 19:21:25.15735	5.2
26-Apr-2023 11:30:43.21703	4.6
26-Apr-2023 03:40:01.28171	5.1
25-Apr-2023 19:49:19.34238	4.9
25-Apr-2023 11:58:38.37991	4.9
25-Apr-2023 04:07:57.41544	5.1
24-Apr-2023 20:17:15.79306	5.3
24-Apr-2023 12:26:34.51164	5.5
24-Apr-2023 04:35:54.82997	4.5
23-Apr-2023 20:45:12.90465	4.7
