Name	\\HST1\T1.A26BJ2A
Data Type	Float 32
Number of Values	57655
Time	Value	Value Attributes
1-Dec-2023 13:10:00.53125	30
1-Dec-2023 13:09:51.5	30
1-Dec-2023 13:09:30.3125	30
1-Dec-2023 12:56:35.15625	31
1-Dec-2023 12:40:24.125	31
1-Dec-2023 11:20:49.46875	32
1-Dec-2023 11:20:41.375	32
1-Dec-2023 11:20:40.34375	33
1-Dec-2023 11:20:38.34375	32
1-Dec-2023 11:20:26.34375	33
1-Dec-2023 11:20:10.28125	32
1-Dec-2023 11:20:08.25	33
1-Dec-2023 11:11:04.5	33
1-Dec-2023 10:38:32.15625	33
1-Dec-2023 10:00:11.625	35
1-Dec-2023 09:44:41.09375	35
1-Dec-2023 09:05:54.3125	37
1-Dec-2023 09:01:15.1875	38
1-Dec-2023 09:01:03.125	37
1-Dec-2023 09:01:01.125	38
1-Dec-2023 08:59:35.875	38
1-Dec-2023 08:45:06.25	39
1-Dec-2023 08:40:20.21875	40
1-Dec-2023 08:38:26.6875	40
1-Dec-2023 08:38:23.6875	40
1-Dec-2023 08:18:15.75	38
1-Dec-2023 08:13:42.46875	38
1-Dec-2023 07:54:38.1875	35
1-Dec-2023 07:42:49.75	34
1-Dec-2023 07:41:10.375	34
1-Dec-2023 07:40:21.1875	33
1-Dec-2023 07:39:58.15625	31
1-Dec-2023 07:39:48.15625	30
1-Dec-2023 07:39:33.15625	26
1-Dec-2023 07:39:27.09375	25
1-Dec-2023 07:39:10.0625	24
1-Dec-2023 07:29:10.5	24
1-Dec-2023 05:29:09.65625	24
1-Dec-2023 05:29:06.65625	24
1-Dec-2023 05:27:05.625	24
1-Dec-2023 04:14:57.9375	24
1-Dec-2023 04:14:45.84375	24
1-Dec-2023 03:56:27.25	24
1-Dec-2023 03:56:22.21875	24
1-Dec-2023 03:55:55.03125	24
1-Dec-2023 03:55:36.9375	24
1-Dec-2023 03:55:28.90625	24
1-Dec-2023 03:55:27.90625	24
1-Dec-2023 03:54:47.75	24
1-Dec-2023 03:54:33.75	24
1-Dec-2023 03:54:32.75	24
1-Dec-2023 03:27:16.84375	24
1-Dec-2023 02:38:47.28125	25
1-Dec-2023 02:38:41.28125	25
1-Dec-2023 02:38:38.28125	25
1-Dec-2023 02:38:10.25	25
1-Dec-2023 02:38:02.21875	25
1-Dec-2023 02:37:31.1875	25
1-Dec-2023 02:37:24.1875	25
1-Dec-2023 02:37:10.0625	25
1-Dec-2023 02:12:40.4375	25
1-Dec-2023 02:12:38.4375	25
1-Dec-2023 02:01:48.4375	26
1-Dec-2023 01:49:50.65625	26
1-Dec-2023 01:49:43.59375	26
1-Dec-2023 01:42:48.25	26
1-Dec-2023 01:42:45.25	26
1-Dec-2023 01:42:12.15625	26
1-Dec-2023 01:42:08.15625	26
1-Dec-2023 01:41:54.125	26
1-Dec-2023 01:41:46.125	26
1-Dec-2023 01:14:24.375	27
1-Dec-2023 01:13:59.3125	27
1-Dec-2023 01:13:47.28125	27
1-Dec-2023 01:13:43.28125	27
1-Dec-2023 01:13:25.1875	27
1-Dec-2023 01:13:24.1875	27
1-Dec-2023 01:10:42.53125	27
1-Dec-2023 00:40:16.96875	28
1-Dec-2023 00:28:34.71875	29
1-Dec-2023 00:28:33.71875	29
1-Dec-2023 00:22:32.59375	29
30-Nov-2023 23:54:04	31
30-Nov-2023 23:53:11.65625	31
30-Nov-2023 23:03:35.84375	34
30-Nov-2023 22:34:31.09375	36
30-Nov-2023 22:24:37.15625	36
30-Nov-2023 22:22:18.71875	37
30-Nov-2023 22:17:53.6875	38
30-Nov-2023 22:09:00.09375	39
30-Nov-2023 22:02:30.15625	39
30-Nov-2023 21:58:15.15625	39
30-Nov-2023 21:58:07.0625	39
30-Nov-2023 21:57:24.96875	39
30-Nov-2023 21:53:04.5	39
30-Nov-2023 21:52:47.46875	39
30-Nov-2023 21:30:08.625	37
30-Nov-2023 21:18:39.21875	36
30-Nov-2023 21:14:46.25	36
30-Nov-2023 20:49:15.71875	34
30-Nov-2023 20:41:58.84375	34
30-Nov-2023 20:40:11.625	34
30-Nov-2023 20:39:12.4375	33
30-Nov-2023 20:38:44.3125	31
30-Nov-2023 20:38:31.3125	30
30-Nov-2023 20:38:18.3125	27
30-Nov-2023 20:38:11.28125	25
30-Nov-2023 20:38:05.28125	24
30-Nov-2023 20:37:48.28125	23
30-Nov-2023 20:00:42.1875	24
30-Nov-2023 20:00:39.1875	24
30-Nov-2023 19:49:00.25	24
30-Nov-2023 18:27:54.3125	25
30-Nov-2023 17:33:09.1875	26
30-Nov-2023 17:33:07.1875	26
30-Nov-2023 17:32:50.15625	26
30-Nov-2023 17:32:32.03125	26
30-Nov-2023 17:11:39.75	26
30-Nov-2023 17:11:27.75	26
30-Nov-2023 17:11:07.5625	26
30-Nov-2023 17:11:02.53125	26
30-Nov-2023 17:11:01.53125	26
30-Nov-2023 17:10:34.5	26
30-Nov-2023 17:10:19.46875	26
30-Nov-2023 16:57:46.46875	26
30-Nov-2023 16:57:42.46875	26
30-Nov-2023 16:57:11.375	26
30-Nov-2023 16:57:04.28125	26
30-Nov-2023 16:56:24.0625	26
30-Nov-2023 16:41:33.59375	26
30-Nov-2023 15:49:53.53125	27
30-Nov-2023 15:49:47.53125	28
30-Nov-2023 15:48:45.3125	27
30-Nov-2023 15:48:40.3125	28
30-Nov-2023 15:18:47	28
30-Nov-2023 15:18:37	28
30-Nov-2023 15:18:12.9375	28
30-Nov-2023 15:18:09.9375	28
30-Nov-2023 15:17:56.90625	28
30-Nov-2023 15:17:53.90625	28
30-Nov-2023 15:17:49.90625	28
30-Nov-2023 15:17:48.90625	28
30-Nov-2023 15:17:42.90625	28
30-Nov-2023 15:17:26.8125	28
30-Nov-2023 15:17:23.8125	28
30-Nov-2023 15:17:22.8125	28
30-Nov-2023 15:17:12.8125	28
30-Nov-2023 15:17:10.8125	28
30-Nov-2023 15:16:19.65625	28
30-Nov-2023 15:16:18.625	28
30-Nov-2023 14:39:32.15625	29
30-Nov-2023 14:11:00.09375	29
30-Nov-2023 13:45:37.46875	30
30-Nov-2023 13:41:47.8125	30
30-Nov-2023 13:28:00.84375	30
30-Nov-2023 12:09:32.40625	32
30-Nov-2023 12:09:30.375	32
30-Nov-2023 12:09:24.375	32
30-Nov-2023 12:09:23.375	32
30-Nov-2023 12:08:47.1875	32
30-Nov-2023 12:08:40.15625	32
30-Nov-2023 11:26:04.40625	33
30-Nov-2023 11:18:46.4375	33
30-Nov-2023 10:31:23.59375	35
30-Nov-2023 10:09:19.53125	36
30-Nov-2023 10:00:05.8125	36
30-Nov-2023 10:00:03.8125	36
30-Nov-2023 09:45:16.53125	37
30-Nov-2023 09:39:30.4375	37
30-Nov-2023 09:22:39.03125	39
30-Nov-2023 09:20:25.78125	40
30-Nov-2023 09:14:32.875	40
30-Nov-2023 09:14:25.875	39
30-Nov-2023 09:14:24.875	40
30-Nov-2023 09:10:13.03125	39
30-Nov-2023 08:46:57.84375	37
30-Nov-2023 08:36:26	36
30-Nov-2023 08:30:39.46875	35
30-Nov-2023 08:23:59.25	35
30-Nov-2023 08:20:20.6875	34
30-Nov-2023 08:19:03.59375	33
30-Nov-2023 08:18:44.59375	32
30-Nov-2023 08:18:30.5625	30
30-Nov-2023 08:18:15.53125	27
30-Nov-2023 08:18:06.53125	25
30-Nov-2023 08:17:48.46875	25
30-Nov-2023 07:34:04.15625	24
30-Nov-2023 07:07:24.09375	24
30-Nov-2023 07:07:21.09375	24
30-Nov-2023 06:47:26.75	24
30-Nov-2023 04:45:09.6875	24
30-Nov-2023 03:58:10.8125	25
30-Nov-2023 02:50:01.78125	26
30-Nov-2023 02:28:45.375	26
30-Nov-2023 02:27:17.3125	26
30-Nov-2023 01:34:53.625	28
30-Nov-2023 01:34:52.625	28
30-Nov-2023 01:34:51.625	28
30-Nov-2023 01:34:35.59375	28
30-Nov-2023 01:09:15.96875	29
30-Nov-2023 01:03:02.96875	29
30-Nov-2023 01:01:51.8125	30
30-Nov-2023 01:01:43.8125	29
30-Nov-2023 00:51:21.0625	30
30-Nov-2023 00:51:19.0625	30
30-Nov-2023 00:51:15.03125	30
30-Nov-2023 00:46:49.15625	30
30-Nov-2023 00:46:45.15625	30
30-Nov-2023 00:43:00.8125	31
30-Nov-2023 00:19:30.15625	32
30-Nov-2023 00:07:46.625	33
29-Nov-2023 23:42:26.34375	35
29-Nov-2023 23:37:28.46875	36
29-Nov-2023 23:28:24.1875	36
29-Nov-2023 23:24:26.5625	37
29-Nov-2023 23:11:19.53125	39
29-Nov-2023 22:54:37.625	39
29-Nov-2023 22:22:29.6875	37
29-Nov-2023 21:59:10.4375	36
29-Nov-2023 21:44:57.6875	35
29-Nov-2023 21:44:49.6875	35
29-Nov-2023 21:33:06.5625	34
29-Nov-2023 21:29:31.96875	34
29-Nov-2023 21:25:27.3125	34
29-Nov-2023 21:24:02.09375	33
29-Nov-2023 21:23:15.84375	32
29-Nov-2023 21:22:49.8125	30
29-Nov-2023 21:22:34.71875	28
29-Nov-2023 21:22:18.71875	24
29-Nov-2023 21:22:09.71875	22
29-Nov-2023 21:21:52.6875	21
29-Nov-2023 21:06:36.09375	21
29-Nov-2023 20:25:07.3125	22
29-Nov-2023 18:50:41.125	24
29-Nov-2023 17:30:09.1875	26
29-Nov-2023 17:19:16.125	26
29-Nov-2023 16:14:12	28
29-Nov-2023 16:03:23.21875	28
29-Nov-2023 15:36:36.4375	29
29-Nov-2023 15:10:51.53125	29
29-Nov-2023 14:31:37.0625	30
29-Nov-2023 14:31:15	30
29-Nov-2023 14:30:45.9375	30
29-Nov-2023 14:30:38.9375	30
29-Nov-2023 14:21:01.71875	30
29-Nov-2023 14:20:53.6875	30
29-Nov-2023 14:01:58.9375	31
29-Nov-2023 13:05:22.21875	32
29-Nov-2023 12:28:57.09375	33
29-Nov-2023 11:53:23.3125	35
29-Nov-2023 11:38:43.21875	35
29-Nov-2023 11:33:19.3125	35
29-Nov-2023 11:11:31.75	37
29-Nov-2023 11:06:59.96875	37
29-Nov-2023 10:58:35.5	37
29-Nov-2023 10:48:04.6875	39
29-Nov-2023 10:39:57.1875	39
29-Nov-2023 10:35:02.46875	40
29-Nov-2023 10:35:00.4375	39
29-Nov-2023 10:30:27.8125	39
29-Nov-2023 10:15:45.78125	38
29-Nov-2023 10:09:53.5625	38
29-Nov-2023 09:57:09.96875	36
29-Nov-2023 09:57:06.9375	36
29-Nov-2023 09:43:14.6875	35
29-Nov-2023 09:34:35.8125	35
29-Nov-2023 09:31:32.09375	34
29-Nov-2023 09:30:22.875	33
29-Nov-2023 09:29:57.8125	32
29-Nov-2023 09:29:41.8125	30
29-Nov-2023 09:29:19.78125	26
29-Nov-2023 09:29:01.75	24
29-Nov-2023 08:45:54.375	24
29-Nov-2023 08:39:41.28125	24
29-Nov-2023 08:39:40.28125	24
29-Nov-2023 08:39:32.28125	24
29-Nov-2023 08:39:24.28125	24
29-Nov-2023 08:39:08.21875	24
29-Nov-2023 08:38:56.15625	24
29-Nov-2023 08:36:23.84375	24
29-Nov-2023 08:36:14.84375	24
29-Nov-2023 08:35:56.78125	24
29-Nov-2023 08:25:06.96875	24
29-Nov-2023 08:24:50.90625	24
29-Nov-2023 08:24:49.90625	24
29-Nov-2023 08:24:15.78125	24
29-Nov-2023 08:24:06.78125	24
29-Nov-2023 08:24:05.78125	24
29-Nov-2023 08:19:53.15625	24
29-Nov-2023 08:19:43.15625	24
29-Nov-2023 08:18:25.9375	24
29-Nov-2023 08:17:53.8125	24
29-Nov-2023 08:17:44.78125	25
29-Nov-2023 08:17:43.78125	24
29-Nov-2023 08:17:05.5	24
29-Nov-2023 08:16:57.5	24
29-Nov-2023 08:16:51.5	25
29-Nov-2023 08:16:07.25	24
29-Nov-2023 08:16:03.25	24
29-Nov-2023 06:09:20.03125	25
29-Nov-2023 05:03:09.125	25
29-Nov-2023 03:38:47.6875	26
29-Nov-2023 03:21:01.125	27
29-Nov-2023 02:29:06.375	28
29-Nov-2023 02:05:20.5625	29
29-Nov-2023 01:52:41.46875	29
29-Nov-2023 01:52:32.4375	29
29-Nov-2023 01:51:48.375	30
29-Nov-2023 01:51:35.34375	29
29-Nov-2023 01:41:33.90625	30
29-Nov-2023 01:27:07.53125	31
29-Nov-2023 00:49:19.9375	33
29-Nov-2023 00:23:30.21875	36
29-Nov-2023 00:15:35.65625	36
29-Nov-2023 00:13:41.375	37
29-Nov-2023 00:11:40.15625	37
29-Nov-2023 00:08:29.90625	38
28-Nov-2023 23:58:33.75	39
28-Nov-2023 23:58:24.75	39
28-Nov-2023 23:30:08.4375	38
28-Nov-2023 23:17:59.4375	37
28-Nov-2023 23:12:34.78125	37
28-Nov-2023 23:12:23.75	37
28-Nov-2023 23:07:14.03125	37
28-Nov-2023 23:05:44.75	37
28-Nov-2023 22:46:09.15625	36
28-Nov-2023 22:27:51.4375	34
28-Nov-2023 22:13:36.53125	34
28-Nov-2023 22:11:36.875	33
28-Nov-2023 22:10:31.65625	32
28-Nov-2023 22:10:01.53125	31
28-Nov-2023 22:09:45.46875	29
28-Nov-2023 22:09:34.4375	27
28-Nov-2023 22:09:24.375	24
28-Nov-2023 22:09:12.375	21
28-Nov-2023 22:08:53.25	20
28-Nov-2023 22:03:04.5	20
28-Nov-2023 20:57:38.15625	21
28-Nov-2023 20:42:05.6875	21
28-Nov-2023 20:09:47.34375	22
28-Nov-2023 18:19:41.1875	24
28-Nov-2023 17:17:19.09375	25
28-Nov-2023 17:17:06.03125	26
28-Nov-2023 16:57:53.375	26
28-Nov-2023 16:57:48.3125	26
28-Nov-2023 16:57:40.28125	26
28-Nov-2023 16:57:32.25	26
28-Nov-2023 16:57:30.25	26
28-Nov-2023 16:57:03.15625	26
28-Nov-2023 16:56:31.09375	26
28-Nov-2023 16:56:23.09375	26
28-Nov-2023 16:56:20.09375	26
28-Nov-2023 16:40:13.84375	26
28-Nov-2023 15:59:03	28
28-Nov-2023 15:18:50.625	29
28-Nov-2023 14:52:15.9375	30
28-Nov-2023 14:52:06.9375	30
28-Nov-2023 14:51:49.875	30
28-Nov-2023 14:51:45.84375	30
28-Nov-2023 14:51:25.84375	30
28-Nov-2023 14:51:16.8125	30
28-Nov-2023 14:51:15.8125	30
28-Nov-2023 13:53:23.46875	32
28-Nov-2023 13:52:49.28125	32
28-Nov-2023 13:47:04.1875	33
28-Nov-2023 12:49:44.34375	35
28-Nov-2023 12:21:32.5625	36
28-Nov-2023 12:11:10.84375	37
28-Nov-2023 11:58:42.125	38
28-Nov-2023 11:47:43.625	39
28-Nov-2023 11:43:19.03125	40
28-Nov-2023 11:39:35.375	39
28-Nov-2023 11:39:32.375	40
28-Nov-2023 11:39:30.375	39
28-Nov-2023 11:39:05.3125	40
28-Nov-2023 11:36:31.78125	39
28-Nov-2023 11:36:30.78125	39
28-Nov-2023 11:35:31.4375	39
28-Nov-2023 11:35:27.4375	39
28-Nov-2023 11:26:31.84375	39
28-Nov-2023 11:08:06.15625	37
28-Nov-2023 11:04:46.59375	37
28-Nov-2023 11:01:36.03125	37
28-Nov-2023 10:47:44.71875	35
28-Nov-2023 10:39:21.09375	35
28-Nov-2023 10:34:42.3125	35
28-Nov-2023 10:31:15.90625	35
28-Nov-2023 10:29:47.40625	34
28-Nov-2023 10:28:39.1875	33
28-Nov-2023 10:28:17.15625	31
28-Nov-2023 10:28:07.0625	30
28-Nov-2023 10:27:53	27
28-Nov-2023 10:27:44	26
28-Nov-2023 10:27:30.9375	25
28-Nov-2023 10:24:54.59375	25
28-Nov-2023 09:01:57.40625	25
28-Nov-2023 09:00:12.09375	25
28-Nov-2023 08:34:22.75	25
28-Nov-2023 06:13:57.625	26
28-Nov-2023 06:13:45.625	26
28-Nov-2023 05:07:53.75	26
28-Nov-2023 04:25:15.625	27
28-Nov-2023 04:25:04.5625	27
28-Nov-2023 04:08:37.59375	27
28-Nov-2023 04:08:36.59375	27
28-Nov-2023 04:07:17.25	27
28-Nov-2023 04:07:00.1875	27
28-Nov-2023 04:06:33.15625	27
28-Nov-2023 04:06:28.15625	27
28-Nov-2023 04:06:17.125	27
28-Nov-2023 04:06:15.125	27
28-Nov-2023 04:04:52.90625	27
28-Nov-2023 04:04:36.90625	27
28-Nov-2023 03:52:53.6875	27
28-Nov-2023 03:09:02.125	28
28-Nov-2023 03:09:00.125	28
28-Nov-2023 02:59:16.6875	29
28-Nov-2023 02:31:35.375	30
28-Nov-2023 01:47:20.78125	32
28-Nov-2023 01:37:33.125	32
28-Nov-2023 01:25:20.6875	33
28-Nov-2023 01:06:13.1875	35
28-Nov-2023 00:55:20.40625	36
28-Nov-2023 00:48:50.875	36
28-Nov-2023 00:46:42.375	37
28-Nov-2023 00:43:51.875	37
28-Nov-2023 00:39:53.1875	38
28-Nov-2023 00:32:07.9375	39
27-Nov-2023 23:59:24.625	38
27-Nov-2023 23:57:12.21875	38
27-Nov-2023 23:30:01.53125	37
27-Nov-2023 23:16:51.5	36
27-Nov-2023 22:55:01.875	34
27-Nov-2023 22:44:06.6875	34
27-Nov-2023 22:42:54.46875	34
27-Nov-2023 22:41:37.375	33
27-Nov-2023 22:41:02.28125	31
27-Nov-2023 22:40:44.28125	30
27-Nov-2023 22:40:30.25	28
27-Nov-2023 22:40:24.25	26
27-Nov-2023 22:40:18.25	25
27-Nov-2023 22:40:08.1875	22
27-Nov-2023 22:39:52.15625	21
27-Nov-2023 22:22:30.5	22
27-Nov-2023 21:32:35.5	23
27-Nov-2023 21:00:15.5	24
27-Nov-2023 19:56:14.78125	25
27-Nov-2023 19:56:02.78125	25
27-Nov-2023 19:56:01.78125	25
27-Nov-2023 19:55:44.71875	25
27-Nov-2023 19:55:42.71875	25
27-Nov-2023 19:55:33.6875	25
27-Nov-2023 19:55:26.65625	25
27-Nov-2023 19:55:24.65625	25
27-Nov-2023 19:54:57.625	25
27-Nov-2023 19:18:29.40625	26
27-Nov-2023 18:51:35.96875	26
27-Nov-2023 18:23:11.78125	27
27-Nov-2023 18:23:06.75	27
27-Nov-2023 18:22:16.625	27
27-Nov-2023 17:40:34.9375	28
27-Nov-2023 17:13:39.125	28
27-Nov-2023 16:45:58.375	29
27-Nov-2023 16:45:52.375	29
27-Nov-2023 16:45:20.3125	29
27-Nov-2023 16:45:16.3125	29
27-Nov-2023 16:34:01.6875	29
27-Nov-2023 15:37:51.0625	31
27-Nov-2023 15:37:44.0625	31
27-Nov-2023 15:37:43.0625	31
27-Nov-2023 15:36:35.875	31
27-Nov-2023 15:36:33.875	31
27-Nov-2023 15:36:08.78125	31
27-Nov-2023 15:35:59.78125	31
27-Nov-2023 15:35:50.78125	31
27-Nov-2023 15:35:49.78125	31
27-Nov-2023 15:25:29.875	31
27-Nov-2023 15:25:27.875	31
27-Nov-2023 15:15:48.3125	31
27-Nov-2023 14:56:30.3125	32
27-Nov-2023 13:52:45.65625	34
27-Nov-2023 13:43:09.8125	34
27-Nov-2023 13:25:40.71875	34
27-Nov-2023 13:01:35.5625	35
27-Nov-2023 12:29:15.4375	37
27-Nov-2023 12:29:02.54201	Intf Shut
27-Nov-2023 12:28:36.34375	37
27-Nov-2023 12:09:58	38
27-Nov-2023 12:06:49.3125	38
27-Nov-2023 12:06:46.3125	38
27-Nov-2023 12:06:45.3125	38
27-Nov-2023 12:06:19.21875	38
27-Nov-2023 12:02:27.625	39
27-Nov-2023 11:55:44.65625	40
27-Nov-2023 11:42:39.84375	39
27-Nov-2023 11:33:57.5625	38
27-Nov-2023 11:33:50.5625	38
27-Nov-2023 11:33:32.53125	38
27-Nov-2023 11:30:26.15625	38
27-Nov-2023 11:11:28.1875	37
27-Nov-2023 10:57:18.875	36
27-Nov-2023 10:47:17.25	35
27-Nov-2023 10:47:03.1875	35
27-Nov-2023 10:44:10.71875	35
27-Nov-2023 10:40:53.09375	34
27-Nov-2023 10:39:40.84375	34
27-Nov-2023 10:39:12.78125	33
27-Nov-2023 10:38:56.75	31
27-Nov-2023 10:38:42.75	29
27-Nov-2023 10:38:31.6875	27
27-Nov-2023 10:38:15.65625	27
27-Nov-2023 10:30:29.15625	27
27-Nov-2023 08:31:42.1875	27
27-Nov-2023 08:31:26.15625	27
27-Nov-2023 08:31:10.125	27
27-Nov-2023 08:31:03.125	27
27-Nov-2023 08:29:36.03125	27
27-Nov-2023 08:29:29.03125	27
27-Nov-2023 08:27:40.65625	27
27-Nov-2023 08:27:37.65625	27
27-Nov-2023 08:27:06.625	27
27-Nov-2023 08:26:25.5	27
27-Nov-2023 08:26:10.375	27
27-Nov-2023 08:26:08.34375	27
27-Nov-2023 07:52:04.78125	27
27-Nov-2023 06:57:46.8125	28
27-Nov-2023 05:27:01.84375	29
27-Nov-2023 05:00:22.96875	29
27-Nov-2023 05:00:16.9375	29
27-Nov-2023 05:00:15.9375	29
27-Nov-2023 05:00:13.9375	29
27-Nov-2023 05:00:12.9375	29
27-Nov-2023 05:00:09.9375	29
27-Nov-2023 05:00:08.9375	29
27-Nov-2023 04:59:28.75	29
27-Nov-2023 04:45:44.34375	29
27-Nov-2023 04:45:43.34375	29
27-Nov-2023 04:45:42.34375	29
27-Nov-2023 04:45:15.25	29
27-Nov-2023 04:43:31.90625	29
27-Nov-2023 04:43:29.875	29
27-Nov-2023 04:43:17.8125	29
27-Nov-2023 04:42:30.71875	29
27-Nov-2023 04:42:26.71875	29
27-Nov-2023 04:42:05.59375	29
27-Nov-2023 04:12:18	30
27-Nov-2023 03:00:05.375	31
27-Nov-2023 02:59:05.03125	31
27-Nov-2023 02:58:59.03125	31
27-Nov-2023 02:49:52.21875	31
27-Nov-2023 02:38:13.90625	32
27-Nov-2023 01:49:04.125	33
27-Nov-2023 01:32:31	34
27-Nov-2023 01:16:28.46875	34
27-Nov-2023 00:53:39.90625	36
27-Nov-2023 00:45:03.625	36
27-Nov-2023 00:40:46.84375	36
27-Nov-2023 00:33:49.65625	37
27-Nov-2023 00:28:12.96875	36
27-Nov-2023 00:25:39.375	37
27-Nov-2023 00:23:34.09375	38
27-Nov-2023 00:23:33.09375	38
27-Nov-2023 00:19:24.96875	39
27-Nov-2023 00:13:05.03125	39
26-Nov-2023 23:50:11.40625	38
26-Nov-2023 23:44:49.125	38
26-Nov-2023 23:17:07.34375	36
26-Nov-2023 22:47:45.25	34
26-Nov-2023 22:37:58.3125	34
26-Nov-2023 22:36:13.1875	34
26-Nov-2023 22:35:15	33
26-Nov-2023 22:34:45.84375	31
26-Nov-2023 22:34:29.84375	29
26-Nov-2023 22:34:14.8125	26
26-Nov-2023 22:34:05.75	24
26-Nov-2023 22:33:53.71875	23
26-Nov-2023 21:21:03.40625	24
26-Nov-2023 20:57:10.46875	25
26-Nov-2023 20:02:29	26
26-Nov-2023 20:02:25	25
26-Nov-2023 19:00:24.03125	27
26-Nov-2023 18:31:27.9375	27
26-Nov-2023 18:16:19.71875	27
26-Nov-2023 18:16:16.71875	28
26-Nov-2023 18:15:44.625	27
26-Nov-2023 18:15:42.625	27
26-Nov-2023 16:58:29.03125	29
26-Nov-2023 16:58:25.03125	29
26-Nov-2023 16:58:11.03125	29
26-Nov-2023 16:57:57.96875	29
26-Nov-2023 16:57:48.9375	29
26-Nov-2023 16:57:36.9375	29
26-Nov-2023 16:48:43.3125	29
26-Nov-2023 16:48:40.3125	29
26-Nov-2023 16:37:58.84375	29
26-Nov-2023 15:41:25.375	31
26-Nov-2023 15:41:18.34375	31
26-Nov-2023 15:40:49.25	31
26-Nov-2023 15:40:39.15625	31
26-Nov-2023 15:40:38.15625	31
26-Nov-2023 15:40:18.0625	31
26-Nov-2023 15:39:56.03125	31
26-Nov-2023 15:39:55.03125	31
26-Nov-2023 15:39:42.96875	31
26-Nov-2023 15:39:39.9375	31
26-Nov-2023 15:39:34.875	31
26-Nov-2023 15:39:06.71875	31
26-Nov-2023 15:26:30.875	31
26-Nov-2023 15:15:01.21875	31
26-Nov-2023 15:13:49.96875	31
26-Nov-2023 15:13:46.96875	31
26-Nov-2023 15:02:39.4375	31
26-Nov-2023 14:47:16.75	32
26-Nov-2023 13:41:12.96875	33
26-Nov-2023 13:16:49.90625	34
26-Nov-2023 12:27:07.625	36
26-Nov-2023 12:08:32.15625	36
26-Nov-2023 11:46:08.0625	38
26-Nov-2023 11:37:20	39
26-Nov-2023 11:35:41.75	40
26-Nov-2023 11:19:02.5	39
26-Nov-2023 11:11:37.34375	38
26-Nov-2023 11:04:36.5625	38
26-Nov-2023 10:51:41.28125	37
26-Nov-2023 10:45:13.375	36
26-Nov-2023 10:35:41.0625	35
26-Nov-2023 10:21:51.46875	34
26-Nov-2023 10:20:57.28125	34
26-Nov-2023 10:19:53.90625	33
26-Nov-2023 10:19:22.75	32
26-Nov-2023 10:19:06.6875	31
26-Nov-2023 10:18:54.6875	29
26-Nov-2023 10:18:41.6875	26
26-Nov-2023 10:18:28.6875	25
26-Nov-2023 09:48:52.21875	26
26-Nov-2023 07:48:15.28125	26
26-Nov-2023 07:26:25.71875	27
26-Nov-2023 06:41:55.34375	27
26-Nov-2023 06:39:50.53125	27
26-Nov-2023 06:21:10.15625	27
26-Nov-2023 06:21:08.15625	27
26-Nov-2023 06:18:59.65625	27
26-Nov-2023 06:01:10.125	28
26-Nov-2023 04:59:42.625	29
26-Nov-2023 04:17:29.84375	31
26-Nov-2023 04:05:45.375	31
26-Nov-2023 03:41:21.15625	33
26-Nov-2023 03:22:26.90625	35
26-Nov-2023 03:10:47.3125	37
26-Nov-2023 03:09:23.0625	37
26-Nov-2023 02:58:08.28125	37
26-Nov-2023 02:58:06.28125	36
26-Nov-2023 02:52:34.9375	36
26-Nov-2023 02:24:49.71875	33
26-Nov-2023 02:24:03.65625	33
26-Nov-2023 02:22:47.46875	32
26-Nov-2023 02:22:17.40625	30
26-Nov-2023 02:21:59.375	28
26-Nov-2023 02:21:46.3125	26
26-Nov-2023 02:21:32.15625	22
26-Nov-2023 02:21:23.125	19
26-Nov-2023 02:21:07	18
26-Nov-2023 02:11:51	17
26-Nov-2023 00:56:54.40625	18
26-Nov-2023 00:18:08.5625	18
26-Nov-2023 00:16:23.25	18
25-Nov-2023 23:16:24.5	19
25-Nov-2023 23:16:22.5	19
25-Nov-2023 23:15:45.3125	19
25-Nov-2023 23:14:53.15625	19
25-Nov-2023 23:14:28.0625	19
25-Nov-2023 23:14:25.03125	19
25-Nov-2023 22:52:18.40625	19
25-Nov-2023 22:34:23.96875	20
25-Nov-2023 22:19:09.96875	20
25-Nov-2023 20:57:45.40625	22
25-Nov-2023 20:56:30	22
25-Nov-2023 20:02:00.03125	23
25-Nov-2023 18:42:00.84375	24
25-Nov-2023 17:26:51.875	26
25-Nov-2023 16:51:55	27
25-Nov-2023 16:51:49.9375	27
25-Nov-2023 16:45:33.5625	28
25-Nov-2023 16:11:15.5625	29
25-Nov-2023 15:25:51.5625	32
25-Nov-2023 14:35:05.6875	35
25-Nov-2023 14:09:07.90625	37
25-Nov-2023 14:05:37.40625	37
25-Nov-2023 14:05:28.375	37
25-Nov-2023 14:05:22.375	37
25-Nov-2023 14:05:21.375	37
25-Nov-2023 14:05:20.375	37
25-Nov-2023 14:05:19.34375	37
25-Nov-2023 14:00:29.5	37
25-Nov-2023 13:53:43.21875	38
25-Nov-2023 13:51:41.6875	38
25-Nov-2023 13:49:46.25	38
25-Nov-2023 13:48:48.0625	38
25-Nov-2023 13:47:24.71875	39
25-Nov-2023 13:43:55.0625	39
25-Nov-2023 13:34:22.9375	40
25-Nov-2023 09:40:13.1875	40
25-Nov-2023 09:31:39.125	41
25-Nov-2023 09:30:28.8125	41
25-Nov-2023 09:30:14.75	42
25-Nov-2023 09:29:20.4375	44
25-Nov-2023 09:27:26.25	45
25-Nov-2023 09:26:07	46
