Date,Time,T1_A26BTAB
20-Nov-2023,07:18:06.34375,67
20-Nov-2023,07:23:33.6875,67
20-Nov-2023,07:28:56.09375,67
20-Nov-2023,07:36:38.21875,67
20-Nov-2023,07:42:21.96875,67
20-Nov-2023,07:47:53.90625,67
20-Nov-2023,08:07:30.5625,67
20-Nov-2023,08:12:33.46875,67
20-Nov-2023,08:23:48.625,67
20-Nov-2023,08:29:23.9375,67
20-Nov-2023,08:36:55.84375,67
20-Nov-2023,08:40:13.0625,67
20-Nov-2023,09:03:44.34375,67
20-Nov-2023,09:09:39.65625,67
20-Nov-2023,09:13:18.25,66
20-Nov-2023,09:16:08.75,66
20-Nov-2023,09:16:11.75,67
20-Nov-2023,09:16:21.75,66
20-Nov-2023,09:16:24.75,67
20-Nov-2023,09:23:21.46875,67
20-Nov-2023,09:25:23.875,67
20-Nov-2023,09:39:11.96875,66
20-Nov-2023,09:40:30.25,66
20-Nov-2023,09:49:45.6875,66
20-Nov-2023,09:59:49.25,66
20-Nov-2023,10:25:31.28125,66
20-Nov-2023,10:36:20.8125,65
20-Nov-2023,10:41:38.25,65
20-Nov-2023,10:54:40.375,65
20-Nov-2023,11:01:07.96875,65
20-Nov-2023,11:04:45.15625,65
20-Nov-2023,11:07:49,65
20-Nov-2023,11:11:41.5625,65
20-Nov-2023,11:13:54.53125,65
20-Nov-2023,11:17:46.90625,65
20-Nov-2023,11:35:09.25,65
20-Nov-2023,11:42:38.25,65
20-Nov-2023,11:52:09.875,65
20-Nov-2023,11:55:05,65
20-Nov-2023,11:58:07.96875,65
20-Nov-2023,12:06:03.5625,65
20-Nov-2023,12:13:25.125,65
20-Nov-2023,12:24:19.53125,65
20-Nov-2023,12:29:48.34375,65
20-Nov-2023,12:29:49.34375,65
20-Nov-2023,12:35:10.125,65
20-Nov-2023,12:40:35.84375,65
20-Nov-2023,12:45:01.6875,65
20-Nov-2023,12:49:39.3125,65
20-Nov-2023,12:56:06.59375,65
20-Nov-2023,12:58:40.09375,65
20-Nov-2023,13:03:34.5,66
20-Nov-2023,13:06:52.40625,65
20-Nov-2023,13:08:48.90625,65
20-Nov-2023,13:08:51.9375,65
20-Nov-2023,13:09:29.09375,65
20-Nov-2023,13:09:36.15625,65
20-Nov-2023,13:13:37.96875,66
20-Nov-2023,13:17:50.5625,65
20-Nov-2023,13:17:52.5625,65
20-Nov-2023,13:18:40.71875,65
20-Nov-2023,13:18:44.75,65
20-Nov-2023,13:24:20.375,65
20-Nov-2023,13:29:01.375,65
20-Nov-2023,13:35:15.6875,65
20-Nov-2023,13:40:55.375,65
20-Nov-2023,13:44:46.90625,66
20-Nov-2023,13:47:33.75,65
20-Nov-2023,13:55:04.25,66
20-Nov-2023,13:59:37.40625,65
20-Nov-2023,14:02:21.0625,66
20-Nov-2023,14:05:54.34375,66
20-Nov-2023,14:08:19.0625,65
20-Nov-2023,14:14:13.375,66
20-Nov-2023,14:20:17.28125,65
20-Nov-2023,14:24:27.53125,66
20-Nov-2023,14:29:56.15625,65
20-Nov-2023,14:33:57.5,66
20-Nov-2023,14:36:57.5,65
20-Nov-2023,14:42:59,66
20-Nov-2023,14:48:08.71875,66
20-Nov-2023,14:51:08.5,66
20-Nov-2023,14:53:24.03125,65
20-Nov-2023,15:01:49.5625,66
20-Nov-2023,15:06:26.625,65
20-Nov-2023,15:12:13.78125,66
20-Nov-2023,15:18:49.4375,66
20-Nov-2023,15:23:12.65625,66
20-Nov-2023,15:25:53.28125,65
20-Nov-2023,15:29:12.25,66
20-Nov-2023,15:29:21.25,66
20-Nov-2023,15:32:19.8125,66
20-Nov-2023,15:35:05.15625,65
20-Nov-2023,15:38:16.96875,66
20-Nov-2023,15:42:08.8125,66
20-Nov-2023,15:47:15.0625,66
20-Nov-2023,15:49:01.4375,66
20-Nov-2023,15:52:28.40625,66
20-Nov-2023,15:54:08.84375,65
20-Nov-2023,15:56:02.125,66
20-Nov-2023,15:59:39.09375,66
20-Nov-2023,16:02:51.03125,66
20-Nov-2023,16:06:25.5,66
20-Nov-2023,16:07:39.65625,65
20-Nov-2023,16:11:06.9375,65
20-Nov-2023,16:11:20,66
20-Nov-2023,16:14:14.53125,66
20-Nov-2023,16:22:28.28125,66
20-Nov-2023,16:26:36.125,66
20-Nov-2023,16:31:30.0625,66
20-Nov-2023,16:34:18.46875,66
20-Nov-2023,16:36:16.75,66
20-Nov-2023,16:36:20.75,66
20-Nov-2023,16:36:30.75,66
20-Nov-2023,16:36:31.75,66
20-Nov-2023,16:47:04.0625,66
20-Nov-2023,16:48:05.21875,65
20-Nov-2023,16:59:31.84375,66
20-Nov-2023,17:04:20.78125,66
20-Nov-2023,17:21:01.40625,66
20-Nov-2023,17:23:49.125,66
20-Nov-2023,17:25:53.59375,65
20-Nov-2023,17:28:14.28125,66
20-Nov-2023,17:31:58.3125,66
20-Nov-2023,17:36:13.15625,66
20-Nov-2023,17:41:32.28125,66
20-Nov-2023,17:51:29.84375,66
20-Nov-2023,17:52:29.0625,66
20-Nov-2023,17:52:48.0625,66
20-Nov-2023,17:54:49.4375,66
20-Nov-2023,17:56:35.9375,65
20-Nov-2023,18:01:36.0625,66
20-Nov-2023,18:01:40.0625,66
20-Nov-2023,18:07:33.5625,66
20-Nov-2023,18:13:59.375,66
20-Nov-2023,18:14:59.71875,66
20-Nov-2023,18:22:39.21875,66
20-Nov-2023,18:23:05.3125,66
20-Nov-2023,18:23:12.34375,66
20-Nov-2023,18:26:09.125,66
20-Nov-2023,18:26:12.15625,66
20-Nov-2023,18:31:09.15625,66
20-Nov-2023,18:34:47.4375,66
20-Nov-2023,18:39:12.21875,66
20-Nov-2023,18:43:01.9375,66
20-Nov-2023,18:45:27.25,66
20-Nov-2023,18:53:06.625,66
20-Nov-2023,18:55:22.1875,66
20-Nov-2023,18:55:36.1875,66
20-Nov-2023,19:00:09.40625,66
20-Nov-2023,19:00:11.40625,66
20-Nov-2023,19:00:17.40625,66
20-Nov-2023,19:02:41.78125,66
20-Nov-2023,19:02:45.78125,66
20-Nov-2023,19:05:27.5625,66
20-Nov-2023,19:14:43.84375,66
20-Nov-2023,19:23:45.9375,66
20-Nov-2023,19:26:34.90625,66
20-Nov-2023,19:28:08.15625,66
20-Nov-2023,19:36:31.03125,66
20-Nov-2023,19:37:45.21875,66
20-Nov-2023,19:45:12.125,66
20-Nov-2023,19:48:02.65625,66
20-Nov-2023,19:57:57.875,66
20-Nov-2023,20:06:25.28125,66
20-Nov-2023,20:16:31.09375,66
20-Nov-2023,20:20:08.3125,66
20-Nov-2023,20:26:10.59375,66
20-Nov-2023,20:30:09.78125,66
20-Nov-2023,20:32:34.28125,66
20-Nov-2023,20:36:17.21875,66
20-Nov-2023,20:38:41.84375,66
20-Nov-2023,20:41:47.4375,66
20-Nov-2023,20:50:34.90625,66
20-Nov-2023,20:53:44.5,66
20-Nov-2023,20:54:00.6875,66
20-Nov-2023,20:55:53.28125,66
20-Nov-2023,21:00:20.25,66
20-Nov-2023,21:03:23.3125,66
20-Nov-2023,21:06:31.96875,67
20-Nov-2023,21:09:30.84375,66
20-Nov-2023,21:10:46.03125,66
20-Nov-2023,21:13:31.53125,66
20-Nov-2023,21:15:18.9375,67
20-Nov-2023,21:17:07.40625,66
20-Nov-2023,21:19:31.59375,66
20-Nov-2023,21:23:16.28125,67
20-Nov-2023,21:23:18.28125,66
20-Nov-2023,21:23:34.28125,67
20-Nov-2023,21:25:05.65625,67
20-Nov-2023,21:26:57.03125,66
20-Nov-2023,21:35:30,66
20-Nov-2023,21:40:13.53125,66
20-Nov-2023,21:43:37.34375,67
20-Nov-2023,21:49:13.65625,66
20-Nov-2023,21:54:05.09375,66
20-Nov-2023,21:59:39.125,66
20-Nov-2023,22:02:17.40625,66
20-Nov-2023,22:09:13.78125,66
20-Nov-2023,22:11:13.40625,67
20-Nov-2023,22:13:31.125,67
20-Nov-2023,22:15:52.8125,66
20-Nov-2023,22:18:16.46875,66
20-Nov-2023,22:19:43.15625,67
20-Nov-2023,22:25:21.34375,66
20-Nov-2023,22:27:43.125,66
20-Nov-2023,22:30:08.03125,67
20-Nov-2023,22:32:11.375,67
20-Nov-2023,22:33:17.71875,66
20-Nov-2023,22:38:40.4375,66
20-Nov-2023,22:40:18.8125,67
20-Nov-2023,22:45:05.8125,66
20-Nov-2023,22:52:09.40625,67
20-Nov-2023,22:55:15.15625,66
20-Nov-2023,23:00:17.25,67
20-Nov-2023,23:03:25.875,66
20-Nov-2023,23:08:07.90625,67
20-Nov-2023,23:10:31.5625,66
20-Nov-2023,23:13:19.09375,66
20-Nov-2023,23:16:59.84375,66
20-Nov-2023,23:20:06,66
20-Nov-2023,23:21:56.4375,66
20-Nov-2023,23:25:05.96875,67
20-Nov-2023,23:26:43.25,66
20-Nov-2023,23:29:01.75,66
20-Nov-2023,23:31:28.53125,66
20-Nov-2023,23:34:11.375,67
20-Nov-2023,23:34:14.375,66
20-Nov-2023,23:34:15.4375,67
20-Nov-2023,23:34:23.5,66
20-Nov-2023,23:36:32.3125,66
20-Nov-2023,23:40:36.03125,67
20-Nov-2023,23:43:20.46875,66
20-Nov-2023,23:45:35.09375,66
20-Nov-2023,23:49:32.84375,66
20-Nov-2023,23:52:03.40625,66
20-Nov-2023,23:54:47.03125,66
20-Nov-2023,23:59:48.0625,67
20-Nov-2023,23:59:50.0625,66
21-Nov-2023,00:02:23,66
21-Nov-2023,00:05:09.0625,66
21-Nov-2023,00:08:59.53125,67
21-Nov-2023,00:13:21.96875,66
21-Nov-2023,00:20:17.25,67
21-Nov-2023,00:24:55.21875,66
21-Nov-2023,00:29:02.1875,67
21-Nov-2023,00:32:42.75,66
21-Nov-2023,00:36:21.625,66
21-Nov-2023,00:39:55.28125,66
21-Nov-2023,00:42:03.78125,66
21-Nov-2023,00:46:34.5625,66
21-Nov-2023,00:50:33.34375,66
21-Nov-2023,00:52:42.75,66
21-Nov-2023,00:55:38.5,66
21-Nov-2023,01:00:10.5,66
21-Nov-2023,01:04:58.875,66
21-Nov-2023,01:07:34.375,66
21-Nov-2023,01:10:36.125,66
21-Nov-2023,01:16:26.40625,66
21-Nov-2023,01:22:17.03125,66
21-Nov-2023,01:24:07.65625,66
21-Nov-2023,01:27:44.0625,66
21-Nov-2023,01:32:08.0625,66
21-Nov-2023,01:36:57.21875,66
21-Nov-2023,01:42:44.25,66
21-Nov-2023,01:46:28.15625,66
21-Nov-2023,01:50:39.0625,66
21-Nov-2023,01:56:45.65625,66
21-Nov-2023,02:01:49.78125,66
21-Nov-2023,02:02:31,66
21-Nov-2023,02:02:33,66
21-Nov-2023,02:10:15.625,66
21-Nov-2023,02:12:44.125,66
21-Nov-2023,02:17:03.8125,66
21-Nov-2023,02:18:52.1875,66
21-Nov-2023,02:21:29.6875,66
21-Nov-2023,02:24:55.40625,65
21-Nov-2023,02:28:49.59375,66
21-Nov-2023,02:28:58.625,66
21-Nov-2023,02:31:00.0625,65
21-Nov-2023,02:31:29.25,66
21-Nov-2023,02:34:12.71875,66
21-Nov-2023,02:37:37.625,65
21-Nov-2023,02:40:56.34375,66
21-Nov-2023,02:45:04.8125,65
21-Nov-2023,02:47:39.4375,66
21-Nov-2023,02:49:01.65625,65
21-Nov-2023,02:50:10.03125,65
21-Nov-2023,02:52:00.5,65
21-Nov-2023,02:54:26.09375,66
21-Nov-2023,02:57:24.59375,65
21-Nov-2023,02:59:34.0625,65
21-Nov-2023,03:04:34.84375,65
21-Nov-2023,03:07:22.46875,65
21-Nov-2023,03:09:40.1875,65
21-Nov-2023,03:13:12.25,66
21-Nov-2023,03:16:23.90625,65
21-Nov-2023,03:20:06.65625,65
21-Nov-2023,03:21:11.84375,66
21-Nov-2023,03:23:02.25,65
21-Nov-2023,03:24:16.59375,65
21-Nov-2023,03:26:18.09375,65
21-Nov-2023,03:29:49.34375,66
21-Nov-2023,03:31:30.59375,65
21-Nov-2023,03:34:18.15625,65
21-Nov-2023,03:39:02.4375,65
21-Nov-2023,03:43:33.4375,65
21-Nov-2023,03:46:49.71875,65
21-Nov-2023,03:49:11.25,65
21-Nov-2023,03:54:47.8125,65
21-Nov-2023,03:55:53.25,65
21-Nov-2023,03:58:54.6875,65
21-Nov-2023,04:01:42.3125,65
21-Nov-2023,04:03:48.625,65
21-Nov-2023,04:07:57.75,65
21-Nov-2023,04:13:51.5,65
21-Nov-2023,04:18:59.5625,65
21-Nov-2023,04:19:19.71875,66
21-Nov-2023,04:23:01.375,65
21-Nov-2023,04:29:45.625,65
21-Nov-2023,04:32:40.53125,65
21-Nov-2023,04:38:32.78125,65
21-Nov-2023,04:43:41.8125,65
21-Nov-2023,04:51:33.625,65
21-Nov-2023,04:53:36.875,65
21-Nov-2023,04:57:30.09375,65
21-Nov-2023,04:59:05.5625,65
21-Nov-2023,05:01:34.1875,65
21-Nov-2023,05:03:38.59375,66
21-Nov-2023,05:05:04.90625,66
21-Nov-2023,05:06:57.5,65
21-Nov-2023,05:11:21.71875,65
21-Nov-2023,05:12:41.9375,65
21-Nov-2023,05:14:20.3125,65
21-Nov-2023,05:15:49.71875,66
21-Nov-2023,05:16:32.96875,66
21-Nov-2023,05:18:22.3125,65
21-Nov-2023,05:20:22.875,65
21-Nov-2023,05:28:17.0625,65
21-Nov-2023,05:31:52,65
21-Nov-2023,05:38:06.53125,65
21-Nov-2023,05:43:03.21875,65
21-Nov-2023,05:44:58.5625,65
21-Nov-2023,05:47:21.875,65
21-Nov-2023,05:49:37.28125,65
21-Nov-2023,05:55:28.9375,65
21-Nov-2023,06:08:19.3125,65
21-Nov-2023,06:14:59.75,65
21-Nov-2023,06:16:55.09375,66
21-Nov-2023,06:20:07.65625,65
21-Nov-2023,06:23:12.71875,65
21-Nov-2023,06:27:03.71875,65
21-Nov-2023,06:29:23.1875,65
21-Nov-2023,06:32:58.25,65
21-Nov-2023,06:35:26.84375,66
21-Nov-2023,06:36:57.625,66
21-Nov-2023,06:37:52.03125,66
21-Nov-2023,06:42:45.09375,65
21-Nov-2023,06:45:46.78125,65
21-Nov-2023,06:49:02.6875,65
21-Nov-2023,06:51:08.46875,66
21-Nov-2023,06:53:29.03125,65
21-Nov-2023,07:00:01.40625,65
21-Nov-2023,07:01:41.59375,66
21-Nov-2023,07:03:58.84375,66
21-Nov-2023,07:06:24.4375,65
21-Nov-2023,07:13:57.375,65
21-Nov-2023,07:15:47.9375,66
21-Nov-2023,07:24:35.5625,65
21-Nov-2023,07:32:46.25,65
21-Nov-2023,07:35:38.84375,65
21-Nov-2023,07:47:54.5625,65
21-Nov-2023,07:56:35.71875,65
21-Nov-2023,08:01:15.875,65
21-Nov-2023,08:09:00.875,65
21-Nov-2023,08:18:11.1875,65
21-Nov-2023,08:26:20.15625,65
21-Nov-2023,08:32:08.0625,65
21-Nov-2023,08:34:03.375,65
21-Nov-2023,08:40:37.5,65
21-Nov-2023,08:44:09.78125,65
21-Nov-2023,08:55:13.09375,65
21-Nov-2023,09:02:36.78125,65
21-Nov-2023,09:06:38.875,65
21-Nov-2023,09:09:58.84375,65
21-Nov-2023,09:18:26.65625,65
21-Nov-2023,09:25:13.15625,65
21-Nov-2023,09:32:23.875,65
21-Nov-2023,09:37:14.3125,65
21-Nov-2023,09:45:05.53125,64
21-Nov-2023,09:48:11.15625,65
21-Nov-2023,09:51:25.71875,65
21-Nov-2023,09:57:42.03125,65
21-Nov-2023,10:04:51.78125,65
21-Nov-2023,10:23:45,65
21-Nov-2023,10:32:50.28125,65
21-Nov-2023,10:52:20.0625,65
21-Nov-2023,10:58:57.25,65
21-Nov-2023,11:03:29.15625,65
21-Nov-2023,11:07:51.90625,65
21-Nov-2023,11:13:46.15625,65
21-Nov-2023,11:17:24.96875,65
21-Nov-2023,11:26:46.5625,65
21-Nov-2023,11:33:44.46875,65
21-Nov-2023,11:38:16.03125,65
21-Nov-2023,11:41:05.1875,65
21-Nov-2023,11:45:25.1875,65
21-Nov-2023,11:45:44.21875,65
21-Nov-2023,11:50:33.5,65
21-Nov-2023,11:56:07.875,65
21-Nov-2023,11:59:19.625,65
21-Nov-2023,12:05:06.78125,65
21-Nov-2023,12:11:58.96875,65
21-Nov-2023,12:16:05.875,65
21-Nov-2023,12:17:53.375,65
21-Nov-2023,12:26:45.53125,65
21-Nov-2023,12:30:04.21875,65
21-Nov-2023,12:37:20.53125,65
21-Nov-2023,12:55:36.96875,65
21-Nov-2023,13:06:30.46875,65
21-Nov-2023,13:13:42.53125,65
21-Nov-2023,13:19:49.78125,65
21-Nov-2023,13:26:47.625,65
21-Nov-2023,13:31:31.3125,65
21-Nov-2023,13:37:17.65625,65
21-Nov-2023,13:42:10.0625,65
21-Nov-2023,13:50:47.65625,65
21-Nov-2023,13:57:18.3125,65
21-Nov-2023,14:00:01.9375,66
21-Nov-2023,14:04:53.65625,65
21-Nov-2023,14:11:16.5,66
21-Nov-2023,14:13:48.125,66
21-Nov-2023,14:18:53.4375,65
21-Nov-2023,14:22:37.0625,66
21-Nov-2023,14:28:59.40625,65
21-Nov-2023,14:34:37.875,66
21-Nov-2023,14:44:00.625,66
21-Nov-2023,14:47:30.65625,66
21-Nov-2023,14:53:35.03125,66
21-Nov-2023,15:00:13.59375,66
21-Nov-2023,15:04:48.84375,66
21-Nov-2023,15:09:42.78125,66
21-Nov-2023,15:11:48.125,65
21-Nov-2023,15:20:00.5,66
21-Nov-2023,15:24:13.375,66
21-Nov-2023,15:26:05.90625,66
21-Nov-2023,15:32:33.3125,66
21-Nov-2023,15:37:20.4375,66
21-Nov-2023,15:41:42.8125,66
21-Nov-2023,15:46:45.96875,66
21-Nov-2023,15:51:28.71875,66
21-Nov-2023,15:55:58.96875,66
21-Nov-2023,15:59:24.78125,66
21-Nov-2023,16:07:50.71875,66
21-Nov-2023,16:17:29.3125,66
21-Nov-2023,16:21:38.375,66
21-Nov-2023,16:22:49.5625,66
21-Nov-2023,16:30:32.40625,66
21-Nov-2023,16:37:08.65625,66
21-Nov-2023,16:47:57.5625,66
21-Nov-2023,16:51:23.28125,66
21-Nov-2023,16:56:56.09375,66
21-Nov-2023,16:59:05.65625,66
21-Nov-2023,17:02:32.34375,66
21-Nov-2023,17:08:29.5,66
21-Nov-2023,17:13:04.875,66
21-Nov-2023,17:18:58.40625,66
21-Nov-2023,17:22:12.4375,66
21-Nov-2023,17:27:30.875,66
21-Nov-2023,17:32:11.84375,66
21-Nov-2023,17:34:17.1875,66
21-Nov-2023,17:38:48.46875,66
21-Nov-2023,17:43:16.40625,66
21-Nov-2023,17:44:22.5625,66
21-Nov-2023,17:52:22.1875,66
21-Nov-2023,17:56:24.0625,66
21-Nov-2023,18:01:42.1875,66
21-Nov-2023,18:05:28,66
21-Nov-2023,18:10:35.25,66
21-Nov-2023,18:18:33.75,66
21-Nov-2023,18:21:49.40625,66
21-Nov-2023,18:32:29.90625,66
21-Nov-2023,18:34:48.5,66
21-Nov-2023,18:38:49.3125,66
21-Nov-2023,18:43:44.40625,66
21-Nov-2023,18:45:38.875,66
21-Nov-2023,18:47:41.375,66
21-Nov-2023,18:50:39.15625,66
21-Nov-2023,18:53:54.78125,66
21-Nov-2023,18:57:21.53125,66
21-Nov-2023,19:00:09.25,66
21-Nov-2023,19:03:46.96875,66
21-Nov-2023,19:03:59.21875,66
21-Nov-2023,19:06:02.96875,66
21-Nov-2023,19:06:33.0625,66
21-Nov-2023,19:09:52.0625,66
21-Nov-2023,19:11:43.375,66
21-Nov-2023,19:15:40.5,66
21-Nov-2023,19:18:01.96875,66
21-Nov-2023,19:20:35.53125,66
21-Nov-2023,19:26:04.84375,66
21-Nov-2023,19:28:01.21875,66
21-Nov-2023,19:33:27.0625,66
21-Nov-2023,19:38:50.96875,66
21-Nov-2023,19:43:51,66
21-Nov-2023,19:47:11.78125,66
21-Nov-2023,19:47:21.78125,66
21-Nov-2023,19:51:01.59375,66
21-Nov-2023,19:54:48.875,66
21-Nov-2023,19:57:31.8125,66
21-Nov-2023,20:00:29.3125,66
21-Nov-2023,20:01:08.4375,65
21-Nov-2023,20:01:10.4375,66
21-Nov-2023,20:06:24.84375,66
21-Nov-2023,20:08:06.78125,66
21-Nov-2023,20:11:13.21875,66
21-Nov-2023,20:12:38.40625,66
21-Nov-2023,20:16:20.4375,66
21-Nov-2023,20:20:11.375,66
21-Nov-2023,20:21:40.9375,66
21-Nov-2023,20:26:11.53125,66
21-Nov-2023,20:29:56.53125,66
21-Nov-2023,20:30:53.84375,66
21-Nov-2023,20:34:28.1875,66
21-Nov-2023,20:34:59.3125,66
21-Nov-2023,20:38:43.3125,66
21-Nov-2023,20:39:30.5625,66
21-Nov-2023,20:42:15.59375,66
21-Nov-2023,20:45:12.25,66
21-Nov-2023,20:48:53.46875,66
21-Nov-2023,20:52:40.5625,66
21-Nov-2023,20:56:23.53125,66
21-Nov-2023,20:57:01.71875,66
21-Nov-2023,21:01:35.65625,66
21-Nov-2023,21:06:04.5625,66
21-Nov-2023,21:09:53.71875,66
21-Nov-2023,21:13:21.34375,66
21-Nov-2023,21:14:30.625,66
21-Nov-2023,21:17:48.28125,66
21-Nov-2023,21:20:47.15625,66
21-Nov-2023,21:22:57,66
21-Nov-2023,21:26:11.75,66
21-Nov-2023,21:30:19.28125,66
21-Nov-2023,21:31:39.59375,66
21-Nov-2023,21:35:00.34375,66
21-Nov-2023,21:38:37.125,66
21-Nov-2023,21:41:10.5625,66
21-Nov-2023,21:42:56.875,66
21-Nov-2023,21:43:01.875,66
21-Nov-2023,21:46:37.6875,66
21-Nov-2023,21:48:22.09375,66
21-Nov-2023,21:51:06.59375,66
21-Nov-2023,21:52:36,66
21-Nov-2023,21:56:29.0625,66
21-Nov-2023,21:58:30.375,66
21-Nov-2023,22:03:16.5,66
21-Nov-2023,22:07:28.625,66
21-Nov-2023,22:08:50.71875,66
21-Nov-2023,22:10:24.9375,66
21-Nov-2023,22:13:43.625,66
21-Nov-2023,22:15:52,66
21-Nov-2023,22:19:52.875,66
21-Nov-2023,22:22:07.40625,66
21-Nov-2023,22:24:47.875,66
21-Nov-2023,22:26:37.34375,66
21-Nov-2023,22:27:41.46875,66
21-Nov-2023,22:27:51.53125,66
21-Nov-2023,22:30:24,66
21-Nov-2023,22:33:40.15625,66
21-Nov-2023,22:36:31.875,66
21-Nov-2023,22:38:42.21875,66
21-Nov-2023,22:41:25.71875,66
21-Nov-2023,22:44:11.46875,66
21-Nov-2023,22:46:43.21875,66
21-Nov-2023,22:49:32.84375,66
21-Nov-2023,22:52:04.375,66
21-Nov-2023,22:54:10.03125,66
21-Nov-2023,22:55:06.15625,66
21-Nov-2023,22:58:15.09375,66
21-Nov-2023,23:00:47.78125,66
21-Nov-2023,23:02:11.21875,66
21-Nov-2023,23:06:44.65625,66
21-Nov-2023,23:09:40.1875,66
21-Nov-2023,23:18:11.09375,66
21-Nov-2023,23:18:49.1875,66
21-Nov-2023,23:23:56.09375,66
21-Nov-2023,23:26:27.03125,66
21-Nov-2023,23:27:47.25,66
21-Nov-2023,23:33:59.5625,66
21-Nov-2023,23:35:42.875,66
21-Nov-2023,23:36:37.03125,66
21-Nov-2023,23:41:05.25,66
21-Nov-2023,23:43:39.625,66
21-Nov-2023,23:46:27.28125,66
21-Nov-2023,23:46:29.28125,66
21-Nov-2023,23:46:51.375,66
21-Nov-2023,23:48:45.59375,66
21-Nov-2023,23:51:37.3125,66
21-Nov-2023,23:54:19.15625,66
21-Nov-2023,23:54:29.1875,66
21-Nov-2023,23:56:07.625,65
21-Nov-2023,23:56:09.6875,66
21-Nov-2023,23:57:05.875,66
21-Nov-2023,23:57:07.875,66
22-Nov-2023,00:00:50.75,66
22-Nov-2023,00:04:01.59375,66
22-Nov-2023,00:06:18.15625,66
22-Nov-2023,00:09:38.0625,66
22-Nov-2023,00:12:49.9375,66
22-Nov-2023,00:16:56.6875,66
22-Nov-2023,00:19:25.53125,66
22-Nov-2023,00:22:10.96875,66
22-Nov-2023,00:28:35.96875,66
22-Nov-2023,00:33:08.09375,66
22-Nov-2023,00:37:59.875,66
22-Nov-2023,00:40:54.71875,66
22-Nov-2023,00:46:23.3125,66
22-Nov-2023,00:49:50.03125,66
22-Nov-2023,00:51:34.46875,66
22-Nov-2023,00:53:52.84375,66
22-Nov-2023,00:57:42.46875,66
22-Nov-2023,00:59:52.03125,66
22-Nov-2023,01:04:07.71875,66
22-Nov-2023,01:07:39.46875,66
22-Nov-2023,01:10:05.96875,65
22-Nov-2023,01:12:24.5,66
22-Nov-2023,01:14:13.96875,66
22-Nov-2023,01:15:16,66
22-Nov-2023,01:16:58.375,66
22-Nov-2023,01:17:34.46875,65
22-Nov-2023,01:26:19.78125,65
22-Nov-2023,01:27:40.15625,65
22-Nov-2023,01:27:42.15625,64
22-Nov-2023,01:27:48.15625,58
22-Nov-2023,01:27:52.15625,55
22-Nov-2023,01:27:58.1875,52
22-Nov-2023,01:28:06.1875,50
22-Nov-2023,01:28:15.21875,48
22-Nov-2023,01:28:30.28125,45
22-Nov-2023,01:28:49.34375,44
22-Nov-2023,01:29:23.65625,43
22-Nov-2023,01:35:00.9375,42
22-Nov-2023,01:40:43.90625,41
22-Nov-2023,01:46:38.4375,41
22-Nov-2023,01:50:22.53125,40
22-Nov-2023,01:56:30,41
22-Nov-2023,01:56:31,40
22-Nov-2023,01:56:45,40
22-Nov-2023,02:02:34.1875,40
22-Nov-2023,02:02:50.1875,40
22-Nov-2023,02:03:09.1875,40
22-Nov-2023,02:05:28.5,40
22-Nov-2023,02:05:32.53125,40
22-Nov-2023,02:19:18.46875,40
22-Nov-2023,02:19:50.59375,41
22-Nov-2023,02:19:54.59375,40
22-Nov-2023,02:22:00.78125,41
22-Nov-2023,02:22:04.78125,40
22-Nov-2023,03:05:53.5,40
22-Nov-2023,03:07:13.71875,40
22-Nov-2023,03:07:20.75,40
22-Nov-2023,03:26:11.3125,40
22-Nov-2023,03:26:29.34375,40
22-Nov-2023,03:31:33.625,40
22-Nov-2023,03:31:36.625,40
22-Nov-2023,03:39:31.1875,40
22-Nov-2023,03:39:36.1875,40
22-Nov-2023,04:06:46.84375,40
22-Nov-2023,04:19:31.4375,40
22-Nov-2023,04:19:38.4375,40
22-Nov-2023,04:27:06.3125,40
22-Nov-2023,04:27:10.3125,40
22-Nov-2023,04:28:33.53125,40
22-Nov-2023,04:28:38.5625,40
22-Nov-2023,05:38:42.28125,40
22-Nov-2023,05:42:32.65625,40
22-Nov-2023,05:42:52.65625,40
22-Nov-2023,05:46:34.1875,40
22-Nov-2023,05:47:43.5,40
22-Nov-2023,05:47:53.53125,40
22-Nov-2023,05:48:23.625,40
22-Nov-2023,05:48:44.625,40
22-Nov-2023,05:48:45.625,40
22-Nov-2023,05:54:51.6875,40
22-Nov-2023,05:54:55.6875,40
22-Nov-2023,06:05:05.46875,39
22-Nov-2023,06:09:50.6875,39
22-Nov-2023,06:10:02.84375,38
22-Nov-2023,06:10:15.875,38
22-Nov-2023,06:10:17.875,38
22-Nov-2023,06:11:34.40625,39
22-Nov-2023,06:13:02.75,40
22-Nov-2023,06:13:11.78125,40
22-Nov-2023,06:15:34.25,40
22-Nov-2023,06:15:47.25,40
22-Nov-2023,06:16:01.28125,40
22-Nov-2023,06:16:16.375,42
22-Nov-2023,06:16:24.40625,44
22-Nov-2023,06:16:40.40625,51
22-Nov-2023,06:16:44.40625,53
22-Nov-2023,06:16:53.46875,55
22-Nov-2023,06:17:08.46875,56
22-Nov-2023,06:17:37.59375,57
22-Nov-2023,06:18:11.625,58
22-Nov-2023,06:21:42.09375,58
22-Nov-2023,06:24:19.46875,59
22-Nov-2023,06:25:11.75,60
22-Nov-2023,06:25:38.78125,61
22-Nov-2023,06:27:30.46875,61
22-Nov-2023,06:28:06.59375,62
