Time,Value,Value Attributes
28-Mar-2024,19:12:31.34375,22
28-Mar-2024,19:12:28.34375,22
28-Mar-2024,19:12:21.34375,23
28-Mar-2024,19:12:14.34375,23
28-Mar-2024,19:12:13.34375,22
28-Mar-2024,19:12:12.34375,23
28-Mar-2024,19:12:09.34375,22
28-Mar-2024,19:12:08.34375,23
28-Mar-2024,19:12:07.34375,22
28-Mar-2024,19:12:06.34375,23
28-Mar-2024,19:11:59.34375,22
28-Mar-2024,19:11:57.34375,23
28-Mar-2024,19:11:56.34375,22
28-Mar-2024,19:11:54.34375,23
28-Mar-2024,19:11:50.34375,22
28-Mar-2024,19:11:49.34375,23
28-Mar-2024,19:11:48.34375,22
28-Mar-2024,19:11:46.34375,22
28-Mar-2024,19:11:33.34375,23
28-Mar-2024,19:11:32.34375,22
28-Mar-2024,19:11:30.34375,22
28-Mar-2024,19:11:29.34375,23
28-Mar-2024,19:11:23.3125,23
28-Mar-2024,19:11:22.3125,22
28-Mar-2024,19:11:21.3125,23
28-Mar-2024,19:11:06.28125,23
28-Mar-2024,19:11:04.28125,22
28-Mar-2024,19:11:03.28125,23
28-Mar-2024,19:11:02.28125,22
28-Mar-2024,19:10:50.28125,22
28-Mar-2024,19:10:49.28125,23
28-Mar-2024,19:10:46.28125,22
28-Mar-2024,19:10:36.28125,23
28-Mar-2024,19:10:33.28125,22
28-Mar-2024,19:10:32.28125,23
28-Mar-2024,19:10:30.25,23
28-Mar-2024,19:10:28.25,22
28-Mar-2024,19:10:26.25,23
28-Mar-2024,19:10:21.25,23
28-Mar-2024,19:10:20.25,22
28-Mar-2024,19:10:19.25,23
28-Mar-2024,19:10:18.25,22
28-Mar-2024,19:10:17.25,23
28-Mar-2024,19:10:15.25,22
28-Mar-2024,19:10:04.25,22
28-Mar-2024,19:09:49.25,22
28-Mar-2024,19:09:48.25,23
28-Mar-2024,19:09:47.25,22
28-Mar-2024,19:09:46.25,23
28-Mar-2024,19:09:40.25,22
28-Mar-2024,19:09:39.25,23
28-Mar-2024,19:09:37.25,22
28-Mar-2024,19:09:28.25,22
28-Mar-2024,19:09:21.25,23
28-Mar-2024,19:09:18.25,22
28-Mar-2024,19:09:17.25,22
28-Mar-2024,19:09:15.25,22
28-Mar-2024,19:09:14.25,23
28-Mar-2024,19:09:05.25,22
28-Mar-2024,19:08:49.25,22
28-Mar-2024,19:08:48.25,22
28-Mar-2024,19:08:39.25,23
28-Mar-2024,19:08:37.25,22
28-Mar-2024,19:08:34.25,22
28-Mar-2024,19:08:33.25,23
28-Mar-2024,19:08:32.25,22
28-Mar-2024,19:08:27.25,22
28-Mar-2024,19:08:23.25,23
28-Mar-2024,19:08:18.25,22
28-Mar-2024,19:08:09.25,23
28-Mar-2024,19:08:08.25,22
28-Mar-2024,19:07:55.1875,22
28-Mar-2024,19:07:49.1875,23
28-Mar-2024,19:07:48.1875,22
28-Mar-2024,19:07:36.1875,22
28-Mar-2024,19:07:30.1875,22
28-Mar-2024,19:07:29.1875,22
28-Mar-2024,19:07:28.1875,22
28-Mar-2024,19:07:16.1875,22
28-Mar-2024,19:07:14.1875,23
28-Mar-2024,19:07:12.1875,23
28-Mar-2024,19:07:11.1875,22
28-Mar-2024,19:07:10.1875,23
28-Mar-2024,19:07:09.1875,22
28-Mar-2024,19:07:07.1875,23
28-Mar-2024,19:07:04.15625,23
28-Mar-2024,19:07:03.15625,22
28-Mar-2024,19:06:58.15625,22
28-Mar-2024,19:06:56.15625,23
28-Mar-2024,19:06:55.15625,22
28-Mar-2024,19:06:51.15625,22
28-Mar-2024,19:06:49.15625,23
28-Mar-2024,19:06:48.15625,22
28-Mar-2024,19:06:34.15625,22
28-Mar-2024,19:06:33.15625,23
28-Mar-2024,19:06:31.15625,22
28-Mar-2024,19:06:27.15625,22
28-Mar-2024,19:06:26.15625,23
28-Mar-2024,19:06:25.15625,22
28-Mar-2024,19:06:15.15625,22
28-Mar-2024,19:06:14.15625,23
28-Mar-2024,19:06:13.15625,22
28-Mar-2024,19:06:06.125,22
28-Mar-2024,19:06:01.125,23
28-Mar-2024,19:06:00.125,22
28-Mar-2024,19:05:53.125,22
28-Mar-2024,19:05:51.125,23
28-Mar-2024,19:05:50.125,22
28-Mar-2024,19:05:36.09375,22
28-Mar-2024,19:05:35.09375,22
28-Mar-2024,19:05:34.09375,22
28-Mar-2024,19:05:31.09375,22
28-Mar-2024,19:05:26.09375,23
28-Mar-2024,19:05:25.09375,22
28-Mar-2024,19:05:23.09375,22
28-Mar-2024,19:05:22.09375,23
28-Mar-2024,19:05:20.09375,23
28-Mar-2024,19:05:19.09375,22
28-Mar-2024,19:05:03.09375,22
28-Mar-2024,19:04:44.0625,22
28-Mar-2024,19:04:43.0625,23
28-Mar-2024,19:04:42.0625,22
28-Mar-2024,19:04:18.0625,22
28-Mar-2024,19:04:17.0625,22
28-Mar-2024,19:04:16.0625,22
28-Mar-2024,19:04:11.0625,22
28-Mar-2024,19:04:09.0625,23
28-Mar-2024,19:04:07.0625,22
28-Mar-2024,19:03:35,22
28-Mar-2024,19:03:34,22
28-Mar-2024,19:03:33,22
28-Mar-2024,19:03:25,22
28-Mar-2024,19:03:22,22
28-Mar-2024,19:03:21,22
28-Mar-2024,19:03:15,22
28-Mar-2024,19:03:14,22
28-Mar-2024,19:03:13,22
28-Mar-2024,19:03:06,22
28-Mar-2024,19:03:03,23
28-Mar-2024,19:03:02,22
28-Mar-2024,19:02:20.96875,22
28-Mar-2024,19:02:16.96875,23
28-Mar-2024,19:02:14.96875,22
28-Mar-2024,19:02:13.96875,23
28-Mar-2024,19:02:11.96875,22
28-Mar-2024,19:01:44.96875,22
28-Mar-2024,19:01:43.96875,22
28-Mar-2024,19:01:42.96875,22
28-Mar-2024,19:01:35.96875,22
28-Mar-2024,19:01:32.96875,22
28-Mar-2024,19:01:31.96875,22
28-Mar-2024,19:01:27.96875,22
28-Mar-2024,19:01:26.96875,22
28-Mar-2024,19:01:25.96875,22
28-Mar-2024,19:01:22.96875,22
28-Mar-2024,19:01:21.96875,22
28-Mar-2024,19:01:20.96875,22
28-Mar-2024,19:01:17.96875,22
28-Mar-2024,19:01:12.96875,22
28-Mar-2024,19:01:11.96875,22
28-Mar-2024,19:00:57.96875,22
28-Mar-2024,19:00:52.96875,22
28-Mar-2024,19:00:51.96875,22
28-Mar-2024,19:00:49.96875,22
28-Mar-2024,19:00:38.96875,22
28-Mar-2024,19:00:36.96875,22
28-Mar-2024,19:00:35.96875,22
28-Mar-2024,19:00:30.96875,22
28-Mar-2024,19:00:27.96875,22
28-Mar-2024,19:00:26.96875,22
28-Mar-2024,19:00:09.96875,22
28-Mar-2024,19:00:08.96875,22
28-Mar-2024,18:59:53.96875,22
28-Mar-2024,18:59:49.96875,22
28-Mar-2024,18:59:48.96875,22
28-Mar-2024,18:59:45.96875,22
28-Mar-2024,18:59:44.96875,22
28-Mar-2024,18:59:27.96875,22
28-Mar-2024,18:59:24.96875,23
28-Mar-2024,18:59:19.9375,22
28-Mar-2024,18:59:16.9375,22
28-Mar-2024,18:59:09.875,22
28-Mar-2024,18:59:05.875,23
28-Mar-2024,18:59:04.875,22
28-Mar-2024,18:59:01.875,22
28-Mar-2024,18:59:00.875,22
28-Mar-2024,18:58:59.875,22
28-Mar-2024,18:58:58.875,22
28-Mar-2024,18:58:57.84375,23
28-Mar-2024,18:58:56.84375,22
28-Mar-2024,18:58:54.84375,22
28-Mar-2024,18:58:51.84375,22
28-Mar-2024,18:58:46.84375,23
28-Mar-2024,18:58:45.84375,22
28-Mar-2024,18:58:41.84375,22
28-Mar-2024,18:58:40.84375,22
28-Mar-2024,18:58:39.84375,23
28-Mar-2024,18:58:34.8125,22
28-Mar-2024,18:58:25.8125,23
28-Mar-2024,18:58:24.8125,22
28-Mar-2024,18:58:22.8125,23
28-Mar-2024,18:58:20.8125,22
28-Mar-2024,18:58:15.8125,22
28-Mar-2024,18:58:13.8125,22
28-Mar-2024,18:58:09.8125,22
28-Mar-2024,18:58:05.8125,22
28-Mar-2024,18:58:02.8125,22
28-Mar-2024,18:57:44.8125,22
28-Mar-2024,18:57:42.8125,23
28-Mar-2024,18:57:41.8125,22
28-Mar-2024,18:57:40.8125,23
28-Mar-2024,18:57:38.8125,22
28-Mar-2024,18:57:32.8125,22
28-Mar-2024,18:57:30.8125,22
28-Mar-2024,18:57:22.8125,23
28-Mar-2024,18:57:21.8125,22
28-Mar-2024,18:57:19.8125,23
28-Mar-2024,18:57:16.8125,22
28-Mar-2024,18:57:15.8125,23
28-Mar-2024,18:57:13.8125,22
28-Mar-2024,18:57:11.78125,23
28-Mar-2024,18:57:10.78125,22
28-Mar-2024,18:56:52.78125,22
28-Mar-2024,18:56:45.78125,23
28-Mar-2024,18:56:43.78125,22
28-Mar-2024,18:56:42.78125,22
28-Mar-2024,18:56:41.78125,23
28-Mar-2024,18:56:35.78125,22
28-Mar-2024,18:56:34.78125,23
28-Mar-2024,18:56:31.78125,23
28-Mar-2024,18:56:30.78125,22
28-Mar-2024,18:56:26.78125,22
28-Mar-2024,18:56:24.78125,23
28-Mar-2024,18:56:22.78125,22
28-Mar-2024,18:56:19.78125,22
28-Mar-2024,18:56:18.78125,23
28-Mar-2024,18:56:15.75,23
28-Mar-2024,18:56:14.75,22
28-Mar-2024,18:56:11.75,23
28-Mar-2024,18:56:00.71875,22
28-Mar-2024,18:55:59.71875,23
28-Mar-2024,18:55:58.71875,22
28-Mar-2024,18:55:56.71875,23
28-Mar-2024,18:55:55.71875,22
28-Mar-2024,18:55:54.71875,23
28-Mar-2024,18:55:53.71875,22
28-Mar-2024,18:55:49.71875,23
28-Mar-2024,18:55:48.71875,22
28-Mar-2024,18:55:47.71875,23
28-Mar-2024,18:55:36.71875,22
28-Mar-2024,18:55:23.71875,23
28-Mar-2024,18:55:22.71875,22
28-Mar-2024,18:55:20.71875,23
28-Mar-2024,18:55:18.71875,22
28-Mar-2024,18:55:17.6875,22
28-Mar-2024,18:54:57.65625,23
28-Mar-2024,18:54:55.625,22
28-Mar-2024,18:54:54.625,22
28-Mar-2024,18:54:45.625,22
28-Mar-2024,18:54:43.625,22
28-Mar-2024,18:54:42.625,22
28-Mar-2024,18:54:37.625,23
28-Mar-2024,18:54:35.625,22
28-Mar-2024,18:54:29.625,23
28-Mar-2024,18:54:24.625,22
28-Mar-2024,18:54:23.625,23
28-Mar-2024,18:54:21.625,22
28-Mar-2024,18:54:20.625,23
28-Mar-2024,18:54:16.59375,23
28-Mar-2024,18:54:12.59375,22
28-Mar-2024,18:54:11.59375,23
28-Mar-2024,18:54:08.59375,23
28-Mar-2024,18:54:07.59375,22
28-Mar-2024,18:54:00.59375,22
28-Mar-2024,18:53:59.59375,23
28-Mar-2024,18:53:54.59375,22
28-Mar-2024,18:53:53.59375,23
28-Mar-2024,18:53:52.59375,22
28-Mar-2024,18:53:40.59375,22
28-Mar-2024,18:53:34.59375,22
28-Mar-2024,18:53:33.59375,22
28-Mar-2024,18:53:30.59375,23
28-Mar-2024,18:53:24.59375,22
28-Mar-2024,18:53:23.59375,23
28-Mar-2024,18:53:22.59375,22
28-Mar-2024,18:53:15.5625,22
28-Mar-2024,18:53:14.5625,23
28-Mar-2024,18:53:13.5625,22
28-Mar-2024,18:53:09.5625,23
28-Mar-2024,18:53:05.5625,22
28-Mar-2024,18:53:04.5625,23
28-Mar-2024,18:53:03.5625,22
28-Mar-2024,18:53:02.5625,23
28-Mar-2024,18:53:00.5625,22
28-Mar-2024,18:52:57.5625,23
28-Mar-2024,18:52:53.5625,22
28-Mar-2024,18:52:52.5625,23
28-Mar-2024,18:52:50.5625,23
28-Mar-2024,18:52:46.5625,22
28-Mar-2024,18:52:45.5625,23
28-Mar-2024,18:52:40.5625,23
28-Mar-2024,18:52:38.5625,22
28-Mar-2024,18:52:37.5625,23
28-Mar-2024,18:52:32.5625,22
28-Mar-2024,18:52:31.5625,23
28-Mar-2024,18:52:30.5625,22
28-Mar-2024,18:52:28.5625,22
28-Mar-2024,18:52:26.5625,22
28-Mar-2024,18:52:25.5625,22
28-Mar-2024,18:52:20.5625,22
28-Mar-2024,18:52:19.5625,23
28-Mar-2024,18:52:14.53125,22
28-Mar-2024,18:52:13.53125,23
28-Mar-2024,18:52:09.53125,23
28-Mar-2024,18:52:06.53125,22
28-Mar-2024,18:52:05.53125,23
28-Mar-2024,18:52:04.53125,22
28-Mar-2024,18:52:03.53125,22
28-Mar-2024,18:51:57.53125,22
28-Mar-2024,18:51:42.53125,22
28-Mar-2024,18:51:38.53125,22
28-Mar-2024,18:51:36.53125,22
28-Mar-2024,18:51:35.53125,22
28-Mar-2024,18:51:25.53125,22
28-Mar-2024,18:51:23.53125,23
28-Mar-2024,18:51:21.53125,23
28-Mar-2024,18:51:20.53125,22
28-Mar-2024,18:51:17.53125,22
28-Mar-2024,18:51:16.53125,22
28-Mar-2024,18:51:14.53125,23
28-Mar-2024,18:51:12.53125,22
28-Mar-2024,18:51:10.53125,22
28-Mar-2024,18:51:09.53125,22
28-Mar-2024,18:51:08.53125,23
28-Mar-2024,18:51:02.53125,22
28-Mar-2024,18:50:57.53125,22
28-Mar-2024,18:50:53.53125,23
28-Mar-2024,18:50:47.53125,22
28-Mar-2024,18:50:45.53125,23
28-Mar-2024,18:50:43.53125,22
28-Mar-2024,18:50:41.5,22
28-Mar-2024,18:50:40.5,23
28-Mar-2024,18:50:32.46875,23
28-Mar-2024,18:50:30.46875,22
28-Mar-2024,18:50:29.46875,22
28-Mar-2024,18:50:28.46875,22
28-Mar-2024,18:50:24.46875,23
28-Mar-2024,18:50:17.46875,22
28-Mar-2024,18:50:16.46875,23
28-Mar-2024,18:49:56.4375,23
28-Mar-2024,18:49:54.4375,22
28-Mar-2024,18:49:53.4375,23
28-Mar-2024,18:49:51.4375,23
28-Mar-2024,18:49:50.4375,22
28-Mar-2024,18:49:46.4375,22
28-Mar-2024,18:49:39.4375,22
28-Mar-2024,18:49:37.4375,23
28-Mar-2024,18:49:34.4375,23
28-Mar-2024,18:49:33.4375,22
28-Mar-2024,18:49:32.4375,23
28-Mar-2024,18:49:31.4375,22
28-Mar-2024,18:49:30.40625,23
28-Mar-2024,18:49:28.40625,23
28-Mar-2024,18:49:27.40625,22
28-Mar-2024,18:49:26.40625,23
28-Mar-2024,18:49:22.40625,23
28-Mar-2024,18:49:21.40625,22
28-Mar-2024,18:49:20.40625,23
28-Mar-2024,18:49:18.40625,23
28-Mar-2024,18:49:14.40625,22
28-Mar-2024,18:49:13.40625,23
28-Mar-2024,18:49:12.40625,22
28-Mar-2024,18:49:11.40625,23
28-Mar-2024,18:49:08.40625,22
28-Mar-2024,18:49:07.40625,23
28-Mar-2024,18:49:06.40625,22
28-Mar-2024,18:49:00.40625,22
28-Mar-2024,18:48:55.40625,22
28-Mar-2024,18:48:51.40625,23
28-Mar-2024,18:48:50.40625,22
28-Mar-2024,18:48:49.40625,22
28-Mar-2024,18:48:44.375,23
28-Mar-2024,18:48:42.375,22
28-Mar-2024,18:48:37.375,23
28-Mar-2024,18:48:36.375,22
28-Mar-2024,18:48:35.375,23
28-Mar-2024,18:48:34.375,22
28-Mar-2024,18:48:27.375,23
28-Mar-2024,18:48:25.375,22
28-Mar-2024,18:48:11.375,22
28-Mar-2024,18:48:10.375,23
28-Mar-2024,18:48:07.375,23
28-Mar-2024,18:48:06.375,22
28-Mar-2024,18:48:04.375,22
28-Mar-2024,18:48:03.375,23
28-Mar-2024,18:47:55.375,22
28-Mar-2024,18:47:53.375,22
28-Mar-2024,18:47:52.375,22
28-Mar-2024,18:47:49.375,22
28-Mar-2024,18:47:47.375,22
28-Mar-2024,18:47:44.375,22
28-Mar-2024,18:47:25.375,22
28-Mar-2024,18:47:15.375,22
28-Mar-2024,18:47:07.375,22
28-Mar-2024,18:47:06.375,23
28-Mar-2024,18:47:04.375,22
28-Mar-2024,18:46:47.375,22
28-Mar-2024,18:46:46.375,23
28-Mar-2024,18:46:45.375,22
28-Mar-2024,18:46:36.375,22
28-Mar-2024,18:46:28.375,23
28-Mar-2024,18:46:27.375,22
28-Mar-2024,18:46:26.375,23
28-Mar-2024,18:46:19.375,22
28-Mar-2024,18:46:18.375,23
28-Mar-2024,18:46:17.375,22
28-Mar-2024,18:46:00.375,22
28-Mar-2024,18:45:59.375,22
28-Mar-2024,18:45:58.375,22
28-Mar-2024,18:45:24.375,22
28-Mar-2024,18:45:19.375,22
28-Mar-2024,18:45:02.375,22
28-Mar-2024,18:45:01.375,22
28-Mar-2024,18:45:00.375,22
28-Mar-2024,18:44:41.375,22
28-Mar-2024,18:44:40.375,22
28-Mar-2024,18:44:39.375,22
28-Mar-2024,18:44:21.375,22
28-Mar-2024,18:44:20.375,22
28-Mar-2024,18:44:18.375,22
28-Mar-2024,18:43:29.3125,22
28-Mar-2024,18:43:27.3125,22
28-Mar-2024,18:43:20.3125,22
28-Mar-2024,18:43:07.28125,22
28-Mar-2024,18:43:05.28125,22
28-Mar-2024,18:42:48.28125,22
28-Mar-2024,18:42:47.28125,23
28-Mar-2024,18:42:46.28125,22
28-Mar-2024,18:42:27.28125,22
28-Mar-2024,18:42:26.28125,23
28-Mar-2024,18:42:23.28125,22
28-Mar-2024,18:42:22.28125,23
28-Mar-2024,18:42:21.28125,22
28-Mar-2024,18:42:20.28125,23
28-Mar-2024,18:42:19.28125,22
28-Mar-2024,18:42:15.25,22
28-Mar-2024,18:42:13.25,22
28-Mar-2024,18:42:12.25,22
28-Mar-2024,18:42:08.21875,22
28-Mar-2024,18:42:07.21875,23
28-Mar-2024,18:42:06.21875,23
28-Mar-2024,18:42:02.1875,22
28-Mar-2024,18:41:59.1875,22
28-Mar-2024,18:41:53.1875,22
28-Mar-2024,18:41:50.15625,22
28-Mar-2024,18:41:47.15625,22
28-Mar-2024,18:41:38.15625,22
28-Mar-2024,18:41:37.15625,22
28-Mar-2024,18:41:32.15625,22
28-Mar-2024,18:41:31.15625,22
28-Mar-2024,18:41:30.15625,22
28-Mar-2024,18:41:28.15625,22
28-Mar-2024,18:41:26.15625,22
28-Mar-2024,18:41:21.15625,22
28-Mar-2024,18:41:18.15625,22
28-Mar-2024,18:41:16.15625,23
28-Mar-2024,18:41:13.15625,22
28-Mar-2024,18:41:12.15625,22
28-Mar-2024,18:41:11.15625,22
28-Mar-2024,18:41:06.125,23
28-Mar-2024,18:41:04.125,22
28-Mar-2024,18:41:03.125,23
28-Mar-2024,18:41:02.125,22
28-Mar-2024,18:40:53.09375,22
28-Mar-2024,18:40:51.09375,22
28-Mar-2024,18:40:50.09375,22
28-Mar-2024,18:40:43.09375,22
28-Mar-2024,18:40:33,22
28-Mar-2024,18:40:28,22
28-Mar-2024,18:40:23,22
28-Mar-2024,18:40:20,22
28-Mar-2024,18:40:08.96875,22
28-Mar-2024,18:40:07.96875,23
28-Mar-2024,18:40:03.96875,22
28-Mar-2024,18:39:54.96875,23
28-Mar-2024,18:39:53.96875,22
28-Mar-2024,18:39:52.96875,22
28-Mar-2024,18:39:42.96875,22
28-Mar-2024,18:39:41.96875,23
28-Mar-2024,18:39:38.96875,23
28-Mar-2024,18:39:36.96875,22
28-Mar-2024,18:39:29.96875,22
28-Mar-2024,18:39:27.96875,23
28-Mar-2024,18:39:26.96875,22
28-Mar-2024,18:39:22.96875,23
28-Mar-2024,18:39:21.96875,22
28-Mar-2024,18:39:16.96875,22
28-Mar-2024,18:39:15.96875,23
28-Mar-2024,18:39:08.9375,23
28-Mar-2024,18:39:07.9375,22
28-Mar-2024,18:39:06.9375,22
28-Mar-2024,18:38:53.9375,23
28-Mar-2024,18:38:51.9375,22
28-Mar-2024,18:38:49.9375,22
28-Mar-2024,18:38:46.9375,22
28-Mar-2024,18:38:43.9375,23
28-Mar-2024,18:38:42.9375,22
28-Mar-2024,18:38:41.9375,22
28-Mar-2024,18:38:39.9375,22
28-Mar-2024,18:38:38.9375,23
28-Mar-2024,18:38:34.9375,23
28-Mar-2024,18:38:32.9375,22
28-Mar-2024,18:38:31.9375,23
28-Mar-2024,18:38:30.9375,22
28-Mar-2024,18:38:29.9375,23
28-Mar-2024,18:38:18.9375,22
28-Mar-2024,18:38:14.9375,23
28-Mar-2024,18:38:13.9375,22
28-Mar-2024,18:38:12.9375,22
28-Mar-2024,18:38:08.9375,23
28-Mar-2024,18:38:07.9375,22
28-Mar-2024,18:38:06.9375,22
28-Mar-2024,18:38:04.9375,22
28-Mar-2024,18:38:03.9375,23
28-Mar-2024,18:38:00.9375,23
28-Mar-2024,18:37:58.9375,22
28-Mar-2024,18:37:57.9375,22
28-Mar-2024,18:37:46.9375,23
28-Mar-2024,18:37:45.9375,22
28-Mar-2024,18:37:42.9375,22
28-Mar-2024,18:37:41.9375,23
28-Mar-2024,18:37:40.9375,22
28-Mar-2024,18:37:39.9375,23
28-Mar-2024,18:37:35.9375,23
28-Mar-2024,18:36:55.90625,23
28-Mar-2024,18:36:47.875,23
28-Mar-2024,18:36:46.875,22
28-Mar-2024,18:36:40.875,23
28-Mar-2024,18:36:37.875,22
28-Mar-2024,18:36:36.875,23
28-Mar-2024,18:36:35.875,22
28-Mar-2024,18:36:34.875,23
28-Mar-2024,18:36:32.875,23
28-Mar-2024,18:36:31.875,22
28-Mar-2024,18:36:30.875,23
28-Mar-2024,18:36:23.875,23
28-Mar-2024,18:36:22.875,22
28-Mar-2024,18:36:21.8125,23
28-Mar-2024,18:36:17.8125,23
28-Mar-2024,18:36:16.8125,22
28-Mar-2024,18:36:15.8125,23
28-Mar-2024,18:35:57.78125,23
28-Mar-2024,18:35:55.78125,22
28-Mar-2024,18:35:53.78125,23
28-Mar-2024,18:35:34.78125,23
28-Mar-2024,18:35:33.75,22
28-Mar-2024,18:35:32.75,23
28-Mar-2024,18:35:31.75,22
28-Mar-2024,18:35:29.71875,23
28-Mar-2024,18:35:28.71875,22
28-Mar-2024,18:35:27.71875,23
28-Mar-2024,18:34:49.71875,23
28-Mar-2024,18:34:48.71875,22
28-Mar-2024,18:34:42.71875,22
28-Mar-2024,18:34:22.71875,23
28-Mar-2024,18:34:21.71875,22
28-Mar-2024,18:34:20.71875,23
28-Mar-2024,18:34:13.71875,23
28-Mar-2024,18:34:12.71875,22
28-Mar-2024,18:34:11.71875,23
28-Mar-2024,18:34:10.71875,23
28-Mar-2024,18:34:00.71875,23
28-Mar-2024,18:33:59.71875,22
28-Mar-2024,18:33:58.71875,23
28-Mar-2024,18:33:32.71875,23
28-Mar-2024,18:33:31.71875,22
28-Mar-2024,18:33:30.71875,23
28-Mar-2024,18:33:21.71875,23
28-Mar-2024,18:33:20.71875,22
28-Mar-2024,18:33:19.71875,22
28-Mar-2024,18:33:14.71875,22
28-Mar-2024,18:33:12.71875,23
28-Mar-2024,18:33:11.71875,22
28-Mar-2024,18:33:07.71875,23
28-Mar-2024,18:33:05.71875,22
28-Mar-2024,18:33:03.71875,22
28-Mar-2024,18:33:01.71875,23
28-Mar-2024,18:32:59.71875,22
28-Mar-2024,18:32:57.71875,23
28-Mar-2024,18:32:53.71875,22
28-Mar-2024,18:32:52.71875,23
28-Mar-2024,18:32:51.71875,22
28-Mar-2024,18:32:48.71875,22
28-Mar-2024,18:32:45.71875,23
28-Mar-2024,18:32:43.71875,22
28-Mar-2024,18:32:40.71875,23
28-Mar-2024,18:32:39.71875,22
28-Mar-2024,18:32:37.71875,23
28-Mar-2024,18:32:30.71875,22
28-Mar-2024,18:32:29.71875,23
28-Mar-2024,18:32:28.71875,23
28-Mar-2024,18:32:23.71875,23
28-Mar-2024,18:32:22.71875,22
28-Mar-2024,18:32:21.71875,23
28-Mar-2024,18:32:20.71875,22
28-Mar-2024,18:32:18.71875,23
28-Mar-2024,18:31:58.71875,23
28-Mar-2024,18:31:57.71875,23
28-Mar-2024,18:31:56.71875,22
28-Mar-2024,18:31:29.71875,22
28-Mar-2024,18:31:24.71875,23
28-Mar-2024,18:31:23.71875,22
28-Mar-2024,18:31:20.71875,23
28-Mar-2024,18:31:19.71875,22
28-Mar-2024,18:31:18.71875,23
28-Mar-2024,18:31:16.71875,22
28-Mar-2024,18:31:14.71875,22
28-Mar-2024,18:31:13.71875,23
28-Mar-2024,18:31:12.71875,22
28-Mar-2024,18:31:07.71875,23
28-Mar-2024,18:31:05.71875,22
28-Mar-2024,18:30:57.71875,22
28-Mar-2024,18:30:55.71875,23
28-Mar-2024,18:30:54.71875,23
28-Mar-2024,18:30:49.71875,23
28-Mar-2024,18:30:48.71875,22
28-Mar-2024,18:30:47.71875,23
28-Mar-2024,18:30:43.71875,22
28-Mar-2024,18:30:42.71875,23
28-Mar-2024,18:30:41.71875,22
28-Mar-2024,18:30:40.71875,23
28-Mar-2024,18:30:38.71875,23
28-Mar-2024,18:30:30.71875,23
28-Mar-2024,18:30:29.71875,22
28-Mar-2024,18:30:28.71875,23
28-Mar-2024,18:30:24.71875,22
28-Mar-2024,18:30:17.71875,23
28-Mar-2024,18:30:16.71875,22
28-Mar-2024,18:30:15.71875,23
28-Mar-2024,18:30:13.71875,22
28-Mar-2024,18:30:11.71875,23
28-Mar-2024,18:30:09.71875,22
28-Mar-2024,18:30:07.71875,23
28-Mar-2024,18:30:05.71875,22
28-Mar-2024,18:30:04.71875,23
28-Mar-2024,18:30:01.71875,23
28-Mar-2024,18:30:00.71875,22
28-Mar-2024,18:29:56.71875,23
28-Mar-2024,18:29:55.71875,22
28-Mar-2024,18:29:50.6875,22
28-Mar-2024,18:29:37.6875,22
28-Mar-2024,18:29:36.6875,23
28-Mar-2024,18:29:35.6875,22
28-Mar-2024,18:29:30.6875,23
28-Mar-2024,18:29:29.6875,22
28-Mar-2024,18:29:26.6875,22
28-Mar-2024,18:29:25.6875,23
28-Mar-2024,18:29:24.6875,22
28-Mar-2024,18:29:20.6875,22
28-Mar-2024,18:29:19.6875,23
28-Mar-2024,18:29:18.6875,22
28-Mar-2024,18:29:11.6875,22
28-Mar-2024,18:29:10.6875,23
28-Mar-2024,18:29:09.6875,22
28-Mar-2024,18:29:07.6875,23
28-Mar-2024,18:29:06.6875,22
28-Mar-2024,18:29:02.6875,22
28-Mar-2024,18:29:01.6875,23
28-Mar-2024,18:28:59.6875,22
28-Mar-2024,18:28:56.6875,22
28-Mar-2024,18:28:55.6875,23
28-Mar-2024,18:28:54.6875,22
28-Mar-2024,18:28:52.6875,22
28-Mar-2024,18:28:51.6875,23
28-Mar-2024,18:28:48.6875,22
28-Mar-2024,18:28:47.6875,22
28-Mar-2024,18:28:41.6875,22
28-Mar-2024,18:28:40.6875,23
28-Mar-2024,18:28:38.6875,22
28-Mar-2024,18:28:28.6875,22
28-Mar-2024,18:28:26.6875,23
28-Mar-2024,18:28:23.6875,23
28-Mar-2024,18:28:20.6875,23
28-Mar-2024,18:28:13.6875,23
28-Mar-2024,18:28:12.6875,22
28-Mar-2024,18:28:10.6875,23
28-Mar-2024,18:28:03.6875,22
28-Mar-2024,18:28:02.6875,23
28-Mar-2024,18:27:54.65625,22
28-Mar-2024,18:27:53.65625,23
28-Mar-2024,18:27:51.65625,23
28-Mar-2024,18:27:32.65625,23
28-Mar-2024,18:27:29.65625,23
28-Mar-2024,18:27:24.65625,23
28-Mar-2024,18:27:23.65625,22
28-Mar-2024,18:27:22.65625,22
28-Mar-2024,18:27:17.65625,22
28-Mar-2024,18:27:15.65625,23
28-Mar-2024,18:27:06.65625,22
28-Mar-2024,18:27:04.65625,23
28-Mar-2024,18:27:03.65625,23
28-Mar-2024,18:26:47.65625,22
28-Mar-2024,18:26:46.65625,23
28-Mar-2024,18:26:39.65625,22
28-Mar-2024,18:26:34.65625,22
28-Mar-2024,18:26:20.65625,22
28-Mar-2024,18:26:19.65625,23
28-Mar-2024,18:26:18.65625,23
